"n.bad"	"sd"	"n.peeks"	"total.points.mean"	"final.impression.mad.mean"	"final.peek.impression.mad"	"final.peek.prefer.best.mean"	"first.keep.points.mean"	"n"
"287"	4	10	65	171.260686312567	2.13415704153826	2.34085357150074	0.9696	4.86959612537867	5000
"288"	4	10	70	148.190905953478	2.10177648346003	2.276381288437	0.977	5.00708101696383	5000
"289"	4	10	75	123.851018284199	2.04979922862845	2.19596919668672	0.9826	4.9707855384877	5000
"290"	4	10	80	99.8202114021288	2.01272872700595	2.13722152205683	0.9838	4.98517575241647	5000
"291"	4	10	85	74.2009968455142	1.98668402810529	2.07874264491575	0.9878	5.04369195158474	5000
"292"	4	10	90	49.3807850493578	1.97610732549898	2.04315183149783	0.9908	4.6209770905335	5000
"293"	4	10	95	24.5609124789756	1.94899302227703	1.99405827273238	0.9916	5.23944070594502	5000
"294"	4	10	100	0	1.96677824741356	1.96677824741356	0.9922	NA	5000
"295"	4	20	0	64.7909937962461	9.41657950159487	NA	NA	-3.24597504416589	5000
"296"	4	20	5	95.7581198039231	10.1081139270097	15.9607397998555	0.3424	-1.12659166053671	5000
"297"	4	20	10	139.955252571561	7.46093146844769	11.3489098782503	0.399	-0.707614109114774	5000
"298"	4	20	15	169.873257745057	6.28557977828477	9.30974079180525	0.444	-0.598368273671861	5000
"299"	4	20	20	181.571977930706	5.68270123197946	8.01963356505592	0.4902	0.604940057784858	5000
"300"	4	20	25	188.772467347754	5.27414713339499	7.25269505727343	0.5256	0.453802849782975	5000
"301"	4	20	30	191.053307749458	5.02316029572149	6.67182540033308	0.5588	1.05736870151172	5000
"302"	4	20	35	187.424071325737	4.81659312861571	6.22874384224406	0.5804	1.03413842544661	5000
"303"	4	20	40	177.808902663703	4.5831651555395	5.8350728547966	0.6152	2.354482569195	5000
"304"	4	20	45	171.811826369257	4.42890163938751	5.4991255418639	0.6448	2.19873151614375	5000
"305"	4	20	50	156.986796257985	4.33038668770664	5.26814040193558	0.6568	2.02065909700507	5000
"306"	4	20	55	147.379855628212	4.24453778100877	5.04030241259395	0.681	2.33885864518909	5000
"307"	4	20	60	132.734097703922	4.15054147077152	4.82940145869111	0.7	2.23182592743513	5000
"308"	4	20	65	117.914229705409	4.08772797451661	4.69576568988457	0.7212	3.02917930478237	5000
"309"	4	20	70	99.5503092952553	4.01551346590848	4.51914824068098	0.729	2.5814885675247	5000
"310"	4	20	75	84.7692223628205	3.97080456476704	4.39405186984445	0.7368	3.09365801899166	5000
"311"	4	20	80	70.1358345262669	3.94187417368993	4.27376858067721	0.7532	3.30114541249004	5000
"312"	4	20	85	51.7432111933115	3.89232488442728	4.16039429857721	0.7688	3.39732085350743	5000
"313"	4	20	90	34.5978079224417	3.84254208521979	4.02995685451496	0.7852	3.26016172943793	5000
"314"	4	20	95	18.5313754299853	3.91109717861113	4.00720872138533	0.7914	3.4911803484713	5000
"315"	4	20	100	0	3.86422846056932	3.86422846056932	0.8072	NA	5000
"316"	4	30	0	NA	14.4311707792741	0.438717948717949	NA	NA	5000
"317"	4	30	5	15.555425729232	12.6846609820844	22.3063046671893	1.71188664444272	-1.7758485882384	5000
"318"	4	30	10	48.898146855951	13.9592925460203	15.8416765638988	1.35178742236803	-0.721994664744356	5000
"319"	4	30	15	59.9905813820778	15.4379209429938	13.0822841808932	1.17504350871668	-0.911919708896167	5000
"320"	4	30	20	85.4778470341214	13.7985182731844	11.3863689303535	1.12287774398119	-0.589098549003741	5000
"321"	4	30	25	93.3937853373319	12.2254140892989	10.2293037847016	1.07069002323299	-0.247384813854484	5000
"322"	4	30	30	95.0511154933033	14.219347285756	9.45961493863086	1.01027990437594	0.443330058998871	5000
"323"	4	30	35	102.928123437966	11.7327827806925	8.77381226732125	1.00624814816545	-0.0153060915723369	5000
"324"	4	30	40	88.3012216560839	14.3182085251515	8.25456835009172	0.992736738421652	0.955926054261885	5000
"325"	4	30	45	96.2881772266147	11.8901860083598	7.7482880458651	0.983011441064906	1.29794537918954	5000
"326"	4	30	50	83.0433982675741	10.7969142763107	7.47905306655591	0.945787542505891	0.943074590717101	5000
"327"	4	30	55	74.6166772297167	11.1216284759374	7.09409257294655	0.937149649122129	1.53477199486135	5000
"328"	4	30	60	76.6105617958127	9.72331087511176	6.82865611161856	0.948483104245402	0.92399733835387	5000
"329"	4	30	65	65.176180072288	9.89361146588954	6.56557907203017	0.958008706702648	1.85993274886944	5000
"330"	4	30	70	58.9490389111232	9.05027447096385	6.41109190153373	0.940702682732141	1.08123136995188	5000
"331"	4	30	75	47.4923388203598	8.49554915631275	6.1422209232323	0.941554132149019	0.981664292067218	5000
"332"	4	30	80	41.9381134334915	8.11040895633317	6.01879051505455	0.93695908245481	1.63405176403458	5000
"333"	4	30	85	30.6262664032062	7.90106286013318	5.90126085393447	0.923470804425969	1.24914490960747	5000
"334"	4	30	90	22.7574868646558	6.22018851543309	5.77039257969573	0.955665068664554	2.59599296337704	5000
"335"	4	30	95	10.4828501745749	6.07813964444936	5.55500294303573	0.95269488672116	1.21535679350471	5000
"336"	4	30	100	0.0267581705295456	5.47477343369793	5.48725343369793	0.937909684516206	NA	5000
