"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"1"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	784.421120860041	6.65918518628646	1	93	0	0.93	NA	NA	NA	32.3362994008437
"2"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	612.877443782122	2.28886180529439	1	91	3	0.94	5.03121835469162	1	1	-11.2219892769201
"3"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	151.296201014212	1.29146956675213	1	50	5	0.55	4.14817500804278	1	1	-3.62784682736061
"4"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	505.333777967613	4.11807672917922	1	79	7	0.86	7.62794812042964	1	1	16.6480876931971
"5"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	267.706145220138	7.61407482247616	0	2	10	0.12	3.86877515086147	1	1	-42.0692335033961
"6"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	655.086224381766	1.32589193905494	1	71	12	0.83	5.09908460584488	1	1	14.7799025096203
"7"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	403.743582169049	2.63747771153886	1	68	15	0.83	3.7952354994427	1	1	26.0201079930206
"8"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	50.2018418963342	2.41447250764224	1	40	18	0.58	6.30939719109672	0	2	23.4342512867182
"9"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	241.363133721719	2.80288147739074	1	58	20	0.78	2.84490246187784	1	1	-20.1979660880959
"10"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	592.03940812565	3.02312681457053	1	51	23	0.74	2.20281602078215	1	1	27.2763655965535
"11"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	-82.8713521510499	5.14725458489883	1	47	25	0.72	4.0401823270302	1	1	-7.56925968383566
"12"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	169.431632045467	1.01057555741831	1	40	27	0.67	1.36704624967847	1	1	-18.5199885550369
"13"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	360.605613983675	2.04966372073384	1	39	30	0.69	2.8629020279643	1	1	27.6093810589342
"14"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	20	1	-66.4761872813504	3.65928403564458	1	35	33	0.68	2.16059916519175	1	1	4.51271966360905
