"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"1"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	235.848776922749	2.57964853922507	1	94	0	0.94	NA	NA	NA	-7.28300453421855
"2"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	377.41137200454	4.55771322863631	1	90	2	0.92	4.16350026370351	1	1	22.7836336554327
"3"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	691.377385691003	2.06241056171185	1	86	2	0.88	3.27655236719448	1	1	6.3776489269304
"4"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	80.1233125622624	2.75517818823376	1	78	3	0.81	5.98547600187274	0	3	-10.0034849997944
"5"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	360.782048988284	3.82964133953375	1	75	5	0.8	4.28399496326577	1	1	16.6688955001926
"6"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	395.058240327384	2.93380509532472	1	67	7	0.74	3.57141013388413	1	1	8.14904505239082
"7"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	216.126261717185	2.3939632274962	1	53	7	0.6	4.36400350182543	0	2	4.69333557014216
"8"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	407.968271783905	2.81635647867027	1	64	8	0.72	2.849990635664	1	1	17.1539546994035
"9"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	286.306353817094	1.35763945867665	1	56	10	0.66	2.55366385190902	1	1	4.85620486066975
"10"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	259.947756524829	2.92808182229582	1	51	11	0.62	3.29865745524167	1	1	-12.855284864644
"11"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	295.989675406359	1.98447620433911	1	48	13	0.61	2.71077660064711	1	1	4.28020184356409
"12"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	205.858888228123	1.66996863128333	1	45	14	0.59	1.96227572812468	1	1	1.71758156035786
"13"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	177.876471225909	1.02180015515229	1	39	15	0.54	1.97365435016268	1	1	2.97272191307171
"14"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	126.712542430338	2.33915516909836	1	34	16	0.5	2.57315646417828	1	1	-9.04118477839997
"15"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	133.490722613112	1.1368738161615	1	27	17	0.44	0.967073004500109	1	1	2.11772899733535
"16"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	10.2130017620224	2.93367556703806	1	24	19	0.43	2.56914012967909	1	1	12.0020863383658
"17"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	10	1	46.2327537354534	2.42905336589193	1	20	20	0.4	2.18442010433713	1	1	-11.0356870648697
