"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"1"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	-644.122844434896	6.98460438834497	0	12	0	0.12	NA	NA	NA	42.7793447938463
"2"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	136.717970256266	5.3625526330064	1	87	3	0.9	16.8990050203967	0	2	-42.7279104324957
"3"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	273.641741387129	5.39261220903333	1	90	5	0.95	12.4835106792926	1	1	5.2759650514403
"4"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	1490.92932746287	11.9336482706459	1	85	8	0.93	6.61448735653216	1	1	31.867754944467
"5"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	48.3549245824133	7.59784603820279	1	72	10	0.82	15.5269034162774	0	2	49.526561602431
"6"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	-107.212016290126	4.01154131524053	1	67	12	0.79	8.06025703777758	0	2	-86.0143344337722
"7"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	717.957398149979	4.67507744893148	1	65	15	0.8	3.05888324582994	1	1	48.9317513848561
"8"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	427.278110894533	1.78397625368434	1	58	17	0.75	5.76748831279708	0	2	-50.6517508460834
"9"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	654.21798360438	6.06560001961128	1	55	20	0.75	6.45825655788154	1	1	-12.4669140099961
"10"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	-106.425329765993	3.63212511886071	1	50	23	0.73	1.56213313013677	1	1	1.12821305271014
"11"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	-539.226521964204	9.57760010204025	1	36	25	0.61	7.72841481401495	0	2	-73.2814990308994
"12"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	113.679391689068	2.45541446063496	1	45	27	0.72	5.75932749729317	1	1	49.2641733131574
"13"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	30	1	446.243338546297	5.7909443159246	1	35	30	0.65	4.84255388843665	1	1	37.5050908186136
