"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"1"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	445.985575945204	18.3704533643218	0	6	0	0.06	NA	NA	NA	4.70936303633429
"2"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-20.3824373585817	1.94165719410855	1	27	1	0.28	14.344551271482	0	3	-26.1039262098831
"3"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-620.712716354375	18.5431374177182	0	3	3	0.06	17.222145552179	0	2	-27.3960981002533
"4"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-244.782300315683	5.56416897816992	1	64	4	0.68	12.535836632402	0	2	6.86384641525458
"5"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-433.043554657208	7.51138070774556	0	1	5	0.06	6.53788927555984	0	2	-42.2975444705329
"6"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	400.69159905978	6.15080770181526	1	73	6	0.79	6.72620849046328	1	1	-0.265709797791022
"7"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-83.2400231162123	10.5223694971944	1	9	8	0.17	15.3050125348076	0	2	-31.4785012278053
"8"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	231.689483786934	5.59812276402942	0	25	8	0.33	8.79821477200234	1	1	6.21889085086044
"9"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-141.204063399077	4.86500639893185	1	54	10	0.64	6.40067505463803	0	2	-16.0170257780616
"10"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	24.9360693522353	6.72426880862547	1	50	12	0.62	8.27509415681174	0	2	-71.4387934124498
"11"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	148.385488332493	6.32333889786964	0	40	12	0.52	7.84040402383697	0	2	13.6037652088547
"12"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	136.618534704739	4.04366579783703	1	45	14	0.59	5.52296493368964	1	1	-17.3319022274109
"13"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	30	1	-199.274824156298	4.00276613182853	0	1	15	0.16	6.13761598275579	0	4	25.5270120874841
