"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"49"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	277.115549547505	1.65617773089674	1	66	10	0.76	1.77968941394759	1	1	6.87002151528648
"50"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	291.418593969336	1.0461753091785	1	60	11	0.71	2.26332318293085	1	1	6.11250819904954
"51"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	126.170536962987	1.12052663509822	1	55	14	0.69	1.49282890600639	1	1	13.8379045203447
"52"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	189.262161193255	0.944314020190722	1	50	15	0.65	0.898904850805378	1	1	5.60256725671928
"53"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	258.865450939078	0.99794846463201	1	46	17	0.63	1.2755114574282	1	1	8.68862854313347
"54"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	202.487786978313	0.613112624084991	1	43	18	0.61	0.847937267700083	1	1	11.7187055993106
"55"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	202.063432821309	0.438513173271054	1	40	20	0.6	0.499038730390867	1	1	11.492319873017
"56"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	89.9130945996399	0.985744023479229	1	31	22	0.53	0.949199449941045	1	1	9.61998441692063
"57"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	162.719672895322	0.56843217366418	1	28	23	0.51	0.417320613937213	1	1	7.47725680943163
"58"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	122.785650659952	0.81030714197471	1	23	25	0.48	0.739861157487012	1	1	-5.64158418561458
"59"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	57.6608671162033	1.01044281950746	1	19	26	0.45	1.28050560058556	1	1	-1.76563570054616
"60"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	63.9962264898211	0.850865325089501	1	15	29	0.44	0.872249504054514	1	1	-2.52735406896906
"61"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	60.9604851489089	1.03177082259764	1	10	30	0.4	0.967251377262549	1	1	12.4573313506147
"62"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	28.2491831863793	0.954993198798795	1	5	32	0.37	0.995983158054392	1	1	14.7783562111608
"63"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	3	0	0.785870632595225	1	0	33	0.33	0.785870632595225	1	1	NA
