"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"26"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	497.856806854759	0.850791380600725	1	76	10	0.86	1.10952767045129	1	1	6.97676375949794
"27"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	380.475599420475	0.975558572837507	1	70	12	0.82	1.36426216019734	1	1	15.4661459986838
"28"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	192.524498457556	1.90673947808715	1	66	15	0.81	2.11062273159619	1	1	5.73483715344901
"29"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	333.518345227781	0.929866833700979	1	59	17	0.76	1.35425416542018	1	1	8.64311284221909
"30"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	332.674789085967	1.00222038591716	1	59	20	0.79	1.18563866622147	1	1	1.61030296960176
"31"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	199.871844813265	0.368118042144945	1	48	23	0.71	1.25068616443799	1	1	5.97133330974601
"32"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	232.893053698651	0.447168291484289	1	48	25	0.73	0.449887889919309	1	1	12.0489995131446
"33"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	214.160670008745	0.626737559140862	1	42	28	0.7	0.812559627320443	1	1	4.88133059829581
"34"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	181.251846623766	0.40952708727256	1	37	30	0.67	0.785010564919449	1	1	5.99942745907584
"35"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	162.487215712391	0.673587662333226	1	33	33	0.66	0.666244917708172	1	1	7.65290789620546
"36"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	170.137357275411	0.314815405993504	1	29	35	0.64	0.958870850938587	1	1	-3.97348021092285
"37"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	89.5777234023727	0.287004292086141	1	23	37	0.6	0.496003196950012	1	1	5.90403788655502
"38"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	116.999643854103	0.484077254646155	1	19	40	0.59	0.360389468256602	1	1	10.4609823571509
"39"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	80.9353170488449	0.278136895618347	1	15	43	0.58	0.402935220954516	1	1	2.19627715571398
"40"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	13.89348755498	0.526381415907583	1	8	45	0.53	0.744771645765518	1	1	1.90980589552042
"41"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	8.26122622284817	0.433194529593951	1	4	48	0.52	0.388620345502358	1	1	-1.71016287674512
"42"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	2	0	0.77851534386068	1	0	50	0.5	0.77851534386068	1	1	NA
"43"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	418.570658378305	0.868208989727131	1	96	0	0.96	NA	NA	NA	-5.16521738742062
"44"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	415.930482033508	0.247517903740954	1	91	3	0.94	2.91709076408674	1	1	4.69986012538299
"45"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	359.266703052606	0.281138564423291	1	82	5	0.87	2.95674715853418	1	1	-2.1450362100756
"46"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	452.682071611747	0.733496470668	1	78	7	0.85	1.34291480463954	1	1	8.86552673289537
"47"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	322.876202739212	1.5461659803668	1	77	10	0.87	1.91588440494714	1	1	8.65907027680684
"48"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	390.528444355247	1.12218846372712	1	73	12	0.85	1.26049216085364	1	1	6.10831137141199
"49"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	366.101306217955	1.15546863902839	1	68	15	0.83	1.58583789653637	1	1	4.15864542175838
"50"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	274.371249609564	0.763726422266129	1	63	18	0.81	0.213110101323982	1	1	-7.24042053578476
"51"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	270.243757495292	0.497044769631345	1	57	20	0.77	0.470097332839869	1	1	4.83207784043283
"52"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	328.414957999574	1.33230385847983	1	53	22	0.75	1.16600619231849	1	1	10.8780655022778
"53"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	165.913348301118	1.34343073349887	1	48	25	0.73	1.20712499476698	1	1	4.8893096850165
"54"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	244.252272163921	1.250338889466	1	45	27	0.72	1.45665392181561	1	1	8.36248059452953
"55"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	216.1712046114	1.12503520038713	1	38	30	0.68	1.27005885854846	1	1	5.39227535345144
"56"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	171.0579807754	1.39934921385655	1	33	32	0.65	1.33110224390862	1	1	8.99357279635814
"57"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	171.238534382657	2.14154671633892	1	29	35	0.64	2.71682758969448	1	1	22.3219809668811
"58"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	81.4490755654881	0.949418816053193	1	24	38	0.62	1.09128463983114	1	1	5.71443699592205
"59"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	72.6582284376929	0.180411631555734	1	20	40	0.6	0.388167677400485	1	1	2.76459669548999
"60"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	40.8847039252354	0.417652937983608	1	14	42	0.56	0.233125074997679	1	1	1.22400119224555
"61"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	-2.29383845261184	0.892806949020927	1	8	45	0.53	1.27832221591565	1	1	-0.345209916369525
"62"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	2.82989658353895	1.12486167779275	1	4	48	0.52	1.01389330888744	1	1	-1.81718827011732
"63"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	3	0	0.546010697663117	1	0	50	0.5	0.546010697663117	1	1	NA
"64"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	458.841665949475	1.43944766407974	1	95	0	0.95	NA	NA	NA	3.54446365162296
"65"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	536.440395138482	1.51549614817904	1	93	2	0.95	2.60656331543758	1	1	5.2508357942561
"66"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	448.532077578171	0.33540188542392	1	86	5	0.91	0.353742974256964	1	1	1.08821632030741
"67"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	336.769558088438	0.875333579612479	1	78	8	0.86	1.16648974468784	1	1	2.43351809989687
"68"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	396.107213860965	0.876632123659741	1	77	10	0.87	2.21653114151708	1	1	0.228777193410928
"69"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	277.136377548319	0.83493507262019	1	70	13	0.83	0.772522265658639	1	1	3.133932183283
"70"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	338.354742450258	0.633860827490888	1	68	15	0.83	0.807686982176365	1	1	1.42196777195524
"71"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	402.680075371667	1.79685958657432	1	62	18	0.8	1.60773435683283	1	1	5.83804534231264
"72"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	254.33116277515	0.680510593386871	1	58	20	0.78	0.622457452395754	1	1	7.12018243410181
"73"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	253.692290057761	1.10514529687389	1	54	23	0.77	1.26958390407318	1	1	0.451044792133884
"74"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	209.854332851814	0.756886492426883	1	45	25	0.7	1.3441275180035	1	1	-1.0634659657209
"75"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	253.389591448377	0.282189637293185	1	45	27	0.72	0.321164278023727	1	1	0.84944169411396
"76"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	169.742640941839	0.365513345161182	1	37	30	0.67	0.695636111004559	1	1	0.112511449459055
"77"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	171.334677786183	0.405260464810767	1	35	32	0.67	0.608623503317416	1	1	-6.44993254506389
"78"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	137.038249048927	0.0747090794053982	1	29	35	0.64	0.0369731442013683	1	1	9.18238225188965
"79"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	107.028782903847	0.701206781118306	1	25	37	0.62	0.857370815713988	1	1	0.624773559104367
"80"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	105.491769659715	0.221985178648473	1	20	40	0.6	0.339600247577904	1	1	-3.45687212291109
"81"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	53.3301869632039	1.21204715663868	1	15	42	0.57	1.1140471904497	1	1	0.448873115622322
"82"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	43.6945832832622	1.42846271009241	1	10	45	0.55	1.63269847076583	1	1	4.69366151072412
"83"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	38.233535752818	0.971168537445088	1	5	48	0.53	0.886983870807076	1	1	9.28189803590748
"84"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	4	0	0.782255903951151	1	0	50	0.5	0.782255903951151	1	1	NA
"85"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	395.160974626814	0.0911403780960551	1	90	0	0.9	NA	NA	NA	-6.37460159319019
"86"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	402.037038201904	0.398247656662515	1	88	2	0.9	2.73840166114004	1	1	4.33056090406358
"87"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	474.045293131762	1.22603949030424	1	88	5	0.93	1.23398661864475	1	1	-5.04040342132905
"88"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	417.627737742522	0.231962970820498	1	82	7	0.89	1.21091050282308	1	1	4.27899016540597
"89"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	414.725749769273	1.14031625378868	1	74	10	0.84	1.92279141520519	1	1	12.4376407124365
"90"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	320.076713601892	0.364354687853898	1	74	13	0.87	1.06168034709162	1	1	4.36827227876394
"91"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	414.809183694677	1.57321467653698	1	65	15	0.8	1.2242166122229	1	1	1.7740013153796
"92"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	240.992555386761	1.31515260211034	1	59	18	0.77	1.88903353152867	1	1	5.06222388347905
"93"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	292.327957641434	0.513017490159062	1	60	20	0.8	1.61336451707369	1	1	7.63826723626879
"94"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	185.477167219982	1.27867588020875	1	52	23	0.75	0.916070350639641	1	1	-4.58581417235395
"95"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	304.491500759733	0.636495384031333	1	48	25	0.73	0.904648614513789	1	1	11.1658734704021
"96"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	211.205626978139	0.0911155959394434	1	43	28	0.71	0.179924932842778	1	1	-0.179406893535897
"97"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	209.877060715397	0.388847326944481	1	39	30	0.69	0.95096149545336	1	1	6.65872079106727
"98"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	93.6132936216841	0.754683096682281	1	32	33	0.65	0.393225976686648	1	1	1.89266393143009
"99"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	152.690739139821	0.148511059900887	1	29	35	0.64	0.28264062307091	1	1	11.1787645189409
"100"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	118.205132522486	0.995658338764003	1	25	37	0.62	1.08004666171178	1	1	2.34991259308732
"101"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	77.9908248947684	0.576690819357675	1	18	40	0.58	0.716733344559998	1	1	-8.54135457799623
"102"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	57.3144193724084	0.814539600995716	1	15	43	0.58	1.12958663708317	1	1	-11.3992432504582
"103"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	61.2079990114833	0.148667826796383	1	10	45	0.55	0.300325629113179	1	1	3.96618607997274
"104"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	15.7945990536846	0.747739756858836	1	5	47	0.52	0.874491410806183	1	1	-4.28545333811337
"105"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	5	0	1.19462653306441	1	0	50	0.5	1.19462653306441	1	1	NA
"106"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	401.408213204769	3.32856605783015	1	98	0	0.98	NA	NA	NA	-8.95453384105494
"107"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	453.71764879254	1.63034362000805	1	92	3	0.95	3.64368533017826	1	1	0.699997884749532
"108"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	452.434583829057	0.581019469036357	1	85	5	0.9	1.9692159382485	1	1	-7.86828009561567
"109"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	405.824138502246	0.374280804280982	1	79	8	0.87	0.552712156243339	1	1	11.3650112488712
"110"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	415.902648541813	0.753573245247948	1	76	10	0.86	0.193904650706261	1	1	3.00331679994993
"111"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	301.460312912438	0.889592382077612	1	69	13	0.82	0.91629100173346	1	1	5.00872765594392
"112"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	310.035632617331	1.12017110241298	1	67	15	0.82	2.64626650524663	1	1	6.30139234699228
"113"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	337.866530147574	0.330042825944713	1	64	17	0.81	0.874143140045955	1	1	3.10696745162332
"114"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	291.429218772396	0.646366255138478	1	54	20	0.74	0.477647370559392	1	1	6.85532253660722
"115"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	286.119802719965	0.292604651119036	1	54	23	0.77	0.421734353685494	1	1	5.73842987184499
"116"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	229.718817831227	0.431984988099764	1	48	25	0.73	0.534325060207776	1	1	-1.42385578851741
"117"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	198.886403248734	0.517116738463745	1	43	27	0.7	0.929215841782991	1	1	8.27801101703364
"118"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	226.760443443108	1.19652158075525	1	37	30	0.67	0.517334869001335	1	1	6.31064553359028
"119"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	117.272243200274	0.724178179352571	1	31	33	0.64	0.418219826228291	1	1	8.8009189358347
"120"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	135.273032407944	0.395593486013698	1	28	35	0.63	0.529255555157672	1	1	3.12787771351627
"121"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	131.583463085873	0.742678733469687	1	25	38	0.63	1.07254514786909	1	1	9.59835213155972
"122"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	66.0189248060599	1.02644054637673	1	19	40	0.59	0.852628109004116	1	1	3.31364908845427
"123"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	62.269975157839	1.15586257512689	1	15	42	0.57	1.56355300073481	1	1	0.623664036869943
"124"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	32.4283454809216	0.237626092524709	1	9	45	0.54	0.241952015887343	1	1	2.79792339648809
"125"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	32.0266185247112	0.368094900233564	1	5	48	0.53	0.329508322530544	1	1	5.94290083866879
"126"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	6	0	0.398091657464521	1	0	50	0.5	0.398091657464521	1	1	NA
"127"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	483.087552745403	0.581066688439752	1	92	0	0.92	NA	NA	NA	-7.94398996180253
"128"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	466.472403915541	1.69046303705648	1	87	3	0.9	3.34502820438921	1	1	11.602093491647
"129"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	375.759333213308	0.566632327999638	1	88	5	0.93	1.5199058737297	1	1	9.14279334042135
"130"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	355.530771584124	0.40287419696224	1	81	7	0.88	1.14086281882644	1	1	6.06834596871306
"131"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	344.020402525152	0.704065617048425	1	76	10	0.86	1.91017096450994	1	1	12.6599019394863
"132"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	300.887331052252	0.62109709692897	1	71	12	0.83	0.650371364199544	1	1	3.75789571842852
"133"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	359.632323035179	1.32490356792677	1	65	15	0.8	1.6792227683584	1	1	2.09833580228677
"134"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	281.465383752728	0.30457676125443	1	58	18	0.76	1.17103740843061	1	1	8.76617836564022
"135"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	266.093372364315	1.0658164872232	1	59	20	0.79	1.02755545425903	1	1	9.33229736540151
"136"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	136.227181817142	1.94559997408179	1	53	22	0.75	2.17990964601977	1	1	8.27747463092357
"137"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	237.50515165762	1.22359576545449	1	45	25	0.7	1.77956258750146	1	1	7.798217557296
"138"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	180.634020799887	0.306616828270585	1	41	27	0.68	0.537838148921917	1	1	5.73552628315968
"139"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	217.252112524773	0.514792367630947	1	38	30	0.68	0.360769848860197	1	1	5.40573167147678
"140"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	180.167370004902	0.459659021353913	1	32	32	0.64	0.330077835441463	1	1	2.41174778694238
"141"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	164.36752460259	0.863182617210523	1	29	35	0.64	1.62825193366789	1	1	5.11579930712514
"142"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	102.04956178306	0.594546719349513	1	23	38	0.61	1.08317145991943	1	1	4.70052090410852
"143"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	88.5383691061253	1.02090881242597	1	18	40	0.58	1.17743334368119	1	1	8.01703724432101
"144"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	75.2951650716864	0.810626498881034	1	15	43	0.58	1.02359329485752	1	1	0.489012111192496
"145"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	47.8471739925546	1.16295134113393	1	9	45	0.54	1.13263960193359	1	1	4.73104084580761
"146"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	26.232762247848	1.01020079318902	1	5	47	0.52	1.01392418040519	1	1	1.64089062557238
"147"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	7	0	0.736372956793228	1	0	50	0.5	0.736372956793228	1	1	NA
"148"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	8	504.424915006906	0.514679439009422	1	95	0	0.95	NA	NA	NA	2.84567586934722
"149"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	8	304.423512282243	1.4648443710828	1	92	2	0.94	0.504066137063104	1	1	1.47837595880389
"150"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	5	8	456.751143870897	1.0864822538651	1	88	5	0.93	1.52693415053625	1	1	8.63503273459713
