"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"46"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	507.797676901291	1.65560049540284	1	82	4	0.86	1.96296115957012	1	1	-2.14655557592214
"47"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	434.242982772507	1.16162266659596	1	79	5	0.84	1.18716953722088	1	1	11.2289816753283
"48"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	276.848631496485	1.33085952583645	1	70	7	0.77	1.68483517838849	1	1	-0.843668141264495
"49"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	363.851097173997	0.585833893151986	1	65	8	0.73	0.864467092273365	1	1	10.4263399297409
"50"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	275.683040267071	1.07468925240917	1	61	8	0.69	1.06335647310525	1	1	5.34872937512894
"51"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	262.179233070614	1.04053187636174	1	57	10	0.67	1.60309647367551	1	1	6.50727365534298
"52"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	268.013811393588	0.995204426159348	1	53	11	0.64	1.41158971649736	1	1	-2.69624051766622
"53"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	241.215194814973	0.743372517272127	1	49	13	0.62	1.42042933393556	1	1	-0.962179125333464
"54"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	173.691606533951	1.04734710695214	1	42	14	0.56	1.12158782176368	1	1	-2.37773519890971
"55"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	188.359985542898	1.25694369181397	1	37	15	0.52	1.50391682816019	1	1	3.34094002520218
"56"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	177.579162135487	0.896532134586263	1	34	17	0.51	0.864267324910886	1	1	-3.97011940509575
"57"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	144.439960946113	1.09053274736979	1	29	17	0.46	1.4255976344059	1	1	1.12642004294185
"58"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	129.976674012433	0.849616514486225	1	25	19	0.44	1.01966996908788	1	1	2.27587022055803
"59"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	52.8754990017914	1.0080708164614	1	20	20	0.4	0.914353875373641	1	1	2.97471644139033
"60"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	20.0496976382582	1.09515167964895	1	14	21	0.35	0.834813061914026	1	1	-6.28760224772473
"61"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	60.7469674243445	0.855027260210583	1	10	23	0.33	0.868644252496127	1	1	6.46704724472463
"62"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	6.90166315821525	1.1694658754658	1	5	23	0.28	1.07685512534077	1	1	-1.64158245368352
"63"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	3	0	1.00160939725972	1	0	25	0.25	1.00160939725972	1	1	NA
"64"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	318.869631676844	1.15550110324791	1	94	0	0.94	NA	NA	NA	-6.09015909572059
"65"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	394.987138126374	3.00254196124574	1	89	2	0.91	5.39423511500037	1	1	4.01503783729212
"66"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	350.981475038185	0.688142582238247	1	88	3	0.91	0.92339294692174	1	1	6.20312290310165
"67"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	457.74926347004	1.84951277749039	1	83	4	0.87	2.1894427622092	1	1	7.44874847790843
"68"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	374.432801793678	1.25252869681822	1	77	5	0.82	2.1300617466868	1	1	-1.21698505105058
"69"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	349.044759283982	1.50957522373	1	70	6	0.76	2.58457036741421	1	1	16.9782709917884
"70"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	340.495345159898	0.692975359011076	1	67	7	0.74	0.734213796661972	1	1	2.16491153448859
"71"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	237.6909234018	1.30440405485052	1	64	9	0.73	1.25092395870067	1	1	7.09224127294315
"72"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	289.556833163436	1.19308389277225	1	59	10	0.69	1.50158230265768	1	1	6.89467379825703
"73"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	186.460632837315	1.420317105225	1	52	11	0.63	1.59946030163926	1	1	-3.93768724749295
"74"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	194.556715627855	0.791267571564765	1	46	13	0.59	0.815657821929896	1	1	6.13805898551121
"75"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	249.282997562405	0.590252633546743	1	45	13	0.58	0.689964399568642	1	1	4.06253495890464
"76"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	187.05686354458	1.28358891222269	1	36	15	0.51	1.38219141913131	1	1	-1.63835999800396
"77"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	112.40665930705	1.54981794321463	1	34	16	0.5	1.35891319448658	1	1	3.86466128555966
"78"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	153.046275187141	1.17733255193062	1	29	17	0.46	1.30950354148064	1	1	7.19084648082046
"79"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	74.8870478395783	0.614237504499401	1	24	19	0.43	0.591917130065007	1	1	4.33769157414583
"80"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	74.4529045818018	0.545088960096067	1	19	20	0.39	0.677217619647704	1	1	4.56608289066623
"81"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	68.0148714261326	0.879868369844817	1	15	21	0.36	0.967416689032357	1	1	6.23094825760878
"82"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	42.6243431256316	1.24079825147806	1	9	22	0.31	1.3684721240714	1	1	-9.48949668288282
"83"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	-6.69556326385697	1.79762775142905	1	3	23	0.26	1.76951029395091	1	1	-7.93725573524364
"84"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	4	0	0.538712825548238	1	0	25	0.25	0.538712825548238	1	1	NA
"85"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	352.751397444418	1.4065697961454	1	93	0	0.93	NA	NA	NA	-2.00205084329942
"86"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	531.681649744549	2.67738220845038	1	88	1	0.89	3.18480613237499	1	1	1.45655090711321
"87"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	417.405423870281	1.47524030520129	1	81	3	0.84	4.47665414097299	1	1	-0.813704473279594
"88"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	284.359619839784	1.57242078176565	1	78	3	0.81	1.68625991444791	1	1	4.18307812395792
"89"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	392.525304448056	1.67086298099641	1	75	5	0.8	1.162058644488	1	1	4.4186205648171
"90"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	396.089091566883	1.09287227011891	1	73	7	0.8	1.44133684443153	1	1	11.7762434362426
"91"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	245.409448087061	1.16910903939371	1	69	8	0.77	1.08211884653614	1	1	7.23838155587779
"92"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	394.434664457208	1.46070123549097	1	64	9	0.73	1.59059621587541	1	1	5.46343217544928
"93"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	249.340767714938	1.16353604225132	1	58	10	0.68	1.47185951646986	1	1	-2.31143676297059
"94"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	275.521237608128	1.02532368423323	1	53	11	0.64	1.18987173353573	1	1	7.33870760019063
"95"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	232.788595235618	2.02357457653045	1	45	13	0.58	3.2373027247466	1	1	-1.74571375300195
"96"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	188.626046507167	0.545566666838073	1	43	13	0.56	0.336140125477958	1	1	4.93740963308566
"97"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	156.99424246079	0.720081609941191	1	38	15	0.53	0.822309618879971	1	1	15.5170963313538
"98"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	157.474018425832	0.774224541295613	1	33	16	0.49	0.8999681240666	1	1	1.96054898764856
"99"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	84.0635005147386	1.44583890106906	1	28	17	0.45	1.39377555542462	1	1	7.79103914670754
"100"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	81.8748412234132	1.24996483301243	1	24	19	0.43	1.10557365551216	1	1	1.55132814657454
"101"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	116.610141069741	0.800705215289636	1	20	20	0.4	0.786958420906006	1	1	11.8423978504289
"102"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	21.8644343164783	1.09582799729529	1	14	22	0.36	1.02478993405976	1	1	0.194934247269265
"103"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	48.9804539209415	1.07403552411054	1	10	23	0.33	1.14337023918682	1	1	0.483001544017597
"104"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	36.6343887532672	0.759783023061453	1	5	24	0.29	0.986591602996346	1	1	8.46573423416721
"105"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	5	0	1.40781471991559	1	0	25	0.25	1.40781471991559	1	1	NA
"106"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	277.225436282593	0.721470232506643	1	84	0	0.84	NA	NA	NA	0.329471735136498
"107"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	493.219618301035	1.64637253144256	1	90	1	0.91	1.89894814314906	1	1	2.65107048419715
"108"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	426.691073217091	1.40922914567895	1	84	2	0.86	3.27485070125702	1	1	-4.44761039317143
"109"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	376.451580994301	2.90593801425035	1	82	4	0.86	4.55844615396886	1	1	4.66452471591669
"110"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	324.641354370496	1.0520404170004	1	77	5	0.82	0.687348137880524	1	1	-3.5448864364286
"111"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	288.75290893583	0.62160596907043	1	70	6	0.76	1.26989844022212	1	1	3.14322331728738
"112"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	350.553557095238	0.743887740283179	1	64	7	0.71	1.49967115284101	1	1	1.09498188294817
"113"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	252.959702234566	0.39467423061178	1	60	8	0.68	1.00758666990828	1	1	-9.22645136518855
"114"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	276.898224407283	1.99774885304657	1	57	10	0.67	2.44056167745358	1	1	14.3214722787156
"115"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	351.032494666353	1.1619542410681	1	52	12	0.64	1.6022619834895	1	1	-5.61537765562819
"116"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	205.565736699525	0.974342347703064	1	47	13	0.6	1.28862295997502	1	1	5.97889553842345
"117"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	240.673723948975	1.27259463045573	1	43	14	0.57	1.69050991953228	1	1	-2.22382528044731
"118"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	169.953360028872	0.787604128099938	1	38	15	0.53	0.886691587064663	1	1	7.70503326002365
"119"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	196.222331560622	0.970858698145014	1	31	16	0.47	1.14947652904244	1	1	5.93046147827618
"120"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	77.3491656889725	0.808297912226463	1	30	17	0.47	1.31497918703284	1	1	4.70623629020757
"121"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	99.1209986998034	0.939807392096395	1	23	19	0.42	0.967984713782047	1	1	-5.40272479615555
"122"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	87.1760242943833	1.28028052914662	1	19	20	0.39	1.52506237058401	1	1	1.37978002305826
"123"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	41.8240155123704	1.42446452269148	1	14	21	0.35	1.31288214511836	1	1	9.86257617912284
"124"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	29.5192606092045	0.615510191723577	1	10	22	0.32	0.545215037757855	1	1	4.71302192022355
"125"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	25.3105396340752	0.273145310357225	1	4	24	0.28	0.384921922449542	1	1	7.08910900517935
"126"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	6	0	0.735484566744485	1	0	25	0.25	0.735484566744485	1	1	NA
"127"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	366.210287582307	0.582146339961767	1	89	0	0.89	NA	NA	NA	-11.8875517328124
"128"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	406.147487457364	4.03827442682477	1	91	1	0.92	3.39137556296698	1	1	0.213628179611933
"129"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	448.086112528057	1.59193730406989	1	89	2	0.91	3.0559410042943	1	1	15.7219052822253
"130"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	247.972910143505	2.20504691938998	1	79	3	0.82	3.0349211627131	1	1	7.19127571277803
"131"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	413.879522308226	0.460255354722577	1	76	5	0.81	1.24181153422299	1	1	7.44167830272788
"132"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	360.120867682356	0.713079143161456	1	71	7	0.78	1.1172135398791	1	1	7.41790162104237
"133"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	309.879492889929	0.801035304012411	1	68	7	0.75	1.37353247097171	1	1	7.42984390708977
"134"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	316.190563543827	1.30918370656579	1	61	9	0.7	1.70913387040592	1	1	7.32618331096844
"135"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	212.35498479493	1.37659199061181	1	58	10	0.68	1.43482510465148	1	1	6.29688902135332
"136"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	311.716985322829	2.01203419822076	1	54	12	0.66	2.05129477484451	1	1	6.96239805872998
"137"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	199.369822024884	2.45940583577427	1	49	12	0.61	3.07284830551186	1	1	0.173189673664403
"138"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	212.518599439192	1.11068724226864	1	43	13	0.56	1.3349522247617	1	1	6.70745908749036
"139"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	197.262962597132	0.556773301191146	1	39	15	0.54	0.639789479340432	1	1	0.840883408562576
"140"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	177.430160319218	1.01212987152577	1	33	17	0.5	1.07796422283388	1	1	-2.87779870551212
"141"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	156.855523639739	1.09061494984348	1	29	17	0.46	1.66564499762048	1	1	4.14931072449693
"142"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	96.6067384599787	1.41770894754188	1	22	19	0.41	1.59426131330882	1	1	6.99273790295403
"143"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	82.6736232453279	1.54056019296031	1	20	20	0.4	1.86624103800517	1	1	4.32911037093753
"144"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	66.5797766703657	0.465171593169752	1	15	21	0.36	0.46051921905402	1	1	3.33798000719278
"145"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	11.6605407791764	1.05602187906903	1	8	23	0.31	0.9828544616296	1	1	4.65006273961044
"146"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	14.5519914991659	0.848297248121995	1	5	24	0.29	0.772135958088141	1	1	-0.316174726211732
"147"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	7	0	0.88414832903032	1	0	25	0.25	0.88414832903032	1	1	NA
"148"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	8	387.401639332041	2.4915554124353	1	90	0	0.9	NA	NA	NA	-4.63027913065807
"149"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	3	5	8	420.460183422183	1.78424996645582	1	87	1	0.88	5.96980065339509	1	1	8.46544845665873
