"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"88"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	426.356027531652	2.46082894374661	1	80	3	0.83	2.79685423390991	1	1	5.95196627345716
"89"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	317.645599547136	1.36375721602856	1	73	4	0.77	1.59044113719584	1	1	9.82731484067768
"90"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	386.349520487886	2.95034548096646	1	73	5	0.78	3.39659376572278	1	1	-1.53895611819166
"91"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	329.966250518456	1.69119775643221	1	66	6	0.72	2.12465747735528	1	1	5.34757233288257
"92"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	323.842527878874	1.4363827949353	1	59	7	0.66	1.16198245078583	1	1	7.11109841279153
"93"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	279.467062317609	0.680909447130426	1	59	8	0.67	1.01457661650318	1	1	3.40973210791173
"94"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	187.55525077443	1.31591589079271	1	49	9	0.58	1.10934003017577	1	1	3.56605247388998
"95"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	251.262921201091	1.0648366410756	1	49	10	0.59	1.0525305663928	1	1	2.33189789040568
"96"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	123.319720165668	1.4517118958779	1	41	11	0.52	1.39928461822047	1	1	5.50914299645944
"97"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	189.78865943659	0.968300171903766	1	37	12	0.49	1.26187710124203	1	1	0.917086798387499
"98"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	125.571110744104	1.04866571991075	1	34	13	0.47	1.09836051084489	1	1	6.60327956215988
"99"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	86.6980358146748	0.643429561516741	1	25	14	0.39	0.427011222003858	1	1	4.710058046765
"100"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	86.8918098410018	0.557268499858241	1	23	15	0.38	0.561252574381814	1	1	2.69251327638999
"101"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	103.593107195446	1.08057519161801	1	19	16	0.35	1.3072942136088	1	1	1.3454529150868
"102"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	76.0362870539661	0.793432307369716	1	15	17	0.32	0.825916910102075	1	1	7.7583316157086
"103"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	37.2586577616954	0.892160621978687	1	9	18	0.27	1.31073701249943	1	1	11.2990107508449
"104"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	34.8627636145806	0.886823745766919	1	5	19	0.24	0.85875298528409	1	1	1.47413804298112
"105"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	5	0	0.674925874204561	1	0	20	0.2	0.674925874204561	1	1	NA
"106"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	442.322863355331	2.35487806866702	1	92	0	0.92	NA	NA	NA	4.64664761103234
"107"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	358.922064639081	2.79669425728411	1	93	1	0.94	4.10511525790149	1	1	0.145383074281537
"108"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	384.625266645089	1.00570676337269	1	84	2	0.86	1.5306818539298	1	1	-0.826818835286488
"109"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	349.820770055064	1.4779765868564	1	77	3	0.8	1.80759946351709	1	1	-3.96282104434027
"110"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	241.649390480557	1.60940040470613	1	78	4	0.82	1.85166399285581	1	1	5.74182664849244
"111"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	276.449252006223	2.49872617836609	1	70	5	0.75	2.69631104142632	1	1	2.89155325185042
"112"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	367.295453356638	1.12914694595374	1	65	6	0.71	1.05086216329408	1	1	5.42434022565491
"113"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	332.103893272592	1.32392459126837	1	63	7	0.7	1.56726000567213	1	1	7.56647385546556
"114"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	286.581804790905	0.928087914436624	1	58	8	0.66	0.867757279861201	1	1	0.0328631887511266
"115"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	269.199353943936	0.67094067903431	1	53	9	0.62	1.56036258029949	1	1	11.6654345207652
"116"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	197.066707614145	1.33523989439159	1	48	10	0.58	2.10127961344715	1	1	0.440827890720603
"117"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	202.49040683638	1.09697497931702	1	44	11	0.55	1.14586792131951	1	1	0.851458390700911
"118"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	214.792451878047	1.67156652555804	1	38	12	0.5	2.17552271852741	1	1	8.43960559933771
"119"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	170.74935759933	0.953232834986927	1	33	13	0.46	0.969558292603947	1	1	-3.32049397226585
"120"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	105.347825807758	1.36148947900725	1	29	14	0.43	1.44873037458494	1	1	14.6515763025668
"121"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	107.112863743122	1.18343076844324	1	25	15	0.4	1.12303035920225	1	1	8.19645174626231
"122"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	92.7142864453417	0.600052154876099	1	19	16	0.35	0.583157865975789	1	1	3.9880501304127
"123"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	48.807268327197	0.957077483097465	1	13	17	0.3	1.13984282653665	1	1	-2.68605018565746
"124"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	85.4484293264605	1.1058195848954	1	10	18	0.28	0.902768366872641	1	1	7.3556731206486
"125"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	8.29940979192645	1.43320147832392	1	5	19	0.24	1.37733771116888	1	1	-1.853069122051
"126"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	6	0	0.743680573331146	1	0	20	0.2	0.743680573331146	1	1	NA
"127"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	418.259779847256	3.18863167987038	1	94	0	0.94	NA	NA	NA	-8.1273126005652
"128"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	372.051344507397	1.94002299429121	1	91	1	0.92	4.69035741965259	1	1	5.27579259008282
"129"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	392.973296080421	2.04103322273842	1	87	2	0.89	3.38141208273586	1	1	3.84403040645221
"130"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	308.67088072112	1.90507864313885	1	81	3	0.84	2.01298232663235	1	1	6.10416425334495
"131"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	404.150105531612	1.22830804766873	1	79	4	0.83	1.23564966467417	1	1	12.3982874072274
"132"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	358.961266422586	1.42236098881036	1	68	5	0.73	1.49825911353422	1	1	6.0859693940922
"133"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	343.758003195258	1.62180804131277	1	68	6	0.74	2.06256924968547	1	1	11.03498250347
"134"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	254.606821017075	0.898123772085881	1	59	7	0.66	0.964371833802183	1	1	6.26435276839745
"135"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	318.545914376884	1.44374150357866	1	59	8	0.67	1.52417412329796	1	1	6.61991878822506
"136"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	230.430034573678	1.12323014236736	1	53	9	0.62	1.71162483507759	1	1	-4.16008869952342
"137"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	278.507019136644	1.42462495425312	1	48	10	0.58	1.4637192019736	1	1	8.8469691902145
"138"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	162.46177075457	0.950594680016369	1	42	11	0.53	0.995167295624696	1	1	3.68748342473443
"139"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	164.012192383911	1.32356096425609	1	38	12	0.5	1.30597583574399	1	1	3.13801988830577
"140"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	188.408182760967	1.16587346016289	1	33	13	0.46	1.4674948544596	1	1	2.46787090512916
"141"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	127.143957866766	1.38175878342701	1	29	14	0.43	1.56546643099441	1	1	5.61825512259388
"142"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	113.278883128695	0.689664836899948	1	24	15	0.39	0.822123653802086	1	1	1.67294671343083
"143"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	91.4806787405374	0.565206078700215	1	18	16	0.34	0.422523164645126	1	1	7.16137541701405
"144"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	79.752750131783	1.02072008549633	1	13	17	0.3	1.45061802112686	1	1	1.06765958527073
"145"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	74.9847061535723	1.77359350935223	1	8	18	0.26	1.45241052911581	1	1	8.37227504897053
"146"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	4.55013151373805	1.7773440539125	1	4	19	0.23	1.98399519776061	1	1	2.27254854517573
"147"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	7	0	0.869001446860271	1	0	20	0.2	0.869001446860271	1	1	NA
"148"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	8	346.292273726729	2.23631248677662	1	92	0	0.92	NA	NA	NA	-6.01201365839455
"149"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	8	523.647848501047	1.59908223003559	1	88	1	0.89	5.66678937905213	0	3	-15.7964543510881
"150"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	4	5	8	338.309590863587	2.40218935957229	1	86	2	0.88	2.11320171823019	1	1	6.52597907471644
