"n.bad"	"sd"	"n.peeks"	"total.points.mean"	"final.impression.mad.mean"	"final.peek.impression.mad"	"final.peek.prefer.best.mean"	"first.keep.points.mean"	"n"
"88"	2	5	15	383.115230770272	1.21841762830157	1.81173463973939	0.998	4.34665644935279	1000
"89"	2	5	20	359.01856260747	1.14348744668777	1.60109837712352	1	4.36952893700237	1000
"90"	2	5	25	336.345599812001	1.05401100080203	1.39530469224906	1	4.43742176656423	1000
"91"	2	5	30	315.786275107382	1.0100949875581	1.31149412730616	1	4.48503161624625	1000
"92"	2	5	35	292.779765256333	0.996914028047248	1.26404135491109	1	4.61094187665482	1000
"93"	2	5	40	270.186568697389	0.951010761387191	1.15397798649378	1	4.72390174394752	1000
"94"	2	5	45	246.20450912847	0.895261268208967	1.06540351624162	1	4.47355070755322	1000
"95"	2	5	50	224.762024982663	0.880732208655496	1.03514658772318	1	4.57338771069832	1000
"96"	2	5	55	200.242819876829	0.887439866196028	1.00975945613162	1	4.63218146593816	1000
"97"	2	5	60	178.653363791613	0.845816459924561	0.969834221874118	1	3.96519143979012	1000
"98"	2	5	65	158.623971340162	0.852374265688749	0.952023464238023	1	4.03931696534986	1000
"99"	2	5	70	134.325680976453	0.813536238084972	0.902193710469005	1	4.36520166416478	1000
"100"	2	5	75	112.248928154133	0.812841269810102	0.887952508388946	1	4.23440717082094	1000
"101"	2	5	80	89.6725809348909	0.817460163168739	0.879360518922334	1	4.48617107527943	1000
"102"	2	5	85	67.5103808889458	0.803206348169714	0.84106001106599	1	4.53103281843897	1000
"103"	2	5	90	44.7086025742931	0.800416110654046	0.827947502049432	1	4.0555589470452	1000
"104"	2	5	95	22.7082805449576	0.78671525463487	0.804243806241355	1	4.24356984906107	1000
"105"	2	5	100	0	0.783345406319997	0.783345406319997	1	NA	1000
"106"	2	10	0	346.357839237912	3.08572356021028	NA	NA	-1.63901971664193	1000
"107"	2	10	5	360.770017217404	2.96699247281145	6.67594994870299	0.697	1.97240171706137	1000
"108"	2	10	10	372.033723231772	2.58660905273735	4.47601312386273	0.83	3.28670228552859	1000
"109"	2	10	15	364.478897754148	2.41555024837589	3.68942544756175	0.898	3.9405022832403	1000
"110"	2	10	20	351.076320766816	2.18235216269542	3.15490456551472	0.928	3.91017889184182	1000
"111"	2	10	25	335.298354750609	2.16324283792095	2.87708438785156	0.961	4.8984243894006	1000
"112"	2	10	30	309.996034206234	2.02962921325155	2.66096005088904	0.963	4.06082317285577	1000
"113"	2	10	35	292.631106091758	1.94098431526497	2.49284188838017	0.982	4.32591465596312	1000
"114"	2	10	40	268.326329941338	1.88777972589342	2.34245587508247	0.986	4.35565464177051	1000
"115"	2	10	45	249.172421440938	1.84211428151421	2.20455327375009	0.99	4.27483481952402	1000
"116"	2	10	50	221.967183862478	1.73580028680378	2.04899863080092	0.994	4.76253324977836	1000
"117"	2	10	55	204.437415059655	1.71211063317262	2.00705935116211	0.994	4.96398116801973	1000
"118"	2	10	60	183.033600955556	1.70462102981342	1.93308379493856	0.995	4.28733179016404	1000
"119"	2	10	65	156.765711958317	1.65185720851856	1.8649234708112	0.998	4.48815471811952	1000
"120"	2	10	70	136.334925615574	1.62390718322617	1.80719909334532	0.998	4.6417044284235	1000
"121"	2	10	75	114.557788933388	1.65017269916963	1.77276088038644	0.998	3.78207480962324	1000
"122"	2	10	80	93.1786171703911	1.64630194763914	1.75381607955644	0.998	4.86178761828422	1000
"123"	2	10	85	70.1710609535372	1.62165943463642	1.70419852303234	1	4.34276426281673	1000
"124"	2	10	90	42.7736791634799	1.60839931752177	1.666746210606	0.998	3.79424118082382	1000
"125"	2	10	95	22.6187379765635	1.56869575746259	1.59557557054608	1	4.40911918242711	1000
"126"	2	10	100	0	1.53997626911655	1.53997626911655	1	NA	1000
"127"	2	20	0	218.305676125088	5.83144233437863	NA	NA	-1.56627323132543	1000
"128"	2	20	5	223.603356613914	5.50024999914811	12.7580546422469	0.509	1.30233395103867	1000
"129"	2	20	10	259.706765091198	4.69927495418942	8.78216627625264	0.602	0.197378922306037	1000
"130"	2	20	15	270.62334819757	4.48045661463586	7.30452556140424	0.674	2.4622329075552	1000
"131"	2	20	20	272.820038700309	4.21720970338963	6.30956191363411	0.706	1.33537603449593	1000
"132"	2	20	25	244.050723455127	4.05371137334515	5.81060807737737	0.722	1.64105181292155	1000
"133"	2	20	30	242.366060536501	3.74869273501772	5.34468537462937	0.749	2.96286926785158	1000
"134"	2	20	35	237.559453148563	3.72009329939717	4.80587629110618	0.815	3.41762475601015	1000
"135"	2	20	40	223.285094060318	3.63875947131258	4.64268406922621	0.825	3.50641144948652	1000
"136"	2	20	45	209.019882125375	3.62500091644912	4.5025625810822	0.846	2.63909783626685	1000
"137"	2	20	50	187.055861880692	3.51135440561155	4.19169184185713	0.845	2.98832362849614	1000
"138"	2	20	55	163.03829164169	3.43263951364545	4.09725257635293	0.845	3.42428300926174	1000
"139"	2	20	60	154.229776488804	3.32951024661	3.86798653224162	0.866	4.66290284224178	1000
"140"	2	20	65	143.462165041991	3.33062966166748	3.73341390600524	0.878	3.23027507637262	1000
"141"	2	20	70	112.124934376163	3.25379437350053	3.62744686486742	0.892	3.38370217262166	1000
"142"	2	20	75	98.3424795331544	3.19038123665679	3.44918539535393	0.908	3.0612764031574	1000
"143"	2	20	80	83.4564500755671	3.25134177792034	3.51225510073871	0.907	5.58331325956211	1000
"144"	2	20	85	59.1181881214746	3.16631401590196	3.32922540351556	0.918	3.61044188684293	1000
"145"	2	20	90	43.8358920378845	3.14737878544991	3.27210014825737	0.925	4.99509833975116	1000
"146"	2	20	95	18.7004823772395	3.20031449988423	3.27090939489769	0.916	3.86424889915785	1000
"147"	2	20	100	0	3.26315825788594	3.26315825788594	0.931	NA	1000
"148"	2	30	0	122.788497618116	9.14755246949745	NA	NA	-2.4471991044608	1000
"149"	2	30	5	144.886790276503	8.52871600400062	18.9590332559259	0.46	0.566332025551994	1000
"150"	2	30	10	192.518148229258	7.38062880019636	13.5226771494127	0.531	1.37079499245041	1000
"151"	2	30	15	226.13935813311	6.65872833176678	10.9010556633717	0.58	0.968333495575368	1000
"152"	2	30	20	194.054386659074	6.22066034698835	9.46905333144042	0.594	1.1142269116726	1000
"153"	2	30	25	200.581565819196	5.95113283574374	8.67467422973423	0.612	2.07072537709588	1000
"154"	2	30	30	200.026088743236	5.80685986170172	7.97095415650496	0.636	3.32657898920214	1000
"155"	2	30	35	159.910155191258	5.54556875114782	7.19187432677471	0.659	2.09510972546958	1000
"156"	2	30	40	173.654281117256	5.44784763962725	6.97745369144446	0.708	2.72076927286918	1000
"157"	2	30	45	156.905943720663	5.24839553797822	6.65578292769535	0.674	2.36863112262561	1000
"158"	2	30	50	148.617250212614	5.1512427286857	6.31501372713437	0.694	0.859248686658454	1000
"159"	2	30	55	124.336701469608	5.05251372181481	6.03113198289379	0.729	1.64087839540321	1000
"160"	2	30	60	132.033272221931	4.9035572709361	5.77100437972282	0.73	2.35886383231951	1000
"161"	2	30	65	104.608596115058	4.91498920223916	5.64693471150798	0.746	3.83331572772944	1000
"162"	2	30	70	90.0446809287396	4.91700928183673	5.51792478540859	0.744	2.69948450499944	1000
"163"	2	30	75	83.9306917178439	4.84526899178743	5.26211902430196	0.759	3.06562396077171	1000
"164"	2	30	80	69.1057502107152	4.84142007877593	5.21104891261316	0.782	3.42741688399496	1000
"165"	2	30	85	52.7995922902463	4.68219697866734	5.00660424676289	0.788	3.36897052317408	1000
"166"	2	30	90	36.6947602034527	4.77269856800816	4.94824970704429	0.777	4.22705291351315	1000
"167"	2	30	95	16.9120845507255	4.72313195292322	4.80358912609514	0.799	2.5657155712049	1000
"168"	2	30	100	0	4.67355132423785	4.67355132423785	0.805	NA	1000
"169"	3	5	0	416.758129192678	2.24158796641691	NA	NA	-2.28999987533516	1000
"170"	3	5	5	412.895724213439	2.01828550374277	3.7180679295459	0.851	3.11382475583104	1000
"171"	3	5	10	401.150026331213	1.70782082646227	2.63077500218936	0.954	4.06712764937389	1000
"172"	3	5	15	383.860859857848	1.52116694716044	2.09646701405037	0.991	4.687158753831	1000
"173"	3	5	20	358.329292297056	1.37763048737292	1.80557098627663	0.998	4.64980370491841	1000
"174"	3	5	25	333.840085953364	1.27639613488951	1.62596544064529	1	4.45636416646739	1000
"175"	3	5	30	316.167365540942	1.1817947316182	1.48707232045203	1	4.57502745671642	1000
"176"	3	5	35	293.221007888438	1.15543206074197	1.39899187313176	1	4.27641236013742	1000
"177"	3	5	40	271.075516946082	1.11523454911856	1.34032818801812	1	4.64047569499204	1000
"178"	3	5	45	246.314757543177	1.05257519552261	1.25033958473419	1	4.49854526288337	1000
"179"	3	5	50	226.360049113481	1.05600291689807	1.22012236051985	1	4.46900053869986	1000
"180"	3	5	55	202.766330170338	0.979785178327491	1.12137083143594	1	4.27484228126606	1000
"181"	3	5	60	180.88984072227	0.962349805055483	1.08266241827075	1	4.36595451890085	1000
"182"	3	5	65	156.686454280629	0.973905449948529	1.08126873137094	1	4.43616903422558	1000
"183"	3	5	70	136.044942741344	0.930118200188664	1.01867486772031	1	4.6503892312574	1000
"184"	3	5	75	111.565409941457	0.919947137339208	0.991029488214182	1	4.52789904499672	1000
"185"	3	5	80	90.0685447410476	0.903994230579039	0.963555483911346	1	4.64364005401297	1000
"186"	3	5	85	67.66407913906	0.912437401537752	0.9634109923331	1	4.50036081685484	1000
"187"	3	5	90	45.4354159982713	0.902750164374438	0.938297607523232	1	4.75727316311689	1000
"188"	3	5	95	22.5196737457422	0.902703952662015	0.920245509753057	1	4.70018195678298	1000
"189"	3	5	100	0	0.889566740805901	0.889566740805901	1	NA	1000
"190"	3	10	0	299.262186655744	3.76168882467981	NA	NA	-2.65159832411565	1000
"191"	3	10	5	319.834963653976	3.56376204355325	7.46769832714933	0.566	1.33120635754408	1000
"192"	3	10	10	349.413748859047	3.06066384786231	5.14166543614681	0.717	1.96361438646647	1000
"193"	3	10	15	348.876639704493	2.83160054463809	4.20815209742731	0.803	2.07086849687868	1000
"194"	3	10	20	331.603793505779	2.60035534547738	3.62563926020032	0.868	3.27297972310351	1000
"195"	3	10	25	327.068023123163	2.44711555681585	3.23184597770865	0.898	3.29893231901885	1000
"196"	3	10	30	306.272019043424	2.31601046395426	2.96775736815404	0.917	3.80102491113725	1000
"197"	3	10	35	287.384186536597	2.24088026069356	2.78472649656745	0.94	3.7298509954001	1000
"198"	3	10	40	267.102760677831	2.23045441784108	2.6637304746095	0.96	4.36466458659061	1000
"199"	3	10	45	244.687378437402	2.13750060096442	2.52873946138175	0.976	4.63979654699732	1000
"200"	3	10	50	223.817152199731	2.05362855309621	2.42532002420365	0.976	4.16962211770978	1000
"201"	3	10	55	202.041098091625	1.95025645298143	2.23562870464196	0.985	4.13024151679029	1000
"202"	3	10	60	174.281252500925	1.96567677442971	2.2154991155359	0.987	4.80316653558061	1000
"203"	3	10	65	155.680720770291	1.88158568888018	2.10007560040019	0.984	4.33170167423178	1000
"204"	3	10	70	133.822329948737	1.8814134407837	2.06968048567807	0.99	4.02614698035956	1000
"205"	3	10	75	112.929272530815	1.8759531744468	2.04442519629973	0.991	4.65901010081388	1000
"206"	3	10	80	91.5155803468693	1.81938888072813	1.94041286948784	0.996	4.43222166848025	1000
"207"	3	10	85	66.1380939070246	1.7856325582229	1.88255145689097	0.998	4.04543575539791	1000
"208"	3	10	90	43.423292436634	1.78608154550155	1.84664832337013	0.996	4.14823266114504	1000
"209"	3	10	95	23.5045869516533	1.76649456272187	1.79948722373441	0.998	5.37406950692958	1000
"210"	3	10	100	0	1.7775125749193	1.7775125749193	0.997	NA	1000
"211"	3	20	0	127.74386254622	7.38666385516188	NA	NA	-4.0895939763351	1000
"212"	3	20	5	144.600376005872	6.95805976226641	15.0106526724233	0.404	-1.32513212682376	1000
"213"	3	20	10	187.083716296201	5.77632399136229	10.3470911359234	0.486	0.270243990335323	1000
"214"	3	20	15	190.568566587159	5.24042746324904	8.4348878233229	0.544	-0.549599890653151	1000
"215"	3	20	20	227.454158721855	4.73599513747776	7.13889069204325	0.609	1.50970969750508	1000
"216"	3	20	25	214.159819926669	4.61601846418939	6.55883504248584	0.617	1.78850826829	1000
"217"	3	20	30	206.90376731031	4.38615444795871	5.93564789900903	0.653	2.15549041279971	1000
"218"	3	20	35	200.266627341337	4.26599028572691	5.6185773319585	0.674	2.23547146048649	1000
"219"	3	20	40	194.38234080887	4.06453086620479	5.24217463130609	0.716	2.41371135311558	1000
"220"	3	20	45	173.38326805019	4.05988856945999	4.95860367839356	0.746	2.82907253076131	1000
"221"	3	20	50	151.472082465683	3.87718588620387	4.75319037148583	0.737	2.20381285470754	1000
"222"	3	20	55	158.172177669839	3.88116543682517	4.56351643184073	0.773	2.09025760687704	1000
"223"	3	20	60	133.517817626482	3.78777804292679	4.43134865391281	0.786	2.13959744379689	1000
"224"	3	20	65	117.185894914012	3.7458637618967	4.27001916483994	0.79	4.48278863249021	1000
"225"	3	20	70	96.7679240112273	3.6987190766652	4.08436446315309	0.8	3.35371802557839	1000
"226"	3	20	75	86.4172810191842	3.60062089054311	3.99185437434896	0.815	3.70676745978867	1000
"227"	3	20	80	72.4591752761034	3.56600236556628	3.85655633707017	0.83	4.13970601721469	1000
"228"	3	20	85	52.5620556842793	3.49901962456548	3.71929019650075	0.856	3.52734249089183	1000
"229"	3	20	90	36.1950804820737	3.51712683661776	3.66349946549662	0.876	2.90051695934962	1000
"230"	3	20	95	18.2848573533241	3.54925336088608	3.62097278888312	0.872	3.4180069710265	1000
"231"	3	20	100	0	3.5250814487528	3.5250814487528	0.867	NA	1000
"232"	3	30	0	65.6268392260039	10.2664026050349	NA	NA	-2.39793053940679	1000
"233"	3	30	5	93.5283174879592	10.1309308025939	22.1554959959382	0.395	0.483211065035294	1000
"234"	3	30	10	79.653275730018	8.60879244103295	15.2042119984249	0.393	-2.11267539443525	1000
"235"	3	30	15	99.7783439531015	7.66078512238811	12.5861562467787	0.451	0.555700910379053	1000
"236"	3	30	20	135.892509326069	7.18319218846657	10.6273620101673	0.501	0.182240739659869	1000
"237"	3	30	25	130.835449290903	6.78149177755251	9.89882711758884	0.506	-0.0826558004170547	1000
"238"	3	30	30	138.881533034247	6.28011729414964	9.02186066818689	0.519	1.44644993694715	1000
"239"	3	30	35	122.339831274635	6.05679379671618	8.29029496197114	0.531	0.0917581264779675	1000
"240"	3	30	40	113.767695261929	6.02879736962112	7.95572987784855	0.547	2.16228916137466	1000
"241"	3	30	45	102.627921280142	5.80635573580157	7.55855176370732	0.551	1.00458893445655	1000
"242"	3	30	50	102.761040555073	5.79723764933825	7.14502761354671	0.572	2.26938297480606	1000
"243"	3	30	55	105.455597591645	5.4985158214748	6.78823648793748	0.593	1.85336748381179	1000
"244"	3	30	60	91.714848575442	5.41261571327057	6.53278814337961	0.611	2.07986490986461	1000
"245"	3	30	65	80.8461847452044	5.46505945446241	6.37095831289282	0.624	3.35712040003879	1000
"246"	3	30	70	70.4499186395319	5.45065619794824	6.19571703890787	0.639	1.75718889485855	1000
"247"	3	30	75	67.8256610962232	5.37269618955942	6.03407421567444	0.638	1.85748376236307	1000
"248"	3	30	80	45.9470061932045	5.50744565209758	6.02254979318004	0.632	2.33730484248733	1000
"249"	3	30	85	43.281180534991	5.18805504661418	5.59676118685601	0.672	0.36532111495525	1000
"250"	3	30	90	26.3292522728686	5.32516277484558	5.61292164785496	0.676	2.49623194265804	1000
"251"	3	30	95	14.4593763338748	5.42875265594476	5.54695479045812	0.693	4.57537937388207	1000
"252"	3	30	100	0	5.42254179973645	5.42254179973645	0.67	NA	1000
"253"	4	5	0	409.874162390768	2.5575287054054	NA	NA	-2.70896942715336	1000
"254"	4	5	5	414.762349276945	2.27925195784683	3.97062345537369	0.801	2.75746707174411	1000
"255"	4	5	10	401.157668683581	1.93179599298808	2.81406225508866	0.916	3.68809454972672	1000
"256"	4	5	15	381.323125181215	1.7451137427197	2.30657772692919	0.979	4.26413739489221	1000
"257"	4	5	20	358.682081589366	1.57677390300867	2.04389374184665	0.988	4.4853435583103	1000
"258"	4	5	25	339.781331319501	1.46492632236106	1.79403423882196	0.993	4.51423332615332	1000
"259"	4	5	30	318.375917629524	1.39179243677438	1.67342719137784	0.998	4.27732230898548	1000
"260"	4	5	35	293.250328159709	1.30870059822619	1.55952245778148	0.998	4.25023787088549	1000
"261"	4	5	40	270.226158170707	1.22255244322388	1.43322563937554	1	4.48852673021931	1000
"262"	4	5	45	246.882007033734	1.19088655658549	1.37883842405384	1	4.60392930219982	1000
"263"	4	5	50	225.567812140309	1.15190682123215	1.31202638692624	1	4.33330860425985	1000
"264"	4	5	55	203.091548410364	1.1405333252303	1.28021136396336	1	4.57199597652163	1000
"265"	4	5	60	182.167920263957	1.07031278704839	1.19970136628636	1	4.36986731691501	1000
"266"	4	5	65	157.019229600102	1.04846067174502	1.15135336014082	1	4.4179129903062	1000
"267"	4	5	70	135.132706179633	1.0324814989022	1.12578001847601	1	4.63115840092947	1000
"268"	4	5	75	113.108791220971	1.01327170587049	1.08350737849507	1	4.69334888541079	1000
"269"	4	5	80	89.9741252800577	1.02942998242621	1.09390277570992	1	4.37692764116288	1000
"270"	4	5	85	68.0458788830211	0.991299854377686	1.04276614858748	1	4.28261757179278	1000
"271"	4	5	90	45.644767195149	0.982720221201721	1.00944762154031	1	4.70194188872425	1000
"272"	4	5	95	23.4530403904898	0.979131434096889	0.99404444293725	1	4.67983777614385	1000
"273"	4	5	100	0	0.975737616433371	0.975737616433371	1	NA	1000
"274"	4	10	0	276.475930402913	4.13356817334395	NA	NA	-2.74691484383997	1000
"275"	4	10	5	286.081074311805	4.01140907398699	7.87182479329385	0.49	-0.172274478283424	1000
"276"	4	10	10	306.608771235685	3.52989713114461	5.72223339821895	0.616	1.10366066440895	1000
"277"	4	10	15	320.279854549588	3.12153378841501	4.63171832396307	0.705	1.90428979007708	1000
"278"	4	10	20	331.169598560355	2.99549091624203	4.03358596236342	0.789	2.81098080277344	1000
"279"	4	10	25	310.185478722122	2.84008224082448	3.66312213462469	0.827	3.41545026455446	1000
"280"	4	10	30	301.043674850287	2.62834581484918	3.31056123776942	0.864	3.51239302375537	1000
"281"	4	10	35	266.495133797917	2.52972080616864	3.12833571085396	0.87	2.16147702125763	1000
"282"	4	10	40	262.856533119797	2.41135328043391	2.84629588545957	0.939	3.86957571435693	1000
"283"	4	10	45	244.730581971189	2.38305232086242	2.77577167937799	0.938	3.84748508337857	1000
"284"	4	10	50	219.242589644866	2.26191025293962	2.61083016831647	0.948	4.28198333762607	1000
"285"	4	10	55	199.044177645085	2.23162949351083	2.56148914285518	0.955	4.13384708980892	1000
"286"	4	10	60	172.405591468504	2.1889779704716	2.46418281641198	0.957	3.52460536680109	1000
"287"	4	10	65	154.761234706144	2.10613325260511	2.33266610912799	0.97	4.22664657626396	1000
"288"	4	10	70	136.278457955556	2.08152022114486	2.29254066752497	0.981	4.87615452201155	1000
"289"	4	10	75	112.516437534782	2.00325263003148	2.16733674310272	0.983	4.62624628541674	1000
"290"	4	10	80	90.3387126763207	2.03133561212006	2.15992142777318	0.978	4.30204209211559	1000
"291"	4	10	85	66.1323574691781	1.99051314463556	2.0903096290372	0.981	4.31222036519716	1000
"292"	4	10	90	45.341203019517	1.91862353246802	1.99094923029587	0.993	5.09406421857012	1000
