"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"1"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-178.335880366434	8.38895956613108	1	26	0	0.26	NA	NA	NA	-83.5271662566977
"2"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	61.7402651891241	9.84227249761943	1	82	2	0.84	14.079799896788	0	3	-29.2400167198192
"3"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-116.522119944735	10.0900399463901	1	87	3	0.9	14.8199572691609	1	1	34.3831269165146
"4"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	1052.49318071468	7.51376832960724	1	77	5	0.82	11.8293735738233	1	1	34.1366276997754
"5"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	78.0516929800178	6.16300615998471	1	76	7	0.83	3.16871506671725	1	1	60.9550124456891
"6"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	940.908388757265	3.14568400479579	1	72	8	0.8	3.22504601741133	1	1	55.2071829339301
"7"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	39.7762233270358	5.94782045833871	1	69	10	0.79	6.99875573062666	1	1	7.98569404900656
"8"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	143.419693609698	5.29967436247453	1	48	11	0.59	8.67515291661824	0	2	-25.4141571712518
"9"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	751.640693060451	5.70074669639132	1	57	13	0.7	3.60274469938439	1	1	16.2275860088858
"10"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	356.208739788732	2.28084004948529	1	52	15	0.67	2.94740776662324	1	1	-15.8223750192853
"11"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-0.916989757865685	5.55124591756095	0	3	17	0.2	3.96033558850203	1	1	-24.8290241943476
"12"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-1.39433199306186	2.09458017234433	1	43	18	0.61	2.24083364886371	1	1	43.6921782807718
"13"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-234.70379507783	5.27478660707317	0	0	20	0.2	7.89612369340733	0	3	26.7520457717854
"14"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	358.47000107509	3.83404057203475	1	33	21	0.54	2.30519698916076	1	1	-49.0206445286639
"15"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	184.095072233601	5.02212511054528	1	28	23	0.51	5.72100079521513	1	1	31.5961760384141
"16"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-137.5442814694	4.48661142439443	1	24	25	0.49	6.4248901234261	1	1	27.2888854127733
"17"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	187.3672293772	1.46212904287477	1	19	26	0.45	1.15443347319796	1	1	-3.29600093902612
"18"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	33.4819654449181	6.28945037456646	1	14	28	0.42	7.49203221838111	1	1	13.5643042148726
"19"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-73.1623139328144	3.761499838848	1	9	30	0.39	2.8418270062086	1	1	-23.595408185575
"20"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	-139.145974828924	6.39733172269584	0	0	31	0.31	7.98699211081247	0	2	-33.9655290742814
"21"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	1	0	6.28524780139898	0	0	33	0.33	6.28524780139898	0	3	NA
"22"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	2	-348.845415513224	14.4059290808939	0	3	0	0.03	NA	NA	NA	30.3782105924031
"23"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	2	-400.023101596047	18.5401152342081	0	0	2	0.02	20.4361391289265	0	3	6.64322892119304
"24"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	30	2	493.766142837623	1.9318567275635	1	85	3	0.88	4.05842412884694	1	1	-15.6416628608425
