"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"1"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	655.956049775864	2.76278606335402	1	96	0	0.96	NA	NA	NA	13.0703450238414
"2"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	268.887262687015	0.818726318005274	1	87	3	0.9	2.42845328932078	1	1	16.6751478636728
"3"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	393.55217926884	2.34700544579424	1	84	5	0.89	4.29089140091112	1	1	10.3731361792531
"4"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	458.428291558525	2.39356011867692	1	84	7	0.91	1.95488860215499	1	1	2.96851193526979
"5"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	454.600699034423	0.726892722899843	1	74	10	0.84	1.38785861834638	1	1	6.51431388206168
"6"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	492.679382685244	3.26529095105645	1	71	12	0.83	6.15696830009745	1	1	-6.13711760697698
"7"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	224.917998502762	1.54986122619291	1	68	15	0.83	2.04407916351993	1	1	-0.822409787994584
"8"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	301.097347226661	0.545380863026071	1	62	18	0.8	1.06817610339594	1	1	-0.94149529085831
"9"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	310.371042288107	0.707565027134915	1	58	20	0.78	1.51402082624136	1	1	-3.59221543702377
"10"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	143.504293785874	1.43195109603019	1	52	22	0.74	1.39168553459781	1	1	-5.14110063925588
"11"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	286.110317939424	0.230621976837396	1	49	25	0.74	1.48176873443381	1	1	24.4183273238881
"12"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	247.676171693432	1.25885985309963	1	44	28	0.72	1.19981857311962	1	1	-4.22377230895128
"13"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	217.316006238235	1.88707164966009	1	40	30	0.7	2.88694408034924	1	1	5.9457695115086
"14"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	84.3002465969363	0.899783569499748	1	31	33	0.64	0.416982374931937	1	1	-1.97691686639191
"15"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	193.218670658959	0.719198723210425	1	29	35	0.64	1.58167149845097	1	1	13.7330247032197
"16"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	89.2762080156634	1.13873907108767	1	23	37	0.6	1.01089901030592	1	1	3.67889583529928
"17"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	52.9922793038828	0.522075600820762	1	17	40	0.57	0.857949775124173	1	1	-9.10023882705705
"18"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	30.0985208547626	3.04509797574496	1	14	43	0.57	2.93468759470319	1	1	18.4768611036002
"19"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	103.282195892641	1.32792548283944	1	10	45	0.55	0.981237355455174	1	1	-12.1916095075536
"20"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	38.0202115533519	0.526126695139407	1	4	48	0.52	0.303466305968717	1	1	11.0530543882253
"21"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	1	0	1.71723005646358	1	0	50	0.5	1.71723005646358	1	1	NA
"22"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	381.831279000086	1.27689591727823	1	88	0	0.88	NA	NA	NA	2.68139474560859
"23"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	250.748745981724	1.87017235091741	1	90	2	0.92	4.89525039184081	1	1	4.50144512014134
"24"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	441.758154586747	2.17923063352782	1	87	5	0.92	1.58762121813869	1	1	13.1224033498318
"25"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	485.529864413817	3.43836364354508	1	81	7	0.88	6.77156856495682	1	1	12.1246914256889
"26"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	198.409137243026	1.60194067927408	1	77	10	0.87	3.79816230414421	1	1	-4.61433797036343
"27"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	510.178564678483	1.58786404442159	1	74	12	0.86	2.66563109262562	1	1	23.370949253946
"28"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	351.246000272757	2.05137967760215	1	65	15	0.8	1.72014624497695	1	1	2.0199652018575
"29"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	262.848335581955	2.00735200169515	1	61	17	0.78	2.89045760636028	1	1	2.23526858543252
"30"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	419.498646405532	1.60193109099252	1	58	20	0.78	1.81769136973518	1	1	12.0232551135549
"31"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	256.174477611758	0.661263623527572	1	52	22	0.74	1.47806984141928	1	1	2.14045708971513
"32"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	264.381736058265	2.84405677045414	1	44	25	0.69	2.38922818192402	1	1	10.828763850521
"33"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	258.862259158688	0.907764364393722	1	44	27	0.71	1.92768276502627	1	1	6.91253539277112
"34"	100	60	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	222.522696140178	2.59275557220312	1	38	30	0.68	2.36228816124129	1	1	11.8922702905646
"35"	100	65	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	202.004495154579	0.74069327474209	1	35	32	0.67	0.551751182437138	1	1	12.1938157996424
"36"	100	70	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	-7.44804399170326	3.32632071645549	1	27	35	0.62	2.76798201337504	1	1	-0.969827479515962
"37"	100	75	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	35.1365314037819	2.42433876530786	1	24	38	0.62	3.58847998322529	1	1	-4.72459455195921
"38"	100	80	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	58.6363168708685	1.45408742777481	1	18	40	0.58	1.47681156400012	1	1	11.8735429852142
"39"	100	85	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	36.8165377908303	1.81126438523165	1	15	42	0.57	2.32216017698405	1	1	-6.28450190298706
"40"	100	90	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	107.8851985776	1.42799084951704	1	10	45	0.55	0.90273656657957	1	1	2.52756697553975
"41"	100	95	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	39.5800782590885	0.772910002369059	1	5	48	0.53	0.676910024227028	1	1	4.9147669163005
"42"	100	100	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	2	0	1.4769488085586	1	0	50	0.5	1.4769488085586	1	1	NA
"43"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	3	399.322843178163	2.97756020105582	1	93	0	0.93	NA	NA	NA	3.0922767864751
"44"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	3	423.841055646211	0.638531890633903	1	92	2	0.94	3.44575036228144	1	1	12.9345582460738
"45"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	3	345.124642019863	0.734538571099683	1	83	5	0.88	2.01238395587265	1	1	11.974230624333
"46"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	3	416.082200423289	2.07234668589974	1	83	8	0.91	2.73301897508715	1	1	13.7201295028224
"47"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	1	10	3	608.443973237719	2.48746112079664	1	74	10	0.84	3.73921581903944	1	1	1.34021415398646
