"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"1"	100	0	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	249.096396325214	1.99832018020495	1	93	0	0.93	0
"2"	100	5	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	254.298503665437	0.84746311350224	1	81	2	0.83	5
"3"	100	10	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	88.88821983181	4.99296327345688	1	85	5	0.9	10
"4"	100	15	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	223.190278334276	3.71159340098319	1	80	8	0.88	15
"5"	100	20	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	420.691911169149	3.08918845691508	1	60	10	0.7	20
"6"	100	25	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	-119.441682246601	4.71408184750084	1	18	12	0.3	25
"7"	100	30	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	-71.8162932736657	2.98362846996328	1	59	15	0.74	30
"8"	100	35	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	346.989322475311	3.39002685161852	1	62	17	0.79	35
"9"	100	40	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	228.667193152906	4.14693237542118	1	53	20	0.73	40
"10"	100	45	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	214.322503660052	1.04213075906057	1	52	22	0.74	45
"11"	100	50	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	154.144166937521	1.48425955525736	1	50	25	0.75	50
"12"	100	55	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	434.795322625181	2.6669563746755	1	43	27	0.7	55
"13"	100	60	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	247.08749786961	6.06670014123957	1	38	30	0.68	60
"14"	100	65	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	-31.1191408750255	3.27248036427305	1	34	32	0.66	65
"15"	100	70	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	144.538143120556	1.70653287567042	1	29	35	0.64	70
"16"	100	75	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	379.031808452205	4.45049093919122	1	22	38	0.6	75
"17"	100	80	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	240.070776103784	0.643493047196331	1	20	40	0.6	80
"18"	100	85	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	148.583542444886	6.03311176736247	1	15	42	0.57	85
"19"	100	90	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	130.855592263562	1.55764087878642	1	10	45	0.55	90
"20"	100	95	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	-53.6269652948025	1.33010320323068	1	5	48	0.53	95
"21"	100	100	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	1	0	2.09664088073446	1	0	50	0.5	100
"22"	100	0	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	420.900177709762	3.64806977660042	1	96	0	0.96	0
"23"	100	5	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	561.238509047677	2.12348943172818	1	85	3	0.88	5
"24"	100	10	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	4.09580044520561	11.3371281316172	0	0	5	0.05	10
"25"	100	15	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	367.762586336134	1.19289150937986	1	81	8	0.89	15
"26"	100	20	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	383.828935829313	3.79945791384149	1	78	10	0.88	20
"27"	100	25	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	148.81864394204	3.91424231639952	1	73	12	0.85	25
"28"	100	30	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	297.112197802887	0.601498910614164	1	65	15	0.8	30
"29"	100	35	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	848.297448414082	5.4742631371245	1	63	17	0.8	35
"30"	100	40	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	176.659907372924	1.98141903295179	1	59	20	0.79	40
"31"	100	45	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	327.46148907651	1.71052214676481	1	54	23	0.77	45
"32"	100	50	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	278.473832069407	0.865237607987977	1	47	25	0.72	50
"33"	100	55	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	275.742765101192	2.45280483448459	1	42	28	0.7	55
"34"	100	60	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	237.830077660661	0.906049735396536	1	37	30	0.67	60
"35"	100	65	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	146.998821296626	0.837685557053364	1	34	32	0.66	65
"36"	100	70	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	304.135951006029	2.15488525113784	1	29	35	0.64	70
"37"	100	75	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	96.6427196063377	2.16299985223904	1	23	38	0.61	75
"38"	100	80	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	50.5809999617068	2.60189514389352	1	20	40	0.6	80
"39"	100	85	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	116.048320894252	1.22346477703501	1	14	43	0.57	85
"40"	100	90	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	47.1081389010102	1.27631522219435	1	8	45	0.53	90
"41"	100	95	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	37.4427611497017	2.85513551204721	1	5	48	0.53	95
"42"	100	100	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	2	0	1.76405262721001	1	0	50	0.5	100
"43"	100	0	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	179.621124988177	3.56376485317356	1	96	0	0.96	0
"44"	100	5	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	586.690708046761	3.13122883995128	1	73	3	0.76	5
"45"	100	10	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	176.049981361998	4.9309799023158	1	83	5	0.88	10
"46"	100	15	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	800.383188453081	5.52406293965285	1	80	8	0.88	15
"47"	100	20	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	562.243044354638	2.92522409008668	1	77	10	0.87	20
"48"	100	25	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	-104.686442916315	4.75379188307223	1	67	12	0.79	25
"49"	100	30	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	120.103995858904	2.87440536496009	1	65	15	0.8	30
"50"	100	35	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	438.242078179147	1.02538434895684	1	63	17	0.8	35
"51"	100	40	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	572.166303988877	3.09571415067497	1	59	20	0.79	40
"52"	100	45	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	336.729347348183	1.43841692859366	1	55	22	0.77	45
"53"	100	50	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	230.235077677971	2.63153289132098	1	48	25	0.73	50
"54"	100	55	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	348.605082079709	2.18767293841512	1	44	28	0.72	55
"55"	100	60	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	90.2172934995981	1.02306868340791	1	37	30	0.67	60
"56"	100	65	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	64.4556348597987	5.4565759944212	1	34	32	0.66	65
"57"	100	70	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	-57.5718461694716	2.39829855230492	1	29	35	0.64	70
"58"	100	75	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	153.186760766151	1.99013728757152	1	22	38	0.6	75
"59"	100	80	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	127.331391908976	2.27758718430721	1	18	40	0.58	80
"60"	100	85	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	102.101758254494	2.11695882186909	1	13	42	0.55	85
"61"	100	90	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	182.048135984135	2.15735369316284	1	10	45	0.55	90
"62"	100	95	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	2.10804491727705	1.98064013802692	1	5	47	0.52	95
"63"	100	100	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	3	0	3.41393013217646	1	0	50	0.5	100
"64"	100	0	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-334.477183366794	6.63873264684053	0	7	0	0.07	0
"65"	100	5	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-3.09073464709465	2.55077863992929	1	68	3	0.71	5
"66"	100	10	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	248.741575626492	1.60943499220584	1	82	5	0.87	10
"67"	100	15	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-327.226394254981	2.9475890380122	1	38	7	0.45	15
"68"	100	20	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	605.349380858655	3.52886932087702	1	73	10	0.83	20
"69"	100	25	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	293.295178682029	2.43406763513286	1	70	12	0.82	25
"70"	100	30	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	457.662048197118	1.33892851196476	1	68	15	0.83	30
"71"	100	35	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-13.2149291650251	5.05260848933941	1	60	18	0.78	35
"72"	100	40	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	432.991287431147	2.61732165316468	1	50	20	0.7	40
"73"	100	45	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	183.142593333139	0.921470150496014	1	48	22	0.7	45
"74"	100	50	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-124.752267977213	3.23431502893537	1	48	25	0.73	50
"75"	100	55	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	348.293239996292	2.58766273605633	1	45	27	0.72	55
"76"	100	60	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	175.252979982791	1.26356006567953	1	39	30	0.69	60
"77"	100	65	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	63.1322308352507	1.22340104207243	1	34	33	0.67	65
"78"	100	70	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	61.6862021542317	1.54907463491422	1	29	35	0.64	70
"79"	100	75	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	28.311694615611	4.12235405911081	1	23	37	0.6	75
"80"	100	80	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	347.731859749339	5.96240377268705	1	19	40	0.59	80
"81"	100	85	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	107.88216991328	2.75705954861242	1	15	43	0.58	85
"82"	100	90	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-9.41673364261019	1.81673096565653	1	9	45	0.54	90
"83"	100	95	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	-100.440945569299	4.89084282755447	1	5	48	0.53	95
"84"	100	100	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	4	0	4.62778237071079	1	0	50	0.5	100
"85"	100	0	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	5	448.908152918652	1.09403417960168	1	84	0	0.84	0
"86"	100	5	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	5	230.038440833862	3.11001334925197	1	87	3	0.9	5
"87"	100	10	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	5	229.078985675283	2.28927279804481	1	83	5	0.88	10
"88"	100	15	"trial"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	5	859.797471504667	3.98332913844794	1	82	8	0.9	15
