"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"1"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	1	507.451224026029	1.17594314839628	1	94	2	0.96	6
"22"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	2	455.315685149785	0.344289530015693	1	93	1	0.94	6
"43"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	3	391.482634682945	1.25080578260099	1	96	1	0.97	4
"64"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	4	489.648697591288	0.624144676974052	1	95	1	0.96	5
"85"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	5	355.870255400459	1.47722105405093	1	85	7	0.92	15
"106"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	6	497.003469515978	1.92429916621885	1	96	1	0.97	4
"127"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	7	391.650641906883	0.908659182415479	1	92	1	0.93	8
"148"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	8	552.737884587593	1.27205725070297	1	90	2	0.92	9
"169"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	9	380.030777842849	2.41387111193176	1	96	1	0.97	4
"190"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	10	518.040120152171	0.409458963683699	1	92	1	0.93	8
"211"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	11	446.658063819486	0.834047503163961	1	92	2	0.94	8
"232"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	12	406.89982814287	0.722560159125481	1	91	1	0.92	9
"253"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	13	572.576567696178	2.29585529566767	1	93	1	0.94	7
"274"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	14	524.214017045001	1.01499904056895	1	96	1	0.97	3
"295"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	15	515.584581221785	0.354668501465017	1	94	1	0.95	6
"316"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	16	500.371540741247	2.13323650908106	1	96	1	0.97	4
"337"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	17	491.16599625133	1.10674456005224	1	92	2	0.94	8
"358"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	18	576.706829954913	1.50645302772946	1	96	1	0.97	4
"379"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	19	505.851807732465	1.69141401999678	1	92	1	0.93	8
"400"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	20	530.805892198739	0.731665462838674	1	95	1	0.96	5
"421"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	21	350.134814451842	0.887384474928593	1	95	1	0.96	4
"442"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	22	551.936045098226	1.70715561063938	1	95	1	0.96	5
"463"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	23	572.344307650689	1.17334191501218	1	97	1	0.98	3
"484"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	24	379.871745726207	0.622565984602969	1	94	2	0.96	6
"505"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	5	25	528.345961551915	1.56096580495558	1	86	5	0.91	14
