"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"652"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	32	66.0085854056697	2.90671690782512	1	84	6	0.9	11
"673"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	33	-168.656909498991	2.93529401607447	1	55	40	0.95	45
"694"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	34	363.080020879589	1.14545306235025	1	96	1	0.97	2
"715"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	35	414.906916421915	1.0484420165304	1	79	3	0.82	20
"736"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	36	287.714681159201	8.41439176415166	1	91	3	0.94	8
"757"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	37	644.081374190293	4.91954895202104	1	88	3	0.91	12
"778"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	38	588.105043929817	9.25001632535374	1	87	8	0.95	13
"799"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	39	831.575407511542	2.84383285245566	1	83	3	0.86	10
"820"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	40	343.176524043858	5.14789858402958	0	57	3	0.6	7
"841"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	41	211.244460121635	7.80327061657577	1	90	4	0.94	9
"862"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	42	-69.9192657606172	9.19698469171817	0	0	9	0.09	94
"883"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	43	127.418381798041	2.27415613219975	1	92	2	0.94	6
"904"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	44	598.201233254927	2.98048923301009	1	96	1	0.97	3
"925"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	45	415.109681375229	1.22828073253663	1	93	1	0.94	7
"946"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	46	491.714499659869	4.517181640863	1	93	1	0.94	7
"967"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	47	524.4496681097	2.88396662246493	1	82	9	0.91	12
"988"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	48	-121.571408203994	2.52654801962799	1	45	42	0.87	50
"1009"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	49	110.590887401545	2.05083043627355	1	74	17	0.91	25
"1030"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	50	399.140502773847	0.978177187602377	1	90	3	0.93	10
"1051"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	51	222.684637324306	2.66839844276257	1	82	9	0.91	18
"1072"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	52	698.618830301291	5.50855192497294	1	94	2	0.96	6
"1093"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	53	351.25766217273	3.34700976955011	1	61	13	0.74	36
"1114"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	54	-95.5237051291531	2.45549835762414	1	71	13	0.84	27
"1135"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	55	437.838391717384	3.5318624574142	1	86	1	0.87	2
"1156"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	56	727.16183808412	2.22500176602763	1	92	1	0.93	5
"1177"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	57	573.590678105284	0.584899754162076	1	95	2	0.97	5
"1198"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	58	296.628503937516	2.36597070570022	1	92	2	0.94	8
"1219"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	59	257.928895967327	3.97755118736153	1	58	8	0.66	38
"1240"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	60	257.146364403683	4.55928118487483	1	76	13	0.89	22
"1261"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	61	928.539477511321	5.8206922687926	1	94	2	0.96	5
"1282"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	62	104.254003538133	5.15375497339627	1	46	45	0.91	52
"1303"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	63	122.938037867011	2.47197864319363	1	46	38	0.84	54
"1324"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	64	514.100552511673	5.292393984259	1	97	1	0.98	3
"1345"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	65	61.7539461119125	3.85761410012292	1	73	19	0.92	26
"1366"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	66	-51.3029495465742	3.79866259697195	1	81	13	0.94	18
"1387"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	67	703.091953193532	1.52020304480382	1	84	10	0.94	16
"1408"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	68	256.072126354624	3.16675230383482	1	93	3	0.96	7
"1429"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	69	291.816428708286	4.54965099372615	1	96	1	0.97	4
"1450"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	70	205.610949135633	2.03792503872823	1	93	3	0.96	6
"1471"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	71	390.186503678026	2.52108800971568	1	94	1	0.95	6
"1492"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	72	484.77350859183	5.63556216836811	1	19	1	0.2	2
"1513"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	73	284.579572967155	0.620985395290327	1	81	4	0.85	12
"1534"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	74	693.142851005711	2.00811637223634	1	86	5	0.91	14
"1555"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	75	-0.642114736558485	9.37854565003946	1	84	13	0.97	16
"1576"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	76	616.143854209347	8.87031809153084	1	94	2	0.96	6
"1597"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	77	-70.4634014155703	7.93838202013722	0	0	6	0.06	86
"1618"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	78	692.675999197078	1.49935388208589	1	90	3	0.93	10
"1639"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	79	452.928807431642	3.78370010763527	1	79	11	0.9	21
"1660"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	80	-76.6440338740406	7.00435196562454	0	1	10	0.11	95
"1681"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	81	172.646046060746	3.51037904136152	1	91	1	0.92	9
"1702"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	82	276.949261973923	1.36526624796654	1	64	14	0.78	28
"1723"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	83	-111.090479594063	4.94485274494939	1	21	17	0.38	79
"1744"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	84	491.079036359019	3.47319530891998	1	91	1	0.92	8
"1765"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	85	593.265979167515	2.61972516161893	1	94	1	0.95	6
"1786"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	86	382.63798157758	2.63919691223625	1	74	2	0.76	20
"1807"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	87	304.557067629523	3.01079702224257	1	80	12	0.92	18
"1828"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	88	76.4952614452683	9.71931601715265	1	82	10	0.92	16
"1849"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	89	25.8037154208311	3.04012092721532	1	92	4	0.96	8
"1870"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	90	-328.706108873964	5.43068786704516	0	6	4	0.1	49
"1891"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	91	6.7137148118053	7.86956454602923	1	57	34	0.91	43
"1912"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	92	704.090737585261	1.60003789597769	1	94	1	0.95	4
"1933"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	93	532.089232819551	2.8926746619866	1	81	5	0.86	10
"1954"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	94	119.712085160057	4.10842043210945	1	80	10	0.9	20
"1975"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	95	342.520673088693	3.01437665063921	1	72	1	0.73	4
"1996"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	96	771.644303452543	6.6023031129652	1	92	1	0.93	8
"2017"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	97	656.960424023995	4.18137594742901	1	93	1	0.94	2
"2038"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	98	299.578403569367	2.07206396121269	1	78	2	0.8	5
"2059"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	99	8.2963266661251	2.90341143817193	1	56	7	0.63	35
"2080"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	100	710.6996403026	4.43248045834911	1	81	8	0.89	18
"2101"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	101	92.1449044762253	2.11393534594134	1	92	1	0.93	8
"2122"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	102	617.652530918252	5.07685066004666	1	93	1	0.94	6
"2143"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	103	727.331893823754	5.75011426437707	1	88	2	0.9	8
"2164"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	104	351.072655783886	0.209630892082088	1	85	2	0.87	10
"2185"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	105	0	9.23772933642992	0	0	8	0.08	100
"2206"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	106	523.888846540806	4.08551150847284	1	93	1	0.94	3
"2227"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	107	-43.9637475910456	8.2363478281572	0	0	6	0.06	98
"2248"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	108	407.08140245575	2.22813556996901	1	84	2	0.86	8
"2269"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	109	-271.593143893021	2.84888695701567	1	56	37	0.93	43
"2290"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	110	515.600597932444	6.50776812859255	1	88	5	0.93	12
"2311"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	111	373.51853451141	0.868294412301882	1	88	8	0.96	11
"2332"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	112	1193.4683844804	6.24039269050762	1	92	1	0.93	5
"2353"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	113	281.847436453224	2.66006540109839	1	83	1	0.84	9
"2374"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	114	499.848644212178	3.90299881699602	1	86	2	0.88	3
"2395"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	115	250.006578150344	9.52528904474276	1	94	1	0.95	6
"2416"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	116	259.384398357719	0.634227654262338	1	86	6	0.92	13
"2437"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	117	678.044546555484	2.81441735285015	1	90	1	0.91	4
"2458"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	118	161.424719109837	0.36449985442998	1	59	19	0.78	28
"2479"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	119	-32.8110943992437	6.99577791451617	0	0	6	0.06	98
"2500"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	120	552.802726318084	3.96483483018621	1	86	5	0.91	14
"2521"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	121	-70.649322163343	6.4266352961553	1	5	73	0.78	85
"2542"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	122	381.148589614873	3.58676915086121	1	91	1	0.92	8
"2563"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	123	426.651154604489	4.2902862083153	1	95	1	0.96	4
"2584"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	124	216.76544160592	0.345026944480333	1	64	9	0.73	16
"2605"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	125	-120.358371968954	8.98555791886115	0	0	9	0.09	95
"2626"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	126	95.8371863058834	3.71957460044446	1	55	37	0.92	45
"2647"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	127	781.386120446227	3.49699733894688	1	95	2	0.97	5
"2668"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	128	165.128381049594	2.50117291105493	1	97	1	0.98	3
"2689"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	129	452.832339920111	3.30679311742775	1	89	3	0.92	9
"2710"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	130	1032.26095247628	9.21870575035271	1	93	1	0.94	7
"2731"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	131	56.0200328636305	2.92816844573711	1	81	2	0.83	5
"2752"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	132	144.681732597843	1.63723593618311	1	44	6	0.5	52
"2773"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	133	126.957571854706	5.06509255510008	1	77	15	0.92	23
"2794"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	134	628.002911576472	4.27856458090901	1	91	3	0.94	6
"2815"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	135	205.231630328639	0.533176679404493	1	79	17	0.96	21
"2836"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	136	257.307773150034	4.24863594019982	1	85	4	0.89	10
"2857"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	137	443.311734627666	4.84246590317465	1	80	14	0.94	20
"2878"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	138	541.556341208442	2.45676798285245	1	97	1	0.98	3
"2899"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	139	36.3855312943169	6.62740091491948	0	4	4	0.08	38
"2920"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	140	-148.402013634846	5.47723370173703	1	22	73	0.95	78
"2941"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	141	480.647340511432	0.432586343997746	1	92	1	0.93	6
"2962"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	142	915.107746658922	3.24659761943324	1	85	5	0.9	13
"2983"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	143	415.130348125722	0.341060735279425	1	92	2	0.94	8
"3004"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	144	154.068905680399	2.10996156951093	1	40	8	0.48	60
"3025"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	145	490.174970873535	1.81469615392665	1	83	1	0.84	4
"3046"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	146	820.890334990371	6.4886845166505	1	94	1	0.95	5
"3067"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	147	292.080237081127	1.79006964048175	1	70	24	0.94	29
"3088"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	148	843.228593043176	13.213090078695	1	92	1	0.93	8
"3109"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	149	182.41173334816	8.1796804190749	0	1	6	0.07	7
"3130"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	150	-157.760784126239	4.15357123051785	1	20	21	0.41	35
"3151"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	151	-42.3270758231046	8.95059145819374	1	3	68	0.71	97
"3172"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	152	183.230957822561	8.13159274869142	1	92	2	0.94	8
"3193"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	153	518.560930967043	5.08560005556922	1	95	1	0.96	5
"3214"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	154	127.861122867436	4.16593846141301	1	79	11	0.9	21
"3235"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	155	603.609429157376	6.75693862457879	1	91	6	0.97	9
"3256"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	156	16.2018109204507	1.64086519637644	1	16	35	0.51	81
"3277"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	157	105.404217132035	1.26663896170003	1	74	14	0.88	24
"3298"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	158	530.020583679202	3.11079876507422	1	89	1	0.9	8
"3319"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	159	549.289800587116	1.56354199906736	1	93	1	0.94	7
"3340"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	160	454.619478296412	5.17429460057583	1	94	1	0.95	3
"3361"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	161	300.250153160438	2.06279018554293	1	74	20	0.94	25
"3382"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	162	109.721101157148	1.91844493573207	1	86	4	0.9	7
"3403"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	163	81.3900631922335	3.86971718793656	1	67	27	0.94	33
"3424"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	164	514.665056312687	0.837379195341593	1	92	1	0.93	7
"3445"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	165	462.725664835898	4.36748103656329	1	92	1	0.93	7
"3466"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	166	604.172564465209	1.06685881739087	1	91	2	0.93	8
"3487"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	167	278.066760341119	0.711851253893914	1	42	7	0.49	56
"3508"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	168	283.440646185654	9.03974464214918	0	0	3	0.03	17
"3529"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	169	348.360503697137	4.78106570558973	1	90	1	0.91	6
"3550"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	170	386.388783865908	1.18810652278234	1	88	6	0.94	12
"3571"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	171	256.422156797659	2.81448510996593	1	31	3	0.34	69
"3592"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	172	257.757139037555	2.16386443066274	1	84	11	0.95	16
"3613"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	173	-83.6260999143708	3.13954853741449	1	13	9	0.22	81
"3634"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	174	157.912831421243	1.70839962891734	1	93	3	0.96	7
"3655"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	175	351.500213970049	5.04992013263195	1	91	2	0.93	9
"3676"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	176	217.030535101535	1.81667554409686	1	88	2	0.9	12
"3697"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	177	652.423582075387	5.61000745793594	1	93	1	0.94	7
"3718"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	178	755.418506237287	4.43733711975402	1	94	1	0.95	6
"3739"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	179	23.6386539395149	2.69540689796255	1	92	1	0.93	5
"3760"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	1	20	180	592.438102158098	1.91012054060604	1	93	1	0.94	7
