"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"673"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	33	456.354221865932	3.47887868966942	1	91	1	0.92	6
"694"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	34	441.857781281423	2.4999964863185	1	91	1	0.92	8
"715"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	35	658.411821037109	4.57763066690151	1	90	1	0.91	9
"736"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	36	426.625401035615	5.94335354689915	1	91	1	0.92	8
"757"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	37	608.57273298391	6.65730873500249	1	95	1	0.96	5
"778"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	38	573.091809949345	8.71691956999185	1	94	1	0.95	6
"799"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	39	504.710847277735	4.01169475916471	1	92	1	0.93	7
"820"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	40	633.635019997647	4.2198442090457	1	95	1	0.96	5
"841"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	41	291.008233383911	2.25067504963316	1	94	1	0.95	5
"862"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	42	340.838156171555	3.76933467760122	1	90	3	0.93	9
"883"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	43	332.658630840324	3.75871094629106	1	90	1	0.91	4
"904"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	44	-5.79314057591074	5.49535400961936	0	0	2	0.02	99
"925"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	45	581.012353764298	4.96305575012552	1	87	1	0.88	7
"946"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	46	147.611063001189	3.31391298102021	1	88	3	0.91	9
"967"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	47	528.728002769059	5.32071139028315	1	93	1	0.94	6
"988"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	48	463.638677950624	3.43258186919793	1	98	1	0.99	2
"1009"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	49	580.418920597029	3.04086026205274	1	94	1	0.95	3
"1030"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	50	634.381663712222	5.43030153243726	1	90	1	0.91	9
"1051"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	51	431.659125676499	2.39721476272014	1	89	1	0.9	11
"1072"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	52	377.059417177306	5.15529797739828	1	87	1	0.88	8
"1093"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	53	189.151897709943	2.37616984843206	1	79	7	0.86	19
"1114"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	54	438.557554607559	2.55269827877208	1	91	1	0.92	8
"1135"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	55	352.988238613713	3.20822014969874	1	95	1	0.96	3
"1156"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	56	-27.4767521217782	6.73723515219727	0	0	1	0.01	97
"1177"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	57	560.859805665265	3.3359394532731	1	89	3	0.92	10
"1198"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	58	769.520448583956	5.61557619351892	1	91	1	0.92	9
"1219"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	59	336.063463575086	0.844503269951758	1	80	4	0.84	14
"1240"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	60	377.687938679801	2.82567003676683	1	90	1	0.91	10
"1261"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	61	456.027877497922	2.27564924406997	1	82	1	0.83	12
"1282"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	62	586.27314906546	9.94241196439341	1	95	1	0.96	5
"1303"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	63	293.789549622179	1.52464268913241	1	74	2	0.76	22
"1324"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	64	613.942435873552	2.66691495112123	1	93	1	0.94	6
"1345"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	65	240.386514916043	1.77318687476658	1	70	1	0.71	10
"1366"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	66	372.976594264187	3.31226836009632	1	90	1	0.91	7
"1387"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	67	336.463534867824	3.59297788746894	1	92	1	0.93	8
"1408"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	68	354.288527321234	0.948351903374471	1	88	1	0.89	10
"1429"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	69	522.059502115097	1.28306703361647	1	87	1	0.88	11
"1450"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	70	357.60434763428	1.71207664153154	1	56	6	0.62	38
"1471"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	71	599.292177682069	7.50820707690906	1	89	2	0.91	9
"1492"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	72	-42.5806799308894	6.01097815441996	0	0	1	0.01	89
"1513"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	73	474.520674951866	4.00853820276623	1	88	1	0.89	11
"1534"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	74	308.157661628092	5.07680307928582	1	86	1	0.87	6
"1555"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	75	400.935920085745	4.18547467858552	1	94	1	0.95	4
"1576"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	76	280.302884871542	2.58865720961747	1	82	1	0.83	9
"1597"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	77	314.448765050196	2.83700828546768	1	91	1	0.92	9
"1618"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	78	530.094253831676	6.97342716185825	1	93	1	0.94	7
"1639"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	79	267.980695658723	0.906769908533813	1	61	2	0.63	38
"1660"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	80	303.875935871218	5.22283500439193	0	92	1	0.93	7
"1681"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	81	397.743617931714	1.14800642055393	1	92	1	0.93	7
"1702"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	82	272.51010400476	3.91759718531873	1	87	4	0.91	13
"1723"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	83	210.354511176133	3.70081506895529	1	86	3	0.89	14
"1744"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	84	380.755512546968	5.95201088762502	1	85	2	0.87	12
"1765"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	85	428.633094600554	4.55551276820126	1	90	1	0.91	9
"1786"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	86	588.039254014455	5.22230474639619	1	86	4	0.9	11
"1807"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	87	479.1739672814	2.73252447317363	1	84	5	0.89	15
"1828"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	88	256.384652835246	3.238333184	1	88	1	0.89	11
"1849"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	89	432.226136523309	3.83541453691214	1	88	2	0.9	12
"1870"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	90	305.516519859477	2.97465148729188	1	85	4	0.89	14
"1891"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	91	475.220782631704	2.35501723527802	1	87	3	0.9	10
"1912"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	92	737.354414238918	4.2743979092177	1	94	1	0.95	5
"1933"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	93	492.061363677268	3.37760932307226	1	93	1	0.94	5
"1954"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	94	529.577726414549	5.1148981193465	1	93	1	0.94	6
"1975"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	95	483.03059342933	2.76269357220724	1	92	1	0.93	6
"1996"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	96	227.98230195964	3.30773809721043	1	81	7	0.88	16
"2017"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	97	32.3013595300632	5.24073199977494	1	35	55	0.9	64
"2038"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	98	575.536982911652	5.02172601653462	1	91	1	0.92	8
"2059"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	99	621.476266815368	3.03902991917227	1	92	1	0.93	8
"2080"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	100	328.195187918415	3.470079987773	1	85	2	0.87	7
"2101"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	101	353.2952515537	4.559775929733	1	94	1	0.95	4
"2122"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	102	536.739317033386	4.41041681281586	1	91	2	0.93	8
"2143"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	103	411.754956461876	4.57816395080778	1	91	1	0.92	8
"2164"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	104	681.01889942216	4.129002289407	1	92	1	0.93	8
"2185"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	105	68.8726578449804	4.38272718220014	1	79	6	0.85	13
"2206"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	106	-22.2365742288446	8.87004751259599	0	0	2	0.02	92
"2227"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	107	430.44573160564	3.25918032332846	1	94	1	0.95	5
"2248"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	108	344.053509397014	5.96727970945223	1	89	3	0.92	11
"2269"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	109	499.945565402852	2.6481591335624	1	94	1	0.95	5
"2290"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	110	79.4963420796152	1.42657355589058	1	43	10	0.53	31
"2311"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	111	647.711238203419	4.03581741812124	1	87	2	0.89	12
"2332"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	112	524.459075590381	3.92778845969895	1	90	1	0.91	10
"2353"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	113	433.184440532131	3.98671776848206	1	87	1	0.88	10
"2374"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	114	713.470663296323	4.49029609208366	1	93	1	0.94	7
"2395"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	115	11.1241402378065	5.6827225456061	1	4	7	0.11	95
"2416"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	116	656.282533838198	2.64441245691474	1	95	1	0.96	5
"2437"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	117	431.922482074032	3.33043235039484	1	88	1	0.89	8
"2458"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	118	393.588840724998	5.55541136882206	1	90	1	0.91	9
"2479"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	119	258.812319174913	4.22849332979228	1	90	1	0.91	5
"2500"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	120	378.174360392973	2.71462677631797	1	86	7	0.93	14
"2521"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	121	278.062335083843	1.96622006154009	1	87	1	0.88	7
"2542"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	122	125.129790339003	7.32213503296811	1	29	4	0.33	64
"2563"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	123	509.000118414768	1.46026968661329	1	82	3	0.85	14
"2584"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	124	542.045391280641	2.94249503103668	1	97	1	0.98	3
"2605"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	125	305.548882582053	2.86025467655847	1	85	6	0.91	14
"2626"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	126	442.246518157112	5.12667363190483	1	94	1	0.95	5
"2647"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	127	812.008159465413	4.84514230207344	1	95	1	0.96	3
"2668"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	128	588.646519524983	3.55680430074385	1	89	1	0.9	6
"2689"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	129	361.045480537179	2.52564565252094	1	85	3	0.88	14
"2710"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	130	149.965719255803	2.71091165623479	1	85	5	0.9	13
"2731"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	131	53.2910414743931	5.52485830911992	1	36	4	0.4	60
"2752"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	132	587.168968850446	5.17656960005313	1	93	1	0.94	6
"2773"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	133	421.048177849774	2.64924665135154	1	95	1	0.96	5
"2794"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	134	228.59744566826	3.08647885467113	1	76	2	0.78	13
"2815"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	135	181.490392620576	4.18632670966741	1	89	1	0.9	6
"2836"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	136	456.800629804168	4.64166674442352	1	85	3	0.88	13
"2857"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	137	453.027928466853	6.32785915734029	1	86	1	0.87	12
"2878"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	138	602.075292832012	2.94709185175508	1	76	3	0.79	24
"2899"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	139	355.439506478953	3.24529684177739	1	93	1	0.94	6
"2920"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	140	569.155677973562	4.51131528066658	1	97	1	0.98	3
"2941"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	141	399.358163936424	1.32126540384279	1	88	2	0.9	7
"2962"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	142	252.544277338018	2.03080917353196	1	82	7	0.89	18
"2983"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	143	405.602999187337	3.87290461229787	1	85	1	0.86	7
"3004"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	144	-35.9026668038262	8.63841695600579	0	0	1	0.01	96
"3025"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	145	273.097857744755	3.52494825892309	1	83	3	0.86	15
"3046"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	146	437.451966615894	5.46665042017545	1	73	12	0.85	22
"3067"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	147	338.792173766485	3.26545616875077	1	88	1	0.89	9
"3088"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	148	213.583152802047	3.6224159962229	1	84	2	0.86	12
"3109"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	149	554.212341147401	3.18889117826345	1	93	1	0.94	7
"3130"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	150	366.011526321913	5.21543354267435	1	90	1	0.91	9
"3151"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	151	361.799267772621	2.15900381599806	1	87	3	0.9	11
"3172"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	152	538.088196733403	7.60586036309824	1	94	1	0.95	4
"3193"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	153	470.889949394724	5.72083642603325	1	96	1	0.97	3
"3214"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	154	565.939702571458	2.68124158041869	1	87	1	0.88	11
"3235"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	155	300.117946762358	3.16347834867411	1	76	12	0.88	20
"3256"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	156	519.578912625148	4.21656278504264	1	80	3	0.83	18
"3277"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	157	472.436663024743	3.15080755559349	1	95	1	0.96	3
"3298"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	158	154.713924927132	5.76351219810389	1	88	2	0.9	11
"3319"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	159	449.812239851858	4.20067825750658	1	83	1	0.84	11
"3340"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	160	362.566120245043	3.67678710703411	1	78	2	0.8	17
"3361"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	161	416.985364467926	4.58630490471319	1	89	2	0.91	10
"3382"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	162	285.971668629216	1.01109247916637	1	54	2	0.56	34
"3403"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	163	713.069143608771	2.12818470175886	1	89	1	0.9	7
"3424"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	164	116.163286695854	5.37320824083482	1	37	2	0.39	62
"3445"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	165	351.93663377902	1.34696192499769	1	77	2	0.79	11
"3466"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	166	481.325413383331	3.09804940353421	1	89	2	0.91	9
"3487"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	167	537.772964887446	3.42731898939208	1	89	1	0.9	7
"3508"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	168	107.253525203588	3.75766238133647	1	56	4	0.6	38
"3529"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	169	-40.6779925047722	3.12887123090852	1	2	4	0.06	80
"3550"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	170	448.486698334683	2.20856525249913	1	90	1	0.91	5
"3571"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	171	211.719784618024	4.74325600024706	1	81	12	0.93	19
"3592"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	172	514.751266090155	4.93905363028549	1	89	1	0.9	6
"3613"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	173	434.042986532685	7.81497360697292	1	93	1	0.94	3
"3634"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	174	615.279349610109	2.8766432594729	1	94	1	0.95	6
"3655"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	175	447.23792946545	1.87394160751272	1	89	1	0.9	6
"3676"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	176	479.843410178755	2.26404268107008	1	85	1	0.86	10
"3697"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	177	333.816585620186	1.72888353760257	1	82	2	0.84	17
"3718"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	178	522.843918571091	4.97586127964872	1	96	1	0.97	3
"3739"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	179	455.971258508315	2.19500000077954	1	91	1	0.92	6
"3760"	100	0	"expectation"	"uniform"	"egreedy-.05"	"mean"	5	-5	1	3	10	180	496.073226794268	3.89119487182709	1	90	1	0.91	9
