"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"1"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	256.156284516896	1.29252472323943	1	73	0	0.73	0
"2"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	216.464042255302	1.62605390277617	1	69	1	0.7	5
"3"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	281.428287338682	1.95874353597861	1	75	2	0.77	10
"4"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	270.142483970867	1.33144619981531	1	64	4	0.68	15
"5"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	213.556763905775	1.63618934005534	1	65	5	0.7	20
"6"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	254.409129749119	1.84158768546829	1	64	7	0.71	25
"7"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	190.851363886074	0.777514285487864	1	54	8	0.62	30
"8"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	196.00710004317	0.496163934698716	1	52	9	0.61	35
"9"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	263.466788172469	1.74650317517127	1	48	10	0.58	40
"10"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	-2.30598020601412	1.2354332519537	1	37	11	0.48	45
"11"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	187.922197365798	0.700141945453631	1	42	12	0.54	50
"12"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	163.800639907983	0.513772092204357	1	38	13	0.51	55
"13"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	105.723602881337	0.600418463711385	1	30	15	0.45	60
"14"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	102.67853392136	1.27450033284868	1	27	16	0.43	65
"15"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	109.322803983924	1.31944448973729	1	22	18	0.4	70
"16"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	90.0965382284162	0.473138482635248	1	24	19	0.43	75
"17"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	84.9303055179091	1.7835567981811	1	17	20	0.37	80
"18"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	32.4487386100713	0.958904968539719	1	12	21	0.33	85
"19"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	-10.2802350044208	0.789100210609356	1	6	22	0.28	90
"20"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	12.3671731533839	1.40038588107367	1	4	24	0.28	95
"21"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	1	0	0.676559238971276	1	0	25	0.25	100
"22"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	335.671721264286	1.57332205058746	1	83	0	0.83	0
"23"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	191.858978896213	2.23517775984062	1	67	1	0.68	5
"24"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	273.08423731306	1.46211284327812	1	71	2	0.73	10
"25"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	246.806631210198	0.974883489509822	1	66	4	0.7	15
"26"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	120.872336141296	1.63811774322926	1	62	5	0.67	20
"27"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	293.549443946283	1.44622488668913	1	63	6	0.69	25
"28"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	277.733391179189	0.731112762204166	1	63	7	0.7	30
"29"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	236.203498060668	0.898118364140333	1	49	9	0.58	35
"30"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	199.262821657058	1.55676963310562	1	51	10	0.61	40
"31"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	140.444807074817	0.3753137105224	1	43	12	0.55	45
"32"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	169.043751318084	1.22829670027602	1	42	12	0.54	50
"33"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	158.273325040374	0.866065012021374	1	39	14	0.53	55
"34"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	62.6108490186013	0.745685348542011	1	30	15	0.45	60
"35"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	148.253939887129	1.16788302887773	1	28	17	0.45	65
"36"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	59.7975493985582	0.657315422029417	1	26	18	0.44	70
"37"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	107.335168181902	0.245764735019697	1	21	19	0.4	75
"38"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	60.9739375743716	0.763221393040001	1	16	20	0.36	80
"39"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	54.3253424727691	1.57055527717093	1	14	21	0.35	85
"40"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	35.415560028267	0.987394444677278	1	8	23	0.31	90
"41"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	7.47617253468327	0.623299664612286	1	4	24	0.28	95
"42"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	2	0	0.898323063947083	1	0	25	0.25	100
"43"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	253.081185583382	0.634853074561419	1	74	0	0.74	0
"44"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	233.547558283426	1.14960495848498	1	76	1	0.77	5
"45"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	353.367788516695	2.18925093126148	1	77	2	0.79	10
"46"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	278.909000987752	2.13248846918957	1	71	4	0.75	15
"47"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	260.874639055094	0.856199287504402	1	66	5	0.71	20
"48"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	161.446410701855	1.30114573280826	1	60	6	0.66	25
"49"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	213.192331674409	0.298706959544768	1	55	8	0.63	30
"50"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	284.552425628384	1.26696768617041	1	56	9	0.65	35
"51"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	85.6932333667971	1.23436652844816	1	48	10	0.58	40
"52"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	221.048139688726	1.31897841703845	1	45	11	0.56	45
"53"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	259.879027551269	0.281527292862669	1	43	13	0.56	50
"54"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	139.981460531362	0.647615325311106	1	39	14	0.53	55
"55"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	95.7826421148027	1.00217786173315	1	27	15	0.42	60
"56"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	92.9749187008793	0.684292177897088	1	29	16	0.45	65
"57"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	123.55829653611	1.01726249596395	1	24	17	0.41	70
"58"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	127.211659430555	1.06720454052371	1	20	19	0.39	75
"59"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	100.278995208535	0.424174526621169	1	18	20	0.38	80
"60"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	31.1805399464929	0.984576096535896	1	12	21	0.33	85
"61"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	33.2536667248347	1.07112526954848	1	7	23	0.3	90
"62"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	17.0980013844915	0.550494184356869	1	5	24	0.29	95
"63"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	3	0	0.596018009258419	1	0	25	0.25	100
"64"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	297.609500843611	1.66910625950871	1	75	0	0.75	0
"65"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	320.200157985862	1.90781703758708	1	80	1	0.81	5
"66"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	300.517409541659	1.60650691721467	1	77	3	0.8	10
"67"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	269.521982334945	1.99076603177912	1	68	3	0.71	15
"68"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	353.713454862594	1.57393152604206	1	68	5	0.73	20
"69"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	173.846689178833	1.11548776276056	1	60	6	0.66	25
"70"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	220.465636899241	2.27474647705456	1	54	8	0.62	30
"71"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	107.69297980905	0.704123427020032	1	53	9	0.62	35
"72"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	178.49729150249	1.14571242325527	1	48	10	0.58	40
"73"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	179.451563283031	1.10194997828299	1	46	11	0.57	45
"74"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	88.4905640936475	1.1976745551857	1	37	13	0.5	50
"75"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	185.050809277037	0.867222464960608	1	39	14	0.53	55
"76"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	80.1770650386086	1.94166227433241	1	33	15	0.48	60
"77"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	96.2883539716032	0.360377345028337	1	25	16	0.41	65
"78"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	68.7790237512832	1.04444018965019	1	24	17	0.41	70
"79"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	84.1128880784135	1.3111656446625	1	19	18	0.37	75
"80"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	5.72704792690235	1.57373517829857	1	17	20	0.37	80
"81"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	78.6146073075864	1.26042427058554	1	13	21	0.34	85
"82"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	30.9262343791804	0.795278431653065	1	7	23	0.3	90
"83"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	-9.62104018160323	0.628216077854062	1	4	24	0.28	95
"84"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	4	0	0.91524642106465	1	0	25	0.25	100
"85"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	149.281683824311	1.0004478138184	1	71	0	0.71	0
"86"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	218.572851915779	1.31748644803379	1	78	1	0.79	5
"87"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	359.882539520071	1.48239878754659	1	71	2	0.73	10
"88"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	222.704247532487	1.34177760711502	1	67	4	0.71	15
"89"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	216.731111972453	1.29262424014598	1	62	5	0.67	20
"90"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	251.822751090068	1.07637014768449	1	56	6	0.62	25
"91"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	183.497046208092	1.15638410353385	1	54	8	0.62	30
"92"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	119.067986906608	1.354506786319	1	50	8	0.58	35
"93"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	167.585894104251	0.848388592143354	1	50	10	0.6	40
"94"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	192.586437000498	1.00824878869546	1	48	11	0.59	45
"95"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	196.325189884696	0.81546357346728	1	40	12	0.52	50
"96"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	62.115568811213	1.01159896392421	1	39	14	0.53	55
"97"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	91.466760814969	0.66461033366843	1	31	15	0.46	60
"98"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	155.49985883993	1.18092307215275	1	28	16	0.44	65
"99"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	98.0804613378386	1.5434554369815	1	23	17	0.4	70
"100"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	115.237276967491	0.708405296558696	1	19	18	0.37	75
"101"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	68.9991404263418	0.48471612833492	1	15	20	0.35	80
"102"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	104.20266816454	1.76131975121878	1	12	21	0.33	85
"103"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	25.8499083008693	0.650331512458265	1	8	23	0.31	90
"104"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	11.5987849567056	0.747215675796432	1	3	24	0.27	95
"105"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	5	0	0.608373285201772	1	0	25	0.25	100
"106"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	123.717748389759	2.12856276454575	1	79	0	0.79	0
"107"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	382.287035763776	1.45297191399772	1	78	1	0.79	5
"108"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	285.203461250024	0.86567361257706	1	73	3	0.76	10
"109"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	74.7257366770344	1.93091665141504	1	66	4	0.7	15
"110"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	100.25292642797	0.667845849800174	1	60	5	0.65	20
"111"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	281.553982243763	1.00295513267669	1	64	6	0.7	25
"112"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	234.098077623789	1.09434509543169	1	51	7	0.58	30
"113"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	125.248015674555	0.952807338219875	1	51	9	0.6	35
"114"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	87.9886491861143	0.868118510204927	1	48	10	0.58	40
"115"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	176.022002871628	0.757760683728452	1	47	11	0.58	45
"116"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	164.121904730341	0.818172735831044	1	44	13	0.57	50
"117"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	160.957517723662	0.637296812075875	1	39	14	0.53	55
"118"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	124.619184786658	0.814567282923978	1	32	15	0.47	60
"119"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	68.1217009645512	0.434618537679778	1	27	16	0.43	65
"120"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	44.4889073972192	0.876802853615949	1	21	18	0.39	70
"121"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	139.567848958539	1.7889743746708	1	23	18	0.41	75
"122"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	91.8325714047191	0.720904382829295	1	17	20	0.37	80
"123"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	7.81463288461532	0.947785222426199	1	10	22	0.32	85
"124"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	43.0160129477269	0.85055076001663	1	9	22	0.31	90
"125"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	14.3501929261277	1.45199541968784	1	3	24	0.27	95
"126"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	6	0	0.720804620308962	1	0	25	0.25	100
"127"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	368.425012402072	2.57061628613328	1	80	0	0.8	0
"128"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	261.110013617697	0.622795073136469	1	76	1	0.77	5
"129"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	236.860557990387	0.454732259301762	1	71	2	0.73	10
"130"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	280.940560749698	1.24292459627129	1	66	4	0.7	15
"131"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	297.758700888953	1.03419175624959	1	62	5	0.67	20
"132"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	198.372061399692	1.04942177565336	1	64	6	0.7	25
"133"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	252.000762513263	1.65628989976423	1	55	7	0.62	30
"134"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	202.088844411777	1.03803235594145	1	51	8	0.59	35
"135"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	209.12766344391	0.392408957331459	1	47	10	0.57	40
"136"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	106.110006599505	1.44918820800254	1	42	11	0.53	45
"137"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	207.938526105152	2.05637513046419	1	40	12	0.52	50
"138"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	79.7264836402854	0.468047849101803	1	33	14	0.47	55
"139"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	94.8746963204931	1.2032993143644	1	31	15	0.46	60
"140"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	20.5396785693441	1.15524828365695	1	30	17	0.47	65
"141"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	46.0821722426004	0.687263236938998	1	25	17	0.42	70
"142"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	122.677993819025	0.714826930150977	1	24	19	0.43	75
"143"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	62.6535430957315	0.68207455843691	1	17	20	0.37	80
"144"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	20.5538518915087	0.982620214386224	1	12	21	0.33	85
"145"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	59.3749367271355	0.890603685424831	1	9	23	0.32	90
"146"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	-7.67400708942512	0.70788214274264	1	3	24	0.27	95
"147"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	7	0	0.718482615797782	1	0	25	0.25	100
"148"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	97.7008504430005	2.08965603642003	1	77	0	0.77	0
"149"	100	5	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	271.46090312632	0.882865961623953	1	78	1	0.79	5
"150"	100	10	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	200.658712146262	0.67414274507519	1	65	2	0.67	10
"151"	100	15	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	239.784860004412	1.37740094626985	1	72	3	0.75	15
"152"	100	20	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	235.081742884604	1.17347810277552	1	61	5	0.66	20
"153"	100	25	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	217.639794479572	0.57450044061976	1	61	7	0.68	25
"154"	100	30	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	184.467155355641	1.30220908737939	1	57	8	0.65	30
"155"	100	35	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	225.444610176862	0.385081991741891	1	56	9	0.65	35
"156"	100	40	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	209.544097943631	1.10352188329115	1	51	10	0.61	40
"157"	100	45	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	119.240981737786	0.873583953662846	1	45	11	0.56	45
"158"	100	50	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	166.758546646965	1.172255817691	1	43	13	0.56	50
"159"	100	55	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	152.02387592672	0.843280224619998	1	40	14	0.54	55
"160"	100	60	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	85.4759522554944	0.653234235907919	1	31	15	0.46	60
"161"	100	65	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	104.60691824362	1.02763642516264	1	26	16	0.42	65
"162"	100	70	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	64.3315997769733	1.54891346508719	1	24	18	0.42	70
"163"	100	75	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	93.2363248347813	0.809114086210616	1	20	19	0.39	75
"164"	100	80	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	80.630334260286	0.586577099849359	1	16	20	0.36	80
"165"	100	85	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	23.8607716430444	1.06000374569375	1	11	21	0.32	85
"166"	100	90	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	38.2521523972897	0.891289973436498	1	7	23	0.3	90
"167"	100	95	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	17.4580981985169	1.01716831957267	1	2	24	0.26	95
"168"	100	100	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	8	0	0.705022228603034	1	0	25	0.25	100
"169"	100	0	"trial"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	9	114.43964027687	1.83660307446684	1	71	0	0.71	0
