"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"484"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	24	382.482551546376	0.41724941116085	1	77	1	0.78	22
"505"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	25	423.125159783265	1.25055346591594	1	78	1	0.79	22
"526"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	26	578.951374649832	1.41774659482106	1	80	1	0.81	20
"547"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	27	403.585001108776	0.333999069031496	1	81	1	0.82	18
"568"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	28	348.163950837702	0.367611278166843	1	78	6	0.84	18
"589"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	29	500.068869364795	1.0217976973486	1	85	1	0.86	15
"610"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	30	325.217497524529	1.94394045254358	1	79	2	0.81	21
"631"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	31	476.486662888933	1.75534528985161	1	80	2	0.82	20
"652"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	32	269.559093632546	2.88177887972591	1	67	11	0.78	29
"673"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	33	327.981500241214	0.493987091828301	1	74	1	0.75	26
"694"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	34	323.585577704042	0.847249988478757	1	78	5	0.83	22
"715"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	35	270.253226969141	0.820490103629889	1	71	3	0.74	27
"736"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	36	239.163594303224	1.48698981366202	1	81	1	0.82	17
"757"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	37	350.042843917314	1.46991251377231	1	82	1	0.83	18
"778"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	38	507.214164727544	1.16497218792014	1	77	4	0.81	23
"799"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	39	319.480468817425	0.747956446275422	1	82	1	0.83	18
"820"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	40	404.236377554222	0.318090355353389	1	75	2	0.77	25
"841"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	41	454.170084519594	0.987666313053984	1	73	3	0.76	26
"862"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	42	440.040931857162	0.857192582071377	1	84	1	0.85	15
"883"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	43	393.147570114254	1.11186983079174	1	82	5	0.87	18
"904"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	44	378.543261254165	0.312713948562597	1	80	1	0.81	17
"925"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	45	136.221593459051	3.00415068302285	1	78	2	0.8	16
"946"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	46	254.247319617056	1.03377166572791	1	72	6	0.78	28
"967"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	47	316.172837790031	2.35936450964458	1	78	1	0.79	22
"988"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	48	381.914791422009	1.06632884115943	1	76	4	0.8	23
"1009"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	49	413.445827316424	0.961787731193225	1	75	1	0.76	18
"1030"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	50	541.127631310778	1.25312279091578	1	76	1	0.77	24
"1051"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	51	454.230800453001	1.91277456363004	1	84	2	0.86	16
"1072"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	52	410.664430849543	1.11626249077398	1	71	1	0.72	29
"1093"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	53	460.352465005004	1.08294430753811	1	81	1	0.82	19
"1114"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	54	428.122557934128	0.694374995974467	1	81	3	0.84	19
"1135"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	55	217.946128996407	1.59486554911991	1	80	1	0.81	20
"1156"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	56	400.142086590972	0.210100655708763	1	81	1	0.82	18
"1177"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	57	561.167865819275	2.15659058633531	1	80	2	0.82	20
"1198"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	58	302.706679489165	2.09989480529033	1	63	11	0.74	35
"1219"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	59	209.643057108807	2.21224534429388	1	73	1	0.74	26
"1240"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	60	454.268065447255	1.48213173993351	1	71	1	0.72	29
"1261"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	61	586.388899713069	1.95643585112936	1	77	1	0.78	21
"1282"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	62	320.285331655439	2.15362821823203	1	80	1	0.81	20
"1303"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	63	277.803393122917	2.52040495837443	1	75	2	0.77	14
"1324"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	64	374.025066635049	0.376947630365929	1	65	17	0.82	35
"1345"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	65	371.760907003945	0.334118034126214	1	81	2	0.83	19
"1366"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	66	365.33371640439	0.370487704054895	1	79	1	0.8	21
"1387"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	67	284.103619783792	0.697933170477337	1	79	1	0.8	20
"1408"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	68	467.201630210598	2.24611742762714	1	80	1	0.81	12
"1429"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	69	305.186851408625	1.94908968353263	1	81	1	0.82	18
"1450"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	70	371.050314632483	1.12475608120266	1	78	1	0.79	18
"1471"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	71	412.55153077432	0.953989973288031	1	74	1	0.75	25
"1492"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	72	221.226006523454	1.26943955664953	1	77	1	0.78	23
"1513"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	73	222.3642561818	1.51437049953591	1	81	2	0.83	19
"1534"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	74	189.185493564267	1.6198828862381	1	70	1	0.71	30
"1555"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	75	307.975879590002	0.878169655141747	1	69	3	0.72	31
"1576"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	76	228.394111531703	0.431298143300939	1	30	21	0.51	69
"1597"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	77	367.85390757573	0.625040140618126	1	78	1	0.79	21
"1618"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	78	362.646313986093	0.290147620602127	1	77	1	0.78	23
"1639"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	79	239.443069197065	0.940811484116848	1	78	2	0.8	22
"1660"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	80	496.703972145336	0.775799807983197	1	83	1	0.84	17
"1681"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	81	439.358019315556	2.23100810102369	1	70	6	0.76	28
"1702"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	82	409.209903334377	2.6545830818558	1	78	1	0.79	10
"1723"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	83	454.437048301849	1.43867044076703	1	76	1	0.77	23
"1744"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	84	381.964225312347	0.57847907907997	1	78	2	0.8	22
"1765"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	85	614.932703548258	2.52080196816927	1	75	1	0.76	23
"1786"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	86	385.735268940013	0.886731619237035	1	68	7	0.75	31
"1807"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	87	338.390572951908	0.693540417131175	1	71	2	0.73	29
"1828"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	88	430.531053054352	3.36566138212904	1	70	3	0.73	22
"1849"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	89	475.591625860334	4.02073104735574	1	79	4	0.83	21
"1870"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	90	423.525995543348	0.358340589479862	1	77	1	0.78	22
"1891"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	91	500.118879217671	1.35364331237851	1	86	1	0.87	14
"1912"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	92	476.670746267003	1.09017533815231	1	73	1	0.74	26
"1933"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	93	507.14679644873	1.97005277934994	1	81	1	0.82	19
"1954"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	94	508.079547028492	2.54923120405153	1	79	1	0.8	21
"1975"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	95	330.230002895713	1.94541523595308	1	82	1	0.83	16
"1996"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	96	283.870198499849	0.932618672840506	1	74	1	0.75	26
"2017"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	97	314.695055789294	1.34847198319245	1	77	1	0.78	23
"2038"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	98	391.811010997814	0.49730260193048	1	59	7	0.66	41
"2059"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	99	338.580300084459	0.865348469914967	1	68	13	0.81	32
"2080"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	100	596.113207753891	1.77031592310567	1	78	2	0.8	22
"2101"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	101	213.795720367497	0.823857379955683	1	65	2	0.67	35
"2122"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	102	460.414171071897	2.0594427814429	1	71	6	0.77	28
"2143"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	103	400.119272437609	2.44929295966664	1	81	1	0.82	19
"2164"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	104	266.110312466394	1.06733903633712	1	76	3	0.79	24
"2185"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	105	324.940767572443	0.391602386283382	1	74	1	0.75	26
"2206"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	106	408.53640365107	1.0939332213461	1	77	1	0.78	23
"2227"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	107	-0.767371557249508	1.94716605196691	1	64	13	0.77	35
"2248"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	108	301.696928666324	2.30283119570916	1	75	1	0.76	12
"2269"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	109	634.227101738305	1.72117962282677	1	80	2	0.82	19
"2290"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	110	362.216848187808	1.14238229411984	1	75	1	0.76	24
"2311"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	111	299.529241192094	0.155740709426408	1	67	4	0.71	30
"2332"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	112	125.118604882268	2.96701549907571	1	76	1	0.77	23
"2353"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	113	629.784903047792	4.26762032532663	1	79	2	0.81	8
"2374"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	114	431.048171832429	0.221089268236689	1	87	1	0.88	13
"2395"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	115	283.625951621684	0.813206003724471	1	76	1	0.77	24
"2416"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	116	236.537154569711	1.70950021897305	1	73	1	0.74	18
"2437"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	117	494.077928934027	0.761885789719414	1	81	2	0.83	18
"2458"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	118	335.335098335966	0.451023445426097	1	77	1	0.78	22
"2479"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	119	511.948360288833	1.41916126888263	1	77	2	0.79	23
"2500"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	120	143.114023671797	1.34117077756876	1	73	1	0.74	24
"2521"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	121	309.633975275069	0.671062416871602	1	81	1	0.82	13
"2542"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	122	333.039014857941	1.19715429498071	1	75	5	0.8	25
"2563"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	123	464.5972782264	1.82215048048004	1	75	1	0.76	25
"2584"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	124	358.222671419878	0.523925161324347	1	72	1	0.73	26
"2605"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	125	294.593756839384	0.251247965414948	1	70	1	0.71	22
"2626"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	126	400.989589358383	0.279796212155329	1	83	1	0.84	16
"2647"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	127	492.681554270169	1.19783670618435	1	73	1	0.74	25
"2668"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	128	389.668780074636	0.409366108271686	1	68	6	0.74	32
"2689"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	129	352.065375628776	1.3018974859179	1	68	2	0.7	31
"2710"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	130	167.760371110852	2.33706545465962	1	65	15	0.8	33
"2731"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	131	375.495046088282	2.15740620216049	1	78	1	0.79	16
"2752"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	132	467.042325674743	1.06936323830174	1	72	1	0.73	27
"2773"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	133	549.091281123339	2.61912545120742	1	71	1	0.72	26
"2794"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	134	284.843201433653	2.62997353697723	1	80	1	0.81	20
"2815"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	135	231.621586112606	1.5250147982643	1	75	2	0.77	25
"2836"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	136	324.065622923523	0.970288658817337	1	79	1	0.8	21
"2857"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	137	369.704034369025	2.22457802234989	1	75	3	0.78	25
"2878"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	138	445.504108484069	2.25670890908865	1	79	1	0.8	17
"2899"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	139	550.414342293117	2.22594663404488	1	77	1	0.78	22
"2920"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	140	341.69166026372	1.55880908914378	1	76	4	0.8	24
"2941"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	141	393.699806242738	0.871678709905206	1	78	1	0.79	21
"2962"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	142	311.118241829603	1.74750182713762	1	76	1	0.77	23
"2983"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	143	197.902817611179	2.06954879427856	1	73	2	0.75	27
"3004"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	144	242.006482930897	1.66625476478848	1	74	5	0.79	26
"3025"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	145	392.106234392163	1.13206142529112	1	65	6	0.71	35
"3046"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	146	292.986449858971	0.705590376573134	1	75	2	0.77	25
"3067"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	147	268.717801055678	1.85608969433031	1	81	1	0.82	19
"3088"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	148	524.32129444684	0.876612641687715	1	78	1	0.79	19
"3109"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	149	236.271459238822	1.31270923536595	1	62	16	0.78	38
"3130"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	150	422.700441578568	0.949528781947783	1	80	1	0.81	20
"3151"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	151	286.197387687192	0.454325006016078	1	76	3	0.79	23
"3172"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	152	381.01497081102	0.59287205702821	1	77	1	0.78	23
"3193"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	153	375.26298624491	0.250630275658476	1	76	3	0.79	24
"3214"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	154	381.586954940768	0.426166658617603	1	76	5	0.81	23
"3235"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	155	147.449958832142	1.95845575334249	1	78	2	0.8	21
"3256"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	156	350.74763050192	0.854908220702077	1	76	1	0.77	22
"3277"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	157	446.75162716854	0.645987068424699	1	77	1	0.78	23
"3298"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	158	531.822896050117	2.28575237693264	1	79	10	0.89	21
"3319"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	159	278.452856269184	1.22307005344791	1	69	1	0.7	21
"3340"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	160	512.625104326607	1.43376687268758	1	68	1	0.69	24
"3361"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	161	362.262349133976	0.949210681018096	1	79	1	0.8	19
"3382"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	162	238.893384976195	1.95976277796663	1	62	13	0.75	38
"3403"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	163	263.811275719163	1.18450687321301	1	66	3	0.69	23
"3424"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	164	207.16044364137	4.3110371001109	1	78	3	0.81	17
"3445"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	165	510.070568789008	1.04979169557739	1	76	1	0.77	23
"3466"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	166	200.659590602355	2.82262275006686	1	78	2	0.8	22
"3487"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	167	436.834666555368	1.87043832562771	1	82	1	0.83	18
"3508"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	168	528.731085745271	3.50541072808485	1	86	1	0.87	14
"3529"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	169	454.18589607521	0.698467256913761	1	80	1	0.81	19
"3550"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	170	301.186659388193	0.734590602134466	1	76	4	0.8	22
"3571"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	171	452.031579712335	3.16531345083844	1	74	2	0.76	26
"3592"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	172	443.079244050376	2.30323224682844	1	76	5	0.81	21
"3613"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	173	58.8305695171724	2.12459325357664	1	70	2	0.72	21
"3634"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	174	291.293521018507	0.886450985268729	1	77	1	0.78	23
"3655"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	175	317.872424711841	2.64665612503168	1	82	1	0.83	18
"3676"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	176	388.2579095667	0.75715126511496	1	84	1	0.85	16
"3697"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	177	257.184702921225	2.18063629612042	1	69	9	0.78	31
"3718"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	178	442.451148823508	1.44279770577582	1	71	1	0.72	28
"3739"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	179	222.260975671305	2.12934307528244	1	69	1	0.7	30
"3760"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	10	180	454.600381115399	1.20873379640438	1	69	4	0.73	30
