"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"3676"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	176	379.81496481434	2.82566259362466	1	75	1	0.76	17
"3697"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	177	461.68912880992	7.48813183936783	1	74	2	0.76	13
"3718"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	178	-111.284265287829	4.77758170166108	1	1	15	0.16	75
"3739"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	179	424.687230359803	4.7009022066291	1	74	1	0.75	26
"3760"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	180	-115.996158195595	9.42592909393937	0	0	7	0.07	53
"3781"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	181	-200.305061106677	6.58564692146545	0	5	20	0.25	74
"3802"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	182	357.727681248025	4.29743784933689	1	32	6	0.38	62
"3823"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	183	551.343301301871	2.89350183897697	1	75	3	0.78	22
"3844"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	184	493.926238945958	3.69019505430531	1	57	3	0.6	16
"3865"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	185	-90.3420578492409	3.66927081354466	1	4	6	0.1	32
"3886"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	186	420.552493089266	6.76312058864666	1	36	10	0.46	42
"3907"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	187	-146.227171928585	4.01274708360864	1	39	25	0.64	54
"3928"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	188	455.262331747389	4.22875340041095	1	82	1	0.83	14
"3949"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	189	-5.78543268541962	3.70901773302635	1	66	6	0.72	28
"3970"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	190	310.357408412343	2.32529857473097	1	60	2	0.62	14
"3991"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	191	-162.33500810723	3.34692327329918	0	12	7	0.19	49
"4012"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	192	437.533093956425	2.92050143175948	1	61	4	0.65	25
"4033"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	193	-81.6941420297813	5.63072750218587	0	1	7	0.08	89
"4054"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	194	-39.7722535171891	3.31714820358763	1	49	16	0.65	42
"4075"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	195	-78.9609992246653	2.6247420233106	1	8	9	0.17	86
"4096"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	196	328.352573162694	2.33191401822041	1	75	1	0.76	13
"4117"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	197	-210.926151436668	4.95542096142877	0	0	5	0.05	43
"4138"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	198	-150.535453831914	8.45965268904203	0	14	15	0.29	83
"4159"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	199	510.547925266249	3.80422506684737	1	73	1	0.74	11
"4180"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	200	321.148047783341	4.16911578583734	1	73	3	0.76	26
"4201"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	201	254.881474862745	3.52763253549595	1	32	9	0.41	23
"4222"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	202	-220.023312951854	4.56084978261122	0	38	14	0.52	37
"4243"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	203	-38.196866302022	3.40374777510603	1	49	3	0.52	15
"4264"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	204	-106.257137734067	3.96534001616445	1	10	17	0.27	79
"4285"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	205	88.3905983850406	3.29218921741767	1	40	5	0.45	21
"4306"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	206	277.50316056166	4.0029694440449	1	63	2	0.65	36
"4327"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	207	-65.5145060210727	5.35176801622344	0	8	4	0.12	20
"4348"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	208	341.391814759725	7.39714611981935	1	84	1	0.85	15
"4369"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	209	492.929993844344	8.18480036729288	1	63	5	0.68	25
"4390"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	210	949.971067683588	5.26245336238704	1	80	2	0.82	17
"4411"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	211	-121.031031523136	9.34311212872526	0	0	5	0.05	69
"4432"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	212	535.556486423495	9.28967236576909	1	65	2	0.67	22
"4453"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	213	138.717849350599	3.26817780199773	1	69	4	0.73	26
"4474"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	214	-120.783944105821	6.30467553040108	1	41	29	0.7	57
"4495"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	215	-208.097295775232	4.06492965222131	1	14	12	0.26	77
"4516"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	216	141.500769242496	1.99031779368339	1	52	3	0.55	33
"4537"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	217	-107.730877984326	5.04934663447232	1	7	56	0.63	88
"4558"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	218	352.657813126384	6.90295669575911	1	77	1	0.78	18
"4579"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	219	-143.148045733239	5.48994024659802	0	0	12	0.12	82
"4600"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	220	78.9196866973611	1.60038421845822	1	74	2	0.76	17
"4621"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	221	323.378920244287	4.224193570503	1	47	11	0.58	41
"4642"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	222	-52.5097286566393	4.75493720655138	0	4	3	0.07	14
"4663"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	223	-34.4543947842877	5.03808242416394	0	2	7	0.09	23
"4684"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	224	-77.2429794407383	1.85067220100525	1	19	15	0.34	65
"4705"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	225	-157.48366770361	4.49787573326919	0	6	10	0.16	33
"4726"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	226	551.424488393899	5.95958804890462	1	73	2	0.75	19
"4747"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	227	506.477937722059	3.71984733218936	1	76	1	0.77	20
"4768"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	228	-178.528273875376	5.58782713234908	1	16	11	0.27	47
"4789"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	229	108.249920700276	6.39752170397803	1	71	4	0.75	21
"4810"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	230	335.774210858342	6.99759863530277	1	62	2	0.64	28
"4831"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	231	428.712536035724	4.95650800127273	1	75	2	0.77	24
"4852"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	232	234.747865901427	4.98385250364239	1	73	2	0.75	25
"4873"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	233	381.173255100307	7.61594116329455	0	66	2	0.68	18
"4894"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	234	35.3300914135728	2.24336342278924	1	31	3	0.34	33
"4915"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	235	-37.7321733636334	1.64515969833576	1	2	8	0.1	83
"4936"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	236	-273.001976075819	3.21214960733997	1	10	29	0.39	62
"4957"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	237	385.493909584612	3.34844263800302	1	67	1	0.68	22
"4978"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	238	402.633634037808	4.13704355136985	1	73	1	0.74	10
"4999"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	239	871.298330538714	10.8762280991362	1	82	1	0.83	18
"5020"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	240	-78.5130445213555	3.41603886838459	1	49	4	0.53	18
"5041"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	241	462.911323839801	4.11571529809173	1	48	13	0.61	51
"5062"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	242	36.4388808730291	4.34097728271547	1	72	1	0.73	21
"5083"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	243	276.354525569594	3.08315951997399	1	63	4	0.67	23
"5104"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	244	-96.8705477206685	6.29186602969717	0	0	6	0.06	94
"5125"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	245	-0.479968502447219	6.71940854012713	0	0	7	0.07	32
"5146"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	246	143.29143184761	5.62612296597803	1	56	15	0.71	43
"5167"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	247	-111.08915874106	2.6642250545326	1	2	12	0.14	76
"5188"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	248	-32.9755346841247	9.82882301619293	0	0	6	0.06	99
"5209"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	249	342.419685350496	4.97946305500356	1	56	6	0.62	35
"5230"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	250	-121.299377033524	6.16513432411088	0	1	8	0.09	75
"5251"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	251	717.582768164946	4.7217093964624	1	73	2	0.75	11
"5272"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	252	16.6200023986769	6.0680588929787	0	1	7	0.08	19
"5293"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	253	296.914718689178	11.9511517825919	1	77	1	0.78	19
"5314"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	254	-69.6278650015536	8.72461497525405	1	52	25	0.77	46
"5335"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	255	322.572646715888	1.96918149235526	1	70	1	0.71	26
"5356"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	256	297.489371271626	3.29994465411278	1	38	2	0.4	28
"5377"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	257	360.300012070687	5.43895976715134	1	69	8	0.77	30
"5398"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	258	11.4483847542832	5.2886858985504	1	74	2	0.76	25
"5419"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	259	287.31515810724	7.4415917973255	1	71	10	0.81	29
"5440"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	260	276.927127482163	4.80349146747328	1	66	1	0.67	11
"5461"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	261	-32.9112442765863	4.58016846168447	1	19	5	0.24	25
"5482"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	262	14.8599174365648	6.20465138407368	1	38	34	0.72	62
"5503"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	263	-123.993133534267	6.97812497689248	0	1	8	0.09	90
"5524"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	264	516.856696495568	5.52899074756632	1	71	4	0.75	14
"5545"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	265	852.100433762194	6.97947148408159	1	74	1	0.75	22
"5566"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	266	559.196923477281	3.980700769808	1	76	1	0.77	18
"5587"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	267	454.65129190863	4.65028926106011	1	72	1	0.73	25
"5608"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	268	568.113304723791	7.17259224166491	1	44	4	0.48	36
"5629"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	269	-176.644862751735	5.66542862096597	1	6	58	0.64	91
"5650"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	270	266.151243785053	4.70593087518264	1	68	2	0.7	16
"5671"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	271	451.685319803596	3.65675064451694	1	79	1	0.8	15
"5692"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	272	250.598222112051	1.78837367773335	1	57	6	0.63	38
"5713"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	273	419.649047533934	2.91086322063576	1	76	1	0.77	19
"5734"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	274	-122.844320568537	3.36570026165303	0	2	5	0.07	55
"5755"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	275	349.118292391706	4.1734909957118	1	57	5	0.62	30
"5776"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	276	-117.603923634769	6.46240942963662	0	2	5	0.07	85
"5797"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	277	392.097692012691	4.81385834105969	1	51	3	0.54	35
"5818"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	278	332.608282532979	0.526265493342486	1	80	1	0.81	17
"5839"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	279	266.040276841033	0.684073268842098	1	75	3	0.78	22
"5860"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	280	-46.1837047129704	6.08945928895769	1	50	7	0.57	42
"5881"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	281	410.740407931314	4.63157743358291	1	64	1	0.65	21
"5902"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	282	-161.242206263632	5.52905507719344	0	0	7	0.07	67
"5923"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	283	7.0228482371945	2.31472681297774	1	49	7	0.56	36
"5944"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	284	314.970120319901	4.10518106544488	1	73	1	0.74	17
"5965"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	285	16.7447465945783	4.16018711819991	1	43	25	0.68	48
"5986"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	286	-180.039500433291	4.54731423145504	1	40	13	0.53	39
"6007"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	287	318.545804754309	3.92154008243274	1	40	6	0.46	23
"6028"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	288	569.042492691723	4.85486543872519	1	74	1	0.75	20
"6049"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	289	366.717901486874	3.74133253830186	1	71	1	0.72	14
"6070"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	290	-297.674672693407	4.92977820860957	0	5	12	0.17	69
"6091"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	291	24.0488826941079	4.62268429185433	1	26	43	0.69	72
"6112"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	292	-238.202628843454	4.30615702980996	1	25	12	0.37	48
"6133"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	293	683.869076079312	6.87200071377253	1	78	1	0.79	9
"6154"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	294	-138.492136693429	4.70558768744645	0	0	4	0.04	87
"6175"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	295	108.120812481633	3.70654575500268	1	62	2	0.64	30
"6196"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	296	-70.314835096535	7.00057983332158	1	20	47	0.67	79
"6217"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	297	-141.03631483569	7.66877093628264	0	6	9	0.15	56
"6238"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	298	654.128980748264	14.759679620604	1	74	2	0.76	18
"6259"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	299	551.942939015897	5.65186796818656	0	59	7	0.66	37
"6280"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	300	54.7096825935811	5.05866135288877	0	1	10	0.11	24
"6301"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	301	175.004962457968	2.59083795911682	1	64	11	0.75	31
"6322"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	302	-268.268123035179	1.77741165575731	1	11	10	0.21	24
"6343"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	303	159.768475996187	3.76980292029041	1	69	3	0.72	21
"6364"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	304	49.1413840919472	3.52168106841488	1	72	2	0.74	10
"6385"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	305	218.866394493493	3.47929380502669	1	22	7	0.29	77
"6406"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	306	-33.0774481605943	8.78155808201063	0	1	11	0.12	52
"6427"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	307	-123.233763615894	6.99129975685447	1	0	16	0.16	87
"6448"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	308	-134.193348546486	2.10465328742508	1	51	13	0.64	42
"6469"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	309	386.303058338264	2.12884895361373	1	59	4	0.63	26
"6490"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	310	217.949250210537	4.09041267482927	1	35	5	0.4	27
"6511"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	311	-63.8624369687684	2.20917684016207	1	36	8	0.44	43
"6532"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	312	43.4142409120812	4.93887815182804	1	30	4	0.34	14
"6553"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	313	-146.210540742143	5.25985499188364	1	72	4	0.76	19
"6574"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	314	74.329437451618	4.50756701269629	1	54	2	0.56	18
"6595"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	315	69.068874635883	1.61365601427325	1	36	5	0.41	21
"6616"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	316	246.227435490326	3.11303165857918	1	74	1	0.75	14
"6637"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	317	366.645972769306	2.63796356841205	1	70	1	0.71	21
"6658"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	318	357.08271090862	8.09447873133344	1	61	3	0.64	20
"6679"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	319	95.0326327797551	1.91244512596393	1	70	7	0.77	29
"6700"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	320	-77.1634979692899	3.09109903784528	1	0	12	0.12	81
"6721"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	321	152.519093730871	2.94756802959977	1	80	1	0.81	17
"6742"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	322	-136.249916722236	4.41395325367125	1	23	5	0.28	22
"6763"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	323	-101.616365909735	6.50978156495971	0	4	6	0.1	25
"6784"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	324	23.8021003341671	3.38370617674551	1	50	3	0.53	30
"6805"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	325	184.761594818551	2.1794609138422	1	70	1	0.71	17
"6826"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	326	-138.212125248739	4.12741845024878	0	0	4	0.04	40
"6847"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	327	-31.768021221156	6.67907901358029	1	44	5	0.49	23
"6868"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	328	-46.996749232772	2.4351448111233	1	35	9	0.44	57
"6889"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	329	-140.817949218315	4.89749721812843	0	5	11	0.16	40
"6910"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	330	32.782156549516	3.93286999190364	1	42	5	0.47	36
"6931"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	331	439.316127451535	2.82454319844097	1	72	5	0.77	28
"6952"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	332	462.855889504029	9.88297470041827	1	75	2	0.77	22
"6973"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	333	-130.253427549852	4.29587877708468	1	3	5	0.08	85
"6994"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	334	425.342361189896	3.26953165566271	1	76	1	0.77	21
"7015"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	335	232.715344928073	3.88779723892158	1	69	5	0.74	29
"7036"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	336	-126.695238460846	7.50987219215176	0	0	4	0.04	63
"7057"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	337	-108.821118727048	5.3078854592242	0	8	27	0.35	80
"7078"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	338	323.224474999062	2.75727023671169	1	72	2	0.74	23
"7099"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	339	32.7998416428141	5.22689392694816	1	35	5	0.4	58
"7120"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	340	525.278731834756	5.68639258455939	1	72	3	0.75	17
"7141"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	341	142.587946393299	2.14166129200882	1	37	34	0.71	53
"7162"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	342	260.952107026491	2.83469584431013	1	63	2	0.65	25
"7183"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	343	530.844669122415	3.59053884118164	1	83	1	0.84	11
"7204"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	344	516.949038202509	5.46551180972595	1	70	1	0.71	26
"7225"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	345	304.650735678983	5.00484584002612	1	76	2	0.78	18
"7246"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	346	-6.48990479930071	4.33677600249397	1	51	13	0.64	40
"7267"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	347	238.318536929273	2.93558936651901	1	74	2	0.76	12
"7288"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	348	-59.076890910491	5.36207060385615	1	44	29	0.73	48
"7309"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	349	-133.665714115264	3.35862569721317	1	8	13	0.21	33
"7330"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	350	202.483602318044	3.53811604677671	1	61	3	0.64	23
"7351"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	351	106.145955416259	3.2132994708749	1	39	6	0.45	45
"7372"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	352	482.593209510519	3.12725529214528	1	57	3	0.6	24
"7393"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	353	521.425165081925	2.44839186098611	1	74	2	0.76	25
"7414"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	354	429.214118712507	2.51231015525122	1	78	1	0.79	21
"7435"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	20	355	251.00271128144	4.52063621787464	1	64	1	0.65	29
