"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"526"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	26	-17.6151934038809	5.60907299096103	0	0	17	0.17	87
"547"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	27	-57.2862941694877	4.01408528572184	1	34	35	0.69	65
"568"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	28	134.94084280562	2.69573644271523	1	46	24	0.7	53
"589"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	29	424.565784960981	3.06055919237873	1	75	1	0.76	18
"610"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	30	629.2536725848	3.72485949895252	1	67	6	0.73	29
"631"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	31	516.867575473383	3.00038810775693	1	82	1	0.83	12
"652"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	32	-154.986000814122	7.27264738999151	0	0	26	0.26	92
"673"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	33	514.812600994625	3.67958035260275	1	57	14	0.71	43
"694"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	34	366.282723043096	2.15681397034207	1	68	5	0.73	28
"715"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	35	113.006773063299	2.42803803525162	1	68	2	0.7	22
"736"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	36	240.107255857757	1.09869855044991	1	70	5	0.75	28
"757"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	37	722.252561891585	4.28346896659358	1	82	1	0.83	18
"778"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	38	712.292460818754	2.70579280425566	1	76	1	0.77	22
"799"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	39	546.912853119399	2.11859347493903	1	78	1	0.79	17
"820"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	40	133.106008053097	4.91375127005512	1	61	1	0.62	11
"841"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	41	188.744463558017	2.80254538764559	1	66	10	0.76	33
"862"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	42	120.977737958018	1.611796145421	1	78	1	0.79	18
"883"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	43	426.579913394109	4.4868271989567	1	61	3	0.64	5
"904"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	44	126.832462197764	3.78807246790894	1	13	16	0.29	22
"925"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	45	330.665692470586	1.53815323493671	1	66	12	0.78	26
"946"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	46	158.104549049839	1.48421575064937	1	48	17	0.65	48
"967"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	47	648.149067226708	7.90082089743574	1	74	3	0.77	26
"988"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	48	360.444279506097	2.424359146753	1	77	6	0.83	23
"1009"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	49	138.496221909782	4.24364685781234	1	81	3	0.84	19
"1030"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	50	379.328700896678	2.32673477470701	1	81	2	0.83	19
"1051"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	51	400.08292008443	2.48224924821914	1	81	1	0.82	12
"1072"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	52	276.743623997481	0.867116693574854	1	63	5	0.68	20
"1093"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	53	-49.3976924122366	3.07589990044108	1	65	3	0.68	32
"1114"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	54	571.03458044289	2.4358220548655	1	76	1	0.77	16
"1135"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	55	215.102946417851	2.64308580065361	1	72	4	0.76	28
"1156"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	56	-38.6220400592174	5.1419454710154	0	31	7	0.38	8
"1177"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	57	469.977636625132	1.13544925387875	1	79	1	0.8	19
"1198"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	58	792.589638608634	3.20532959201201	1	72	1	0.73	27
"1219"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	59	18.7675976157752	5.66414633567049	0	41	2	0.43	9
"1240"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	60	717.704190378152	3.63115823147215	1	72	2	0.74	25
"1261"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	61	992.039456083478	6.43777097954513	1	73	1	0.74	19
"1282"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	62	-107.847790948476	5.22702913251303	0	13	21	0.34	55
"1303"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	63	665.444582249286	4.68144476894492	1	76	1	0.77	18
"1324"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	64	433.678363949284	3.10638316540656	1	80	1	0.81	6
"1345"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	65	735.376670157117	6.89427254174982	1	73	1	0.74	3
"1366"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	66	413.073621899127	1.07037558493027	1	68	4	0.72	30
"1387"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	67	187.726286559171	0.592242356859392	1	65	2	0.67	28
"1408"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	68	218.968278196249	0.612329802924274	1	66	1	0.67	16
"1429"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	69	291.892277840218	1.66132766756785	1	76	1	0.77	23
"1450"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	70	373.608481990798	1.11530873250908	1	71	6	0.77	27
"1471"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	71	-121.199439315734	4.39393418134369	1	21	54	0.75	76
"1492"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	72	-24.1455331162398	3.24347400156445	1	44	22	0.66	56
"1513"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	73	244.857077760349	2.25679574369803	1	68	2	0.7	22
"1534"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	74	143.155340153618	3.00452572830187	1	75	3	0.78	25
"1555"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	75	839.103393916125	2.89338269390789	1	83	1	0.84	17
"1576"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	76	667.702811278051	3.41113566949823	1	76	1	0.77	17
"1597"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	77	515.443221005863	2.30038899154119	1	73	1	0.74	5
"1618"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	78	252.865842979203	2.88696714091884	1	71	4	0.75	20
"1639"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	79	327.9197705421	2.68052970366663	1	67	9	0.76	33
"1660"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	80	403.538979384806	1.28486130773447	1	75	1	0.76	25
"1681"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	81	-90.5447368014941	3.74140825929453	1	15	62	0.77	85
"1702"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	82	279.836212939288	0.57057010429185	1	73	10	0.83	27
"1723"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	83	48.0434461888409	5.93149163855566	1	59	18	0.77	41
"1744"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	84	383.60365355222	1.46769098282107	1	73	2	0.75	25
"1765"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	85	534.28810431349	3.12538229716037	1	68	7	0.75	31
"1786"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	86	618.810910325443	5.12830245837896	1	73	3	0.76	11
"1807"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	87	351.216524788144	0.338316899342683	1	85	1	0.86	12
"1828"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	88	212.299390662392	2.89326905351247	1	73	1	0.74	27
"1849"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	89	218.560131810225	3.77876658024831	1	83	2	0.85	16
"1870"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	90	433.88683558138	4.18156125097019	1	75	6	0.81	17
"1891"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	91	458.28416267674	1.37443914364577	1	73	1	0.74	27
"1912"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	92	507.844489869356	1.45838589916345	1	76	1	0.77	24
"1933"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	93	185.102525457057	1.78534000041615	1	33	31	0.64	66
"1954"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	94	150.627063322208	1.48886078441953	1	37	10	0.47	33
"1975"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	95	487.46778153659	3.79103208396355	1	71	2	0.73	27
"1996"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	96	595.987672733241	4.48934902427597	1	71	1	0.72	15
"2017"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	97	117.670287734338	3.85819970248306	1	68	15	0.83	30
"2038"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	98	332.935292116963	0.168356843337544	1	76	2	0.78	22
"2059"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	99	99.3903562566918	2.51848510601486	1	48	14	0.62	37
"2080"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	100	618.23031142031	3.41789334997019	1	74	1	0.75	18
"2101"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	101	187.290035675484	4.06443339490781	1	66	2	0.68	8
"2122"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	102	460.115447074375	3.34504742281142	1	82	1	0.83	15
"2143"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	103	289.551721036436	2.67498918263508	1	68	15	0.83	32
"2164"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	104	144.561402443064	2.00002267730315	1	76	8	0.84	23
"2185"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	105	-68.4868780982785	3.291714136375	1	13	63	0.76	87
"2206"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	106	327.194737482875	0.675183952298883	1	75	1	0.76	14
"2227"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	107	643.148827158091	4.86238757040737	1	71	2	0.73	26
"2248"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	108	811.92346912623	4.60564332082929	1	78	2	0.8	21
"2269"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	109	288.896659862524	1.15298260137606	1	69	2	0.71	31
"2290"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	110	24.7761345584205	3.38857722315314	1	35	27	0.62	63
"2311"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	111	153.349789731186	1.67871686151481	1	71	2	0.73	28
"2332"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	112	149.813554105047	4.86877330730832	1	31	35	0.66	68
"2353"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	113	-60.4828326671846	4.67694277558569	1	37	20	0.57	43
"2374"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	114	-84.064132461715	2.09239071694784	1	36	27	0.63	44
"2395"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	115	381.702476280986	2.24288352514154	1	60	5	0.65	39
"2416"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	116	639.781709132021	2.39454116606517	1	80	1	0.81	20
"2437"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	117	384.616241641905	0.907143344813197	1	74	5	0.79	26
"2458"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	118	392.617749144181	0.36677282710291	1	70	1	0.71	30
"2479"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	119	545.731601250935	5.54281282894312	1	74	4	0.78	26
"2500"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	120	205.072911831109	3.91621957375652	1	55	22	0.77	45
"2521"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	121	-14.5723180043135	3.58123037857118	1	60	3	0.63	11
"2542"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	122	-45.6814572186891	3.34840553747861	1	47	34	0.81	53
"2563"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	123	292.241003774706	1.62727411599253	1	79	1	0.8	21
"2584"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	124	756.68405220571	3.83461117744147	1	71	1	0.72	21
"2605"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	125	774.186344850163	5.69284153742809	1	81	1	0.82	16
"2626"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	126	787.764460446606	5.64323572406665	1	79	5	0.84	21
"2647"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	127	-72.1102758231201	4.673786722747	1	6	74	0.8	94
"2668"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	128	544.542436240508	4.15481616304618	1	76	6	0.82	24
"2689"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	129	-10.0128318827412	6.12331112975892	1	9	68	0.77	91
"2710"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	130	609.198050553799	6.24162437822998	1	69	1	0.7	2
"2731"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	131	125.163974264804	1.63255336852688	1	64	6	0.7	31
"2752"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	132	847.404890483811	5.97527664119386	1	79	3	0.82	9
"2773"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	133	-163.807862106446	3.79041503004738	1	16	45	0.61	81
"2794"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	134	214.5785633371	1.36465827310611	1	44	17	0.61	32
"2815"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	135	498.329301089339	4.85494627983511	1	61	3	0.64	37
"2836"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	136	719.385045466818	2.62680962759889	1	76	5	0.81	24
"2857"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	137	179.292185829453	0.513139843418233	1	63	4	0.67	34
"2878"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	138	626.079216195275	2.8570954620576	1	72	4	0.76	23
"2899"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	139	35.4909199743024	2.62805379888857	1	46	34	0.8	54
"2920"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	140	83.4585512301662	3.73809215276813	1	63	2	0.65	15
"2941"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	141	201.92371492578	1.50873158630017	1	78	4	0.82	20
"2962"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	142	470.215992020245	2.64430166465614	1	73	5	0.78	25
"2983"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	143	515.145514964116	3.69413740649944	1	74	4	0.78	22
"3004"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	144	602.672075714027	2.80395944851283	1	76	1	0.77	24
"3025"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	145	723.019615359535	4.89546746454016	1	82	2	0.84	17
"3046"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	146	692.640769027334	2.29040147773274	1	73	6	0.79	27
"3067"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	147	862.226317706235	4.89404918728654	1	82	1	0.83	10
"3088"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	148	297.55429079448	0.862462952493493	1	65	4	0.69	33
"3109"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	149	-27.2266197541688	3.99629361212614	1	51	34	0.85	49
"3130"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	150	-38.8726656942054	2.52212874045699	1	19	20	0.39	75
"3151"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	151	81.6817951828141	3.9443825155024	1	55	9	0.64	33
"3172"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	152	296.95381650107	3.11592029071766	1	74	6	0.8	26
"3193"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	153	183.732397035204	2.24640092786614	1	77	1	0.78	23
"3214"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	154	-89.7296436973513	5.31745229577897	1	43	37	0.8	57
"3235"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	155	340.911094083258	0.762479568523317	1	71	1	0.72	27
"3256"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	156	258.116033108732	3.02766222079052	1	78	1	0.79	21
"3277"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	157	468.545728021164	2.01206845385734	1	77	2	0.79	8
"3298"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	158	378.662993794119	3.139034783615	1	73	3	0.76	20
"3319"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	159	280.578478204101	1.0034027938889	1	57	12	0.69	42
"3340"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	160	-103.664748324353	2.38671863109238	1	28	46	0.74	68
"3361"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	161	409.488346118135	0.964330545676165	1	70	2	0.72	30
"3382"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	162	240.56744543173	2.43238995805529	1	75	2	0.77	24
"3403"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	163	247.432987112804	2.31664528857202	1	67	10	0.77	28
"3424"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	164	547.51812369741	0.955612838625589	1	82	2	0.84	17
"3445"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	165	428.641865588824	3.74807813347791	1	55	12	0.67	38
"3466"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	166	156.960563498696	0.854989151857652	1	39	23	0.62	56
"3487"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	167	-25.9636508624327	7.28437114647596	1	4	74	0.78	96
"3508"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	168	18.7814471804991	5.58057549639282	1	79	4	0.83	19
"3529"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	169	463.22226609595	2.60561235056715	1	77	1	0.78	21
"3550"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	170	491.731045945675	3.16029094804182	1	72	8	0.8	25
"3571"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	171	119.688941901919	0.824057328113796	1	37	16	0.53	52
"3592"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	172	215.687871493571	1.02932811669458	1	62	5	0.67	29
"3613"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	173	268.222828421727	1.8612687362492	1	58	18	0.76	38
"3634"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	174	253.279907517151	1.7808904845904	1	76	1	0.77	22
"3655"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	175	398.43896930465	4.14418183811344	1	76	1	0.77	23
"3676"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	176	493.756503370911	1.71456235308951	1	74	1	0.75	19
"3697"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	177	554.477817286588	5.9233854396225	1	78	1	0.79	20
"3718"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	178	527.104257973864	1.91270227832261	1	79	2	0.81	20
"3739"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	179	-218.089214090248	4.83302773750095	1	56	6	0.62	13
"3760"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	1	20	180	132.455233142233	1.97523172649237	1	73	7	0.8	27
