"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"87"	10	"uniform"	"mean"	5	-5	1	3	5	5	4.08966324777725	1
"88"	15	"uniform"	"mean"	5	-5	1	3	5	5	3.93873020849706	1
"89"	20	"uniform"	"mean"	5	-5	1	3	5	5	2.55232936692368	1
"90"	25	"uniform"	"mean"	5	-5	1	3	5	5	2.48671681392234	1
"91"	30	"uniform"	"mean"	5	-5	1	3	5	5	1.70564015359775	1
"92"	35	"uniform"	"mean"	5	-5	1	3	5	5	2.02143690924929	1
"93"	40	"uniform"	"mean"	5	-5	1	3	5	5	1.90853876292765	1
"94"	45	"uniform"	"mean"	5	-5	1	3	5	5	1.20090120974872	1
"95"	50	"uniform"	"mean"	5	-5	1	3	5	5	2.2947434160312	1
"96"	55	"uniform"	"mean"	5	-5	1	3	5	5	1.06101380472178	1
"97"	60	"uniform"	"mean"	5	-5	1	3	5	5	0.531410305342478	1
"98"	65	"uniform"	"mean"	5	-5	1	3	5	5	1.10076344760615	1
"99"	70	"uniform"	"mean"	5	-5	1	3	5	5	0.675464524260902	1
"100"	75	"uniform"	"mean"	5	-5	1	3	5	5	0.725145811405488	1
"101"	80	"uniform"	"mean"	5	-5	1	3	5	5	0.761949174816656	1
"102"	85	"uniform"	"mean"	5	-5	1	3	5	5	1.05190599612668	1
"103"	90	"uniform"	"mean"	5	-5	1	3	5	5	0.57671651850646	1
"104"	95	"uniform"	"mean"	5	-5	1	3	5	5	1.27127548550777	1
"105"	100	"uniform"	"mean"	5	-5	1	3	5	5	0.613758950982816	1
"106"	0	"uniform"	"mean"	5	-5	1	3	5	6	5	0
"107"	5	"uniform"	"mean"	5	-5	1	3	5	6	6.32427742614002	1
"108"	10	"uniform"	"mean"	5	-5	1	3	5	6	6.09996646258768	0
"109"	15	"uniform"	"mean"	5	-5	1	3	5	6	4.43787747337596	0
"110"	20	"uniform"	"mean"	5	-5	1	3	5	6	3.0339847328813	1
"111"	25	"uniform"	"mean"	5	-5	1	3	5	6	2.56794454137063	1
"112"	30	"uniform"	"mean"	5	-5	1	3	5	6	1.37862030455316	1
"113"	35	"uniform"	"mean"	5	-5	1	3	5	6	1.26917651362327	1
"114"	40	"uniform"	"mean"	5	-5	1	3	5	6	2.04423478885343	1
"115"	45	"uniform"	"mean"	5	-5	1	3	5	6	1.10889026755481	1
"116"	50	"uniform"	"mean"	5	-5	1	3	5	6	1.75764545024658	1
"117"	55	"uniform"	"mean"	5	-5	1	3	5	6	2.44415913019936	1
"118"	60	"uniform"	"mean"	5	-5	1	3	5	6	1.85493375375687	1
"119"	65	"uniform"	"mean"	5	-5	1	3	5	6	1.17204797159453	1
"120"	70	"uniform"	"mean"	5	-5	1	3	5	6	0.257250502573941	1
"121"	75	"uniform"	"mean"	5	-5	1	3	5	6	1.43216289405492	1
"122"	80	"uniform"	"mean"	5	-5	1	3	5	6	0.799609664366252	1
"123"	85	"uniform"	"mean"	5	-5	1	3	5	6	0.635377219394876	1
"124"	90	"uniform"	"mean"	5	-5	1	3	5	6	1.18008424555862	1
"125"	95	"uniform"	"mean"	5	-5	1	3	5	6	0.940209080666678	1
"126"	100	"uniform"	"mean"	5	-5	1	3	5	6	1.26858193729665	1
"127"	0	"uniform"	"mean"	5	-5	1	3	5	7	5	0
"128"	5	"uniform"	"mean"	5	-5	1	3	5	7	4.02464897465762	1
"129"	10	"uniform"	"mean"	5	-5	1	3	5	7	5.2654298205989	1
"130"	15	"uniform"	"mean"	5	-5	1	3	5	7	1.57758352094955	1
"131"	20	"uniform"	"mean"	5	-5	1	3	5	7	2.02062422851903	1
"132"	25	"uniform"	"mean"	5	-5	1	3	5	7	1.24704596448006	1
"133"	30	"uniform"	"mean"	5	-5	1	3	5	7	1.9069012234969	1
"134"	35	"uniform"	"mean"	5	-5	1	3	5	7	2.63101693323842	1
"135"	40	"uniform"	"mean"	5	-5	1	3	5	7	1.53533711340714	1
"136"	45	"uniform"	"mean"	5	-5	1	3	5	7	0.656963924905457	1
"137"	50	"uniform"	"mean"	5	-5	1	3	5	7	1.27071293756811	1
"138"	55	"uniform"	"mean"	5	-5	1	3	5	7	1.49492795195224	1
"139"	60	"uniform"	"mean"	5	-5	1	3	5	7	0.905215358986331	1
"140"	65	"uniform"	"mean"	5	-5	1	3	5	7	1.08031354180782	1
"141"	70	"uniform"	"mean"	5	-5	1	3	5	7	1.06586919853533	1
"142"	75	"uniform"	"mean"	5	-5	1	3	5	7	0.436860756511663	1
"143"	80	"uniform"	"mean"	5	-5	1	3	5	7	1.65914183414679	1
"144"	85	"uniform"	"mean"	5	-5	1	3	5	7	0.770995820071257	1
"145"	90	"uniform"	"mean"	5	-5	1	3	5	7	0.971551432509828	1
"146"	95	"uniform"	"mean"	5	-5	1	3	5	7	0.677614782186309	1
"147"	100	"uniform"	"mean"	5	-5	1	3	5	7	0.282631575006269	1
"148"	0	"uniform"	"mean"	5	-5	1	3	5	8	5	0
"149"	5	"uniform"	"mean"	5	-5	1	3	5	8	4.13655534432257	1
"150"	10	"uniform"	"mean"	5	-5	1	3	5	8	2.3868938423422	1
"151"	15	"uniform"	"mean"	5	-5	1	3	5	8	2.99998049990043	1
"152"	20	"uniform"	"mean"	5	-5	1	3	5	8	0.989957701540312	1
"153"	25	"uniform"	"mean"	5	-5	1	3	5	8	0.613568801094449	1
"154"	30	"uniform"	"mean"	5	-5	1	3	5	8	1.89455094179601	1
"155"	35	"uniform"	"mean"	5	-5	1	3	5	8	2.13545417194024	1
"156"	40	"uniform"	"mean"	5	-5	1	3	5	8	2.05102160331655	1
"157"	45	"uniform"	"mean"	5	-5	1	3	5	8	1.00592877753039	1
"158"	50	"uniform"	"mean"	5	-5	1	3	5	8	1.19455320943746	1
"159"	55	"uniform"	"mean"	5	-5	1	3	5	8	1.28859169290462	1
"160"	60	"uniform"	"mean"	5	-5	1	3	5	8	2.06508368818728	1
"161"	65	"uniform"	"mean"	5	-5	1	3	5	8	1.38678995803667	1
"162"	70	"uniform"	"mean"	5	-5	1	3	5	8	0.755896185176205	1
"163"	75	"uniform"	"mean"	5	-5	1	3	5	8	1.10224705798521	1
"164"	80	"uniform"	"mean"	5	-5	1	3	5	8	1.80039586980946	1
"165"	85	"uniform"	"mean"	5	-5	1	3	5	8	0.930625192473873	1
"166"	90	"uniform"	"mean"	5	-5	1	3	5	8	0.854481209353623	1
"167"	95	"uniform"	"mean"	5	-5	1	3	5	8	0.830860421239419	1
"168"	100	"uniform"	"mean"	5	-5	1	3	5	8	0.655677242753707	1
"169"	0	"uniform"	"mean"	5	-5	1	3	5	9	5	0
"170"	5	"uniform"	"mean"	5	-5	1	3	5	9	5.5135505351618	1
"171"	10	"uniform"	"mean"	5	-5	1	3	5	9	1.75276031789023	1
"172"	15	"uniform"	"mean"	5	-5	1	3	5	9	2.78447098202285	1
"173"	20	"uniform"	"mean"	5	-5	1	3	5	9	2.63076311282345	1
"174"	25	"uniform"	"mean"	5	-5	1	3	5	9	1.55561362228025	1
"175"	30	"uniform"	"mean"	5	-5	1	3	5	9	2.64324431141274	1
"176"	35	"uniform"	"mean"	5	-5	1	3	5	9	2.97064092944876	1
"177"	40	"uniform"	"mean"	5	-5	1	3	5	9	1.46522992880932	1
"178"	45	"uniform"	"mean"	5	-5	1	3	5	9	1.95584792292808	1
"179"	50	"uniform"	"mean"	5	-5	1	3	5	9	1.10806761598173	1
"180"	55	"uniform"	"mean"	5	-5	1	3	5	9	0.306165781109458	1
"181"	60	"uniform"	"mean"	5	-5	1	3	5	9	0.43576974620551	1
"182"	65	"uniform"	"mean"	5	-5	1	3	5	9	2.32636152160199	1
"183"	70	"uniform"	"mean"	5	-5	1	3	5	9	1.67408457359168	1
"184"	75	"uniform"	"mean"	5	-5	1	3	5	9	0.645075825721258	1
"185"	80	"uniform"	"mean"	5	-5	1	3	5	9	1.2346717768771	1
"186"	85	"uniform"	"mean"	5	-5	1	3	5	9	1.393908138533	1
"187"	90	"uniform"	"mean"	5	-5	1	3	5	9	1.05877086221965	1
"188"	95	"uniform"	"mean"	5	-5	1	3	5	9	0.85362809059712	1
"189"	100	"uniform"	"mean"	5	-5	1	3	5	9	1.13280472357945	1
"190"	0	"uniform"	"mean"	5	-5	1	3	5	10	5	1
"191"	5	"uniform"	"mean"	5	-5	1	3	5	10	6.77362049022231	1
"192"	10	"uniform"	"mean"	5	-5	1	3	5	10	4.03408606098468	1
"193"	15	"uniform"	"mean"	5	-5	1	3	5	10	1.74139942053662	1
"194"	20	"uniform"	"mean"	5	-5	1	3	5	10	1.74513748903886	1
"195"	25	"uniform"	"mean"	5	-5	1	3	5	10	2.72787755565316	1
"196"	30	"uniform"	"mean"	5	-5	1	3	5	10	0.901357314255985	1
"197"	35	"uniform"	"mean"	5	-5	1	3	5	10	2.04793266308562	1
"198"	40	"uniform"	"mean"	5	-5	1	3	5	10	1.86232861353733	1
"199"	45	"uniform"	"mean"	5	-5	1	3	5	10	1.43075383770075	1
"200"	50	"uniform"	"mean"	5	-5	1	3	5	10	1.61375393398088	1
"201"	55	"uniform"	"mean"	5	-5	1	3	5	10	0.942790248315946	1
"202"	60	"uniform"	"mean"	5	-5	1	3	5	10	1.37650170415101	1
"203"	65	"uniform"	"mean"	5	-5	1	3	5	10	0.980176734403847	1
"204"	70	"uniform"	"mean"	5	-5	1	3	5	10	0.553906474305148	1
"205"	75	"uniform"	"mean"	5	-5	1	3	5	10	1.27379192052648	1
"206"	80	"uniform"	"mean"	5	-5	1	3	5	10	0.593370580789034	1
"207"	85	"uniform"	"mean"	5	-5	1	3	5	10	1.43470045539157	1
"208"	90	"uniform"	"mean"	5	-5	1	3	5	10	0.526457124950074	1
"209"	95	"uniform"	"mean"	5	-5	1	3	5	10	1.24235205207564	1
"210"	100	"uniform"	"mean"	5	-5	1	3	5	10	1.06195387616768	1
"211"	0	"uniform"	"mean"	5	-5	1	3	5	11	5	0
"212"	5	"uniform"	"mean"	5	-5	1	3	5	11	3.38224659198731	0
"213"	10	"uniform"	"mean"	5	-5	1	3	5	11	2.41844624275096	1
"214"	15	"uniform"	"mean"	5	-5	1	3	5	11	2.1494639741981	1
"215"	20	"uniform"	"mean"	5	-5	1	3	5	11	3.74787972023771	1
"216"	25	"uniform"	"mean"	5	-5	1	3	5	11	1.76463192061519	1
"217"	30	"uniform"	"mean"	5	-5	1	3	5	11	2.0391882845811	1
"218"	35	"uniform"	"mean"	5	-5	1	3	5	11	0.800869983041357	1
"219"	40	"uniform"	"mean"	5	-5	1	3	5	11	1.0992256821667	1
"220"	45	"uniform"	"mean"	5	-5	1	3	5	11	2.12497107599616	1
"221"	50	"uniform"	"mean"	5	-5	1	3	5	11	1.55289768298055	1
"222"	55	"uniform"	"mean"	5	-5	1	3	5	11	1.57275461534253	1
"223"	60	"uniform"	"mean"	5	-5	1	3	5	11	1.00711512154394	1
"224"	65	"uniform"	"mean"	5	-5	1	3	5	11	1.51163631274597	1
"225"	70	"uniform"	"mean"	5	-5	1	3	5	11	0.850433492236235	1
"226"	75	"uniform"	"mean"	5	-5	1	3	5	11	1.54965108227559	1
"227"	80	"uniform"	"mean"	5	-5	1	3	5	11	0.529052529848657	1
"228"	85	"uniform"	"mean"	5	-5	1	3	5	11	1.02884907670312	1
"229"	90	"uniform"	"mean"	5	-5	1	3	5	11	0.901221841538337	1
"230"	95	"uniform"	"mean"	5	-5	1	3	5	11	0.519824211358023	1
"231"	100	"uniform"	"mean"	5	-5	1	3	5	11	1.27542903695537	1
"232"	0	"uniform"	"mean"	5	-5	1	3	5	12	5	0
"233"	5	"uniform"	"mean"	5	-5	1	3	5	12	4.78795387389181	1
"234"	10	"uniform"	"mean"	5	-5	1	3	5	12	4.14681837974281	1
"235"	15	"uniform"	"mean"	5	-5	1	3	5	12	2.26281297443367	1
"236"	20	"uniform"	"mean"	5	-5	1	3	5	12	2.05523619962307	1
"237"	25	"uniform"	"mean"	5	-5	1	3	5	12	2.68225865000723	1
"238"	30	"uniform"	"mean"	5	-5	1	3	5	12	2.04081881325861	1
"239"	35	"uniform"	"mean"	5	-5	1	3	5	12	1.18282254438927	1
"240"	40	"uniform"	"mean"	5	-5	1	3	5	12	1.42800346487429	1
"241"	45	"uniform"	"mean"	5	-5	1	3	5	12	1.97986786234999	1
"242"	50	"uniform"	"mean"	5	-5	1	3	5	12	2.16193736396462	1
"243"	55	"uniform"	"mean"	5	-5	1	3	5	12	2.9968998563057	1
"244"	60	"uniform"	"mean"	5	-5	1	3	5	12	0.9264742224618	1
"245"	65	"uniform"	"mean"	5	-5	1	3	5	12	1.14753142789865	1
"246"	70	"uniform"	"mean"	5	-5	1	3	5	12	0.911532279882979	1
"247"	75	"uniform"	"mean"	5	-5	1	3	5	12	0.656403064465094	1
"248"	80	"uniform"	"mean"	5	-5	1	3	5	12	1.10167111365292	1
"249"	85	"uniform"	"mean"	5	-5	1	3	5	12	1.36918379729153	1
"250"	90	"uniform"	"mean"	5	-5	1	3	5	12	0.830667347431448	1
"251"	95	"uniform"	"mean"	5	-5	1	3	5	12	0.577887687783114	1
"252"	100	"uniform"	"mean"	5	-5	1	3	5	12	0.83647685072061	1
"253"	0	"uniform"	"mean"	5	-5	1	3	5	13	5	0
"254"	5	"uniform"	"mean"	5	-5	1	3	5	13	4.2685521556888	1
"255"	10	"uniform"	"mean"	5	-5	1	3	5	13	1.85641311130503	1
"256"	15	"uniform"	"mean"	5	-5	1	3	5	13	2.94578872979922	1
"257"	20	"uniform"	"mean"	5	-5	1	3	5	13	2.20749860613554	1
"258"	25	"uniform"	"mean"	5	-5	1	3	5	13	1.41531903798649	1
"259"	30	"uniform"	"mean"	5	-5	1	3	5	13	3.48052085200235	1
"260"	35	"uniform"	"mean"	5	-5	1	3	5	13	3.38686565325325	1
"261"	40	"uniform"	"mean"	5	-5	1	3	5	13	0.776374657773566	1
"262"	45	"uniform"	"mean"	5	-5	1	3	5	13	1.09843983817428	1
"263"	50	"uniform"	"mean"	5	-5	1	3	5	13	0.69607979380855	1
"264"	55	"uniform"	"mean"	5	-5	1	3	5	13	1.08061276868235	1
"265"	60	"uniform"	"mean"	5	-5	1	3	5	13	0.683352696412187	1
"266"	65	"uniform"	"mean"	5	-5	1	3	5	13	1.45579139322855	1
"267"	70	"uniform"	"mean"	5	-5	1	3	5	13	0.87034057904982	1
"268"	75	"uniform"	"mean"	5	-5	1	3	5	13	0.804143693968904	1
"269"	80	"uniform"	"mean"	5	-5	1	3	5	13	1.24691705029935	1
"270"	85	"uniform"	"mean"	5	-5	1	3	5	13	0.844460616687587	1
"271"	90	"uniform"	"mean"	5	-5	1	3	5	13	1.18688157992934	1
"272"	95	"uniform"	"mean"	5	-5	1	3	5	13	0.612105280298257	1
"273"	100	"uniform"	"mean"	5	-5	1	3	5	13	0.901193207202247	1
"274"	0	"uniform"	"mean"	5	-5	1	3	5	14	5	1
"275"	5	"uniform"	"mean"	5	-5	1	3	5	14	2.93157520215832	1
"276"	10	"uniform"	"mean"	5	-5	1	3	5	14	3.88615423080002	1
"277"	15	"uniform"	"mean"	5	-5	1	3	5	14	2.69351885478591	1
"278"	20	"uniform"	"mean"	5	-5	1	3	5	14	1.1952498767359	1
"279"	25	"uniform"	"mean"	5	-5	1	3	5	14	1.66963943936676	1
"280"	30	"uniform"	"mean"	5	-5	1	3	5	14	0.981839798095816	1
"281"	35	"uniform"	"mean"	5	-5	1	3	5	14	0.86284361097845	1
"282"	40	"uniform"	"mean"	5	-5	1	3	5	14	0.866012489829631	1
"283"	45	"uniform"	"mean"	5	-5	1	3	5	14	2.05704430480596	1
"284"	50	"uniform"	"mean"	5	-5	1	3	5	14	1.99994032012524	1
"285"	55	"uniform"	"mean"	5	-5	1	3	5	14	1.54343087479468	1
"286"	60	"uniform"	"mean"	5	-5	1	3	5	14	0.793856726261743	1
"287"	65	"uniform"	"mean"	5	-5	1	3	5	14	1.73049398911374	1
"288"	70	"uniform"	"mean"	5	-5	1	3	5	14	0.741100641895988	1
"289"	75	"uniform"	"mean"	5	-5	1	3	5	14	1.37492504292589	1
"290"	80	"uniform"	"mean"	5	-5	1	3	5	14	0.723738746843648	1
"291"	85	"uniform"	"mean"	5	-5	1	3	5	14	0.955478556997908	1
"292"	90	"uniform"	"mean"	5	-5	1	3	5	14	0.923514037001529	1
"293"	95	"uniform"	"mean"	5	-5	1	3	5	14	1.24724261517376	1
"294"	100	"uniform"	"mean"	5	-5	1	3	5	14	1.00422211095289	1
"295"	0	"uniform"	"mean"	5	-5	1	3	5	15	5	1
"296"	5	"uniform"	"mean"	5	-5	1	3	5	15	2.60609997967113	1
"297"	10	"uniform"	"mean"	5	-5	1	3	5	15	3.46617060467546	1
"298"	15	"uniform"	"mean"	5	-5	1	3	5	15	4.78827914357543	1
"299"	20	"uniform"	"mean"	5	-5	1	3	5	15	1.30400848015421	1
"300"	25	"uniform"	"mean"	5	-5	1	3	5	15	2.3317113336113	1
"301"	30	"uniform"	"mean"	5	-5	1	3	5	15	1.45164347788481	1
"302"	35	"uniform"	"mean"	5	-5	1	3	5	15	1.39048054215256	1
"303"	40	"uniform"	"mean"	5	-5	1	3	5	15	2.00051765334784	1
"304"	45	"uniform"	"mean"	5	-5	1	3	5	15	1.20448613899768	1
"305"	50	"uniform"	"mean"	5	-5	1	3	5	15	0.974334196664881	1
"306"	55	"uniform"	"mean"	5	-5	1	3	5	15	0.584263408146816	1
"307"	60	"uniform"	"mean"	5	-5	1	3	5	15	1.57989176674614	1
"308"	65	"uniform"	"mean"	5	-5	1	3	5	15	1.24243773660756	1
"309"	70	"uniform"	"mean"	5	-5	1	3	5	15	0.982662019113434	1
"310"	75	"uniform"	"mean"	5	-5	1	3	5	15	2.21232407690937	1
"311"	80	"uniform"	"mean"	5	-5	1	3	5	15	1.13397643633896	1
"312"	85	"uniform"	"mean"	5	-5	1	3	5	15	1.42148300275784	1
"313"	90	"uniform"	"mean"	5	-5	1	3	5	15	0.669118224791223	1
"314"	95	"uniform"	"mean"	5	-5	1	3	5	15	0.448672445512329	1
"315"	100	"uniform"	"mean"	5	-5	1	3	5	15	0.476960326324375	1
"316"	0	"uniform"	"mean"	5	-5	1	3	5	16	5	0
"317"	5	"uniform"	"mean"	5	-5	1	3	5	16	4.11344730101903	1
"318"	10	"uniform"	"mean"	5	-5	1	3	5	16	2.14658986829147	1
"319"	15	"uniform"	"mean"	5	-5	1	3	5	16	1.12452128900438	1
"320"	20	"uniform"	"mean"	5	-5	1	3	5	16	1.95159264942841	1
"321"	25	"uniform"	"mean"	5	-5	1	3	5	16	1.25126095174708	1
"322"	30	"uniform"	"mean"	5	-5	1	3	5	16	0.780822795891279	1
"323"	35	"uniform"	"mean"	5	-5	1	3	5	16	1.5008744052261	1
"324"	40	"uniform"	"mean"	5	-5	1	3	5	16	1.54393480259128	1
"325"	45	"uniform"	"mean"	5	-5	1	3	5	16	1.69128007317938	1
"326"	50	"uniform"	"mean"	5	-5	1	3	5	16	1.31845403648838	1
"327"	55	"uniform"	"mean"	5	-5	1	3	5	16	1.44141199499451	1
"328"	60	"uniform"	"mean"	5	-5	1	3	5	16	1.90940069447838	1
"329"	65	"uniform"	"mean"	5	-5	1	3	5	16	0.893254881519975	1
"330"	70	"uniform"	"mean"	5	-5	1	3	5	16	1.30474104880809	1
"331"	75	"uniform"	"mean"	5	-5	1	3	5	16	0.724287805983507	1
"332"	80	"uniform"	"mean"	5	-5	1	3	5	16	0.705864071826628	1
"333"	85	"uniform"	"mean"	5	-5	1	3	5	16	0.540588197463733	1
"334"	90	"uniform"	"mean"	5	-5	1	3	5	16	1.19023524094629	1
"335"	95	"uniform"	"mean"	5	-5	1	3	5	16	0.613156901955123	1
"336"	100	"uniform"	"mean"	5	-5	1	3	5	16	0.687966597287977	1
"337"	0	"uniform"	"mean"	5	-5	1	3	5	17	5	0
"338"	5	"uniform"	"mean"	5	-5	1	3	5	17	7.02816306392802	1
"339"	10	"uniform"	"mean"	5	-5	1	3	5	17	5.20717419299452	1
"340"	15	"uniform"	"mean"	5	-5	1	3	5	17	2.8189029546864	1
"341"	20	"uniform"	"mean"	5	-5	1	3	5	17	1.51110140345675	1
"342"	25	"uniform"	"mean"	5	-5	1	3	5	17	2.13445666319721	1
"343"	30	"uniform"	"mean"	5	-5	1	3	5	17	2.95132517676975	1
"344"	35	"uniform"	"mean"	5	-5	1	3	5	17	1.25741591349002	1
"345"	40	"uniform"	"mean"	5	-5	1	3	5	17	1.09784767565621	1
"346"	45	"uniform"	"mean"	5	-5	1	3	5	17	1.20512423827547	1
"347"	50	"uniform"	"mean"	5	-5	1	3	5	17	1.03114883633695	1
"348"	55	"uniform"	"mean"	5	-5	1	3	5	17	1.84950073531549	1
