"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"96"	55	"uniform"	"mean"	5	-5	1	3	60	5	6.76078056091064	0
"97"	60	"uniform"	"mean"	5	-5	1	3	60	5	5.94652721229584	1
"98"	65	"uniform"	"mean"	5	-5	1	3	60	5	18.8117004359528	0
"99"	70	"uniform"	"mean"	5	-5	1	3	60	5	13.4133351344044	1
"100"	75	"uniform"	"mean"	5	-5	1	3	60	5	4.96898589940706	1
"101"	80	"uniform"	"mean"	5	-5	1	3	60	5	13.0810357897556	0
"102"	85	"uniform"	"mean"	5	-5	1	3	60	5	13.9655178685908	0
"103"	90	"uniform"	"mean"	5	-5	1	3	60	5	11.4601295625251	1
"104"	95	"uniform"	"mean"	5	-5	1	3	60	5	13.7048811365477	1
"105"	100	"uniform"	"mean"	5	-5	1	3	60	5	9.49344951241797	1
"106"	0	"uniform"	"mean"	5	-5	1	3	60	6	5	0
"107"	5	"uniform"	"mean"	5	-5	1	3	60	6	45.948695396546	1
"108"	10	"uniform"	"mean"	5	-5	1	3	60	6	38.9243589890773	1
"109"	15	"uniform"	"mean"	5	-5	1	3	60	6	33.2858355165275	0
"110"	20	"uniform"	"mean"	5	-5	1	3	60	6	13.9357087374741	0
"111"	25	"uniform"	"mean"	5	-5	1	3	60	6	36.1699423473801	1
"112"	30	"uniform"	"mean"	5	-5	1	3	60	6	23.7230202798202	0
"113"	35	"uniform"	"mean"	5	-5	1	3	60	6	8.05717141752915	1
"114"	40	"uniform"	"mean"	5	-5	1	3	60	6	18.0066777567073	0
"115"	45	"uniform"	"mean"	5	-5	1	3	60	6	19.9379740225565	0
"116"	50	"uniform"	"mean"	5	-5	1	3	60	6	10.8046994940161	0
"117"	55	"uniform"	"mean"	5	-5	1	3	60	6	19.1555912476597	0
"118"	60	"uniform"	"mean"	5	-5	1	3	60	6	9.39457996766918	1
"119"	65	"uniform"	"mean"	5	-5	1	3	60	6	18.716801406439	1
"120"	70	"uniform"	"mean"	5	-5	1	3	60	6	16.8980470112886	1
"121"	75	"uniform"	"mean"	5	-5	1	3	60	6	11.710888728928	0
"122"	80	"uniform"	"mean"	5	-5	1	3	60	6	14.6519225766369	0
"123"	85	"uniform"	"mean"	5	-5	1	3	60	6	14.8691777619707	0
"124"	90	"uniform"	"mean"	5	-5	1	3	60	6	5.06001833800136	1
"125"	95	"uniform"	"mean"	5	-5	1	3	60	6	12.0492009878809	1
"126"	100	"uniform"	"mean"	5	-5	1	3	60	6	9.84048174153613	1
"127"	0	"uniform"	"mean"	5	-5	1	3	60	7	5	1
"128"	5	"uniform"	"mean"	5	-5	1	3	60	7	17.5303069723142	0
"129"	10	"uniform"	"mean"	5	-5	1	3	60	7	21.2444375368472	0
"130"	15	"uniform"	"mean"	5	-5	1	3	60	7	59.4628082146737	0
"131"	20	"uniform"	"mean"	5	-5	1	3	60	7	18.5621940167522	1
"132"	25	"uniform"	"mean"	5	-5	1	3	60	7	10.4530035669882	1
"133"	30	"uniform"	"mean"	5	-5	1	3	60	7	21.2704132144043	0
"134"	35	"uniform"	"mean"	5	-5	1	3	60	7	29.7320481297425	0
"135"	40	"uniform"	"mean"	5	-5	1	3	60	7	15.1168550417481	1
"136"	45	"uniform"	"mean"	5	-5	1	3	60	7	28.0255852671386	0
"137"	50	"uniform"	"mean"	5	-5	1	3	60	7	17.6924458859588	1
"138"	55	"uniform"	"mean"	5	-5	1	3	60	7	6.60724464916893	0
"139"	60	"uniform"	"mean"	5	-5	1	3	60	7	9.88794649087379	1
"140"	65	"uniform"	"mean"	5	-5	1	3	60	7	9.39544840358964	0
"141"	70	"uniform"	"mean"	5	-5	1	3	60	7	14.3490857052009	0
"142"	75	"uniform"	"mean"	5	-5	1	3	60	7	12.6084979907623	1
"143"	80	"uniform"	"mean"	5	-5	1	3	60	7	13.6487631328755	1
"144"	85	"uniform"	"mean"	5	-5	1	3	60	7	9.40895003681955	1
"145"	90	"uniform"	"mean"	5	-5	1	3	60	7	7.8010923131934	1
"146"	95	"uniform"	"mean"	5	-5	1	3	60	7	14.5703529348693	1
"147"	100	"uniform"	"mean"	5	-5	1	3	60	7	7.33902487325989	1
"148"	0	"uniform"	"mean"	5	-5	1	3	60	8	5	1
"149"	5	"uniform"	"mean"	5	-5	1	3	60	8	40.895912132286	0
"150"	10	"uniform"	"mean"	5	-5	1	3	60	8	56.1084825495066	1
"151"	15	"uniform"	"mean"	5	-5	1	3	60	8	35.8021055936581	0
"152"	20	"uniform"	"mean"	5	-5	1	3	60	8	44.9133575286137	1
"153"	25	"uniform"	"mean"	5	-5	1	3	60	8	22.2417349025074	0
"154"	30	"uniform"	"mean"	5	-5	1	3	60	8	8.77760390009428	1
"155"	35	"uniform"	"mean"	5	-5	1	3	60	8	14.1038632219402	0
"156"	40	"uniform"	"mean"	5	-5	1	3	60	8	11.6237301032364	0
"157"	45	"uniform"	"mean"	5	-5	1	3	60	8	16.1331998754857	0
"158"	50	"uniform"	"mean"	5	-5	1	3	60	8	17.843696404062	0
"159"	55	"uniform"	"mean"	5	-5	1	3	60	8	8.72250852077909	1
"160"	60	"uniform"	"mean"	5	-5	1	3	60	8	9.37011271749226	0
"161"	65	"uniform"	"mean"	5	-5	1	3	60	8	10.4348513147186	0
"162"	70	"uniform"	"mean"	5	-5	1	3	60	8	13.9074152386214	0
"163"	75	"uniform"	"mean"	5	-5	1	3	60	8	12.3048700343424	0
"164"	80	"uniform"	"mean"	5	-5	1	3	60	8	8.55586325091011	1
"165"	85	"uniform"	"mean"	5	-5	1	3	60	8	3.6655841970931	1
"166"	90	"uniform"	"mean"	5	-5	1	3	60	8	8.13446484868624	1
"167"	95	"uniform"	"mean"	5	-5	1	3	60	8	8.2467617176235	0
"168"	100	"uniform"	"mean"	5	-5	1	3	60	8	10.6007828166305	0
"169"	0	"uniform"	"mean"	5	-5	1	3	60	9	5	0
"170"	5	"uniform"	"mean"	5	-5	1	3	60	9	78.3523809697558	0
"171"	10	"uniform"	"mean"	5	-5	1	3	60	9	52.6260424270131	0
"172"	15	"uniform"	"mean"	5	-5	1	3	60	9	35.5828536162598	0
"173"	20	"uniform"	"mean"	5	-5	1	3	60	9	16.6019987753548	0
"174"	25	"uniform"	"mean"	5	-5	1	3	60	9	16.5984643353255	1
"175"	30	"uniform"	"mean"	5	-5	1	3	60	9	34.2460279372334	1
"176"	35	"uniform"	"mean"	5	-5	1	3	60	9	23.4480383168478	1
"177"	40	"uniform"	"mean"	5	-5	1	3	60	9	11.5552711195733	1
"178"	45	"uniform"	"mean"	5	-5	1	3	60	9	18.6021005850994	0
"179"	50	"uniform"	"mean"	5	-5	1	3	60	9	13.1803591023817	0
"180"	55	"uniform"	"mean"	5	-5	1	3	60	9	20.2201311634456	1
"181"	60	"uniform"	"mean"	5	-5	1	3	60	9	8.5514658085706	0
"182"	65	"uniform"	"mean"	5	-5	1	3	60	9	11.516133021164	0
"183"	70	"uniform"	"mean"	5	-5	1	3	60	9	14.3134528010579	0
"184"	75	"uniform"	"mean"	5	-5	1	3	60	9	12.6875496723129	0
"185"	80	"uniform"	"mean"	5	-5	1	3	60	9	16.2997501779586	1
"186"	85	"uniform"	"mean"	5	-5	1	3	60	9	12.6441793994232	1
"187"	90	"uniform"	"mean"	5	-5	1	3	60	9	7.88939709341252	0
"188"	95	"uniform"	"mean"	5	-5	1	3	60	9	6.50728716120401	1
"189"	100	"uniform"	"mean"	5	-5	1	3	60	9	6.84848565074101	1
"190"	0	"uniform"	"mean"	5	-5	1	3	60	10	5	0
"191"	5	"uniform"	"mean"	5	-5	1	3	60	10	101.877856982238	0
"192"	10	"uniform"	"mean"	5	-5	1	3	60	10	36.1535121259763	0
"193"	15	"uniform"	"mean"	5	-5	1	3	60	10	60.7451806511652	0
"194"	20	"uniform"	"mean"	5	-5	1	3	60	10	34.067867797893	0
"195"	25	"uniform"	"mean"	5	-5	1	3	60	10	26.9407436484294	0
"196"	30	"uniform"	"mean"	5	-5	1	3	60	10	14.1705562441639	1
"197"	35	"uniform"	"mean"	5	-5	1	3	60	10	20.1413709729021	0
"198"	40	"uniform"	"mean"	5	-5	1	3	60	10	19.6704596644497	0
"199"	45	"uniform"	"mean"	5	-5	1	3	60	10	15.6624840634467	0
"200"	50	"uniform"	"mean"	5	-5	1	3	60	10	13.3698103650906	0
"201"	55	"uniform"	"mean"	5	-5	1	3	60	10	20.0345545130344	1
"202"	60	"uniform"	"mean"	5	-5	1	3	60	10	21.8811809879535	0
"203"	65	"uniform"	"mean"	5	-5	1	3	60	10	13.8545611342872	0
"204"	70	"uniform"	"mean"	5	-5	1	3	60	10	10.6886174177539	0
"205"	75	"uniform"	"mean"	5	-5	1	3	60	10	27.7267552534966	0
"206"	80	"uniform"	"mean"	5	-5	1	3	60	10	23.611598940292	0
"207"	85	"uniform"	"mean"	5	-5	1	3	60	10	12.0530975203529	0
"208"	90	"uniform"	"mean"	5	-5	1	3	60	10	11.4519570424191	0
"209"	95	"uniform"	"mean"	5	-5	1	3	60	10	16.4308483169885	1
"210"	100	"uniform"	"mean"	5	-5	1	3	60	10	8.11689026721994	0
"211"	0	"uniform"	"mean"	5	-5	1	3	60	11	5	1
"212"	5	"uniform"	"mean"	5	-5	1	3	60	11	45.5658412200592	0
"213"	10	"uniform"	"mean"	5	-5	1	3	60	11	30.5202535137508	0
"214"	15	"uniform"	"mean"	5	-5	1	3	60	11	22.9589964948163	0
"215"	20	"uniform"	"mean"	5	-5	1	3	60	11	21.1173002114798	1
"216"	25	"uniform"	"mean"	5	-5	1	3	60	11	13.6030563805857	0
"217"	30	"uniform"	"mean"	5	-5	1	3	60	11	17.87667648246	0
"218"	35	"uniform"	"mean"	5	-5	1	3	60	11	17.1478098998573	0
"219"	40	"uniform"	"mean"	5	-5	1	3	60	11	23.5055829516279	0
"220"	45	"uniform"	"mean"	5	-5	1	3	60	11	25.407274222115	0
"221"	50	"uniform"	"mean"	5	-5	1	3	60	11	18.8851609458571	0
"222"	55	"uniform"	"mean"	5	-5	1	3	60	11	12.2088404828233	0
"223"	60	"uniform"	"mean"	5	-5	1	3	60	11	19.71141776714	1
"224"	65	"uniform"	"mean"	5	-5	1	3	60	11	12.1703168824394	0
"225"	70	"uniform"	"mean"	5	-5	1	3	60	11	19.7845315293577	0
"226"	75	"uniform"	"mean"	5	-5	1	3	60	11	6.5779496693103	0
"227"	80	"uniform"	"mean"	5	-5	1	3	60	11	18.4912459296742	1
"228"	85	"uniform"	"mean"	5	-5	1	3	60	11	12.9057782126577	1
"229"	90	"uniform"	"mean"	5	-5	1	3	60	11	7.11522232963122	0
"230"	95	"uniform"	"mean"	5	-5	1	3	60	11	8.96166552057124	1
"231"	100	"uniform"	"mean"	5	-5	1	3	60	11	9.1211708032784	1
"232"	0	"uniform"	"mean"	5	-5	1	3	60	12	5	1
"233"	5	"uniform"	"mean"	5	-5	1	3	60	12	63.6641426680767	0
"234"	10	"uniform"	"mean"	5	-5	1	3	60	12	27.6154051277938	1
"235"	15	"uniform"	"mean"	5	-5	1	3	60	12	41.9382874271132	1
"236"	20	"uniform"	"mean"	5	-5	1	3	60	12	21.9842595629127	0
"237"	25	"uniform"	"mean"	5	-5	1	3	60	12	24.3883699684194	0
"238"	30	"uniform"	"mean"	5	-5	1	3	60	12	17.2206744765025	1
"239"	35	"uniform"	"mean"	5	-5	1	3	60	12	19.9707839332438	0
"240"	40	"uniform"	"mean"	5	-5	1	3	60	12	11.8475320024311	1
"241"	45	"uniform"	"mean"	5	-5	1	3	60	12	28.0105130087765	0
"242"	50	"uniform"	"mean"	5	-5	1	3	60	12	18.5137287043524	1
"243"	55	"uniform"	"mean"	5	-5	1	3	60	12	13.0941767173833	1
"244"	60	"uniform"	"mean"	5	-5	1	3	60	12	8.89973468943116	0
"245"	65	"uniform"	"mean"	5	-5	1	3	60	12	18.9327270328846	1
"246"	70	"uniform"	"mean"	5	-5	1	3	60	12	7.01179297169351	1
"247"	75	"uniform"	"mean"	5	-5	1	3	60	12	4.86215328580512	1
"248"	80	"uniform"	"mean"	5	-5	1	3	60	12	4.7069688243936	1
"249"	85	"uniform"	"mean"	5	-5	1	3	60	12	5.34902886507603	0
"250"	90	"uniform"	"mean"	5	-5	1	3	60	12	14.4716588541158	1
"251"	95	"uniform"	"mean"	5	-5	1	3	60	12	12.2360460248958	1
"252"	100	"uniform"	"mean"	5	-5	1	3	60	12	12.6253228132125	0
"253"	0	"uniform"	"mean"	5	-5	1	3	60	13	5	0
"254"	5	"uniform"	"mean"	5	-5	1	3	60	13	37.6855745402657	0
"255"	10	"uniform"	"mean"	5	-5	1	3	60	13	30.2826474063028	0
"256"	15	"uniform"	"mean"	5	-5	1	3	60	13	23.9077056500489	1
"257"	20	"uniform"	"mean"	5	-5	1	3	60	13	12.0997386330757	0
"258"	25	"uniform"	"mean"	5	-5	1	3	60	13	27.8394513067204	0
"259"	30	"uniform"	"mean"	5	-5	1	3	60	13	11.9383479567921	0
"260"	35	"uniform"	"mean"	5	-5	1	3	60	13	30.1674993328057	0
"261"	40	"uniform"	"mean"	5	-5	1	3	60	13	15.7067467359694	1
"262"	45	"uniform"	"mean"	5	-5	1	3	60	13	19.7133391903257	0
"263"	50	"uniform"	"mean"	5	-5	1	3	60	13	13.3711473320061	0
"264"	55	"uniform"	"mean"	5	-5	1	3	60	13	20.156182396957	1
"265"	60	"uniform"	"mean"	5	-5	1	3	60	13	15.2486786301071	0
"266"	65	"uniform"	"mean"	5	-5	1	3	60	13	18.3018313364413	0
"267"	70	"uniform"	"mean"	5	-5	1	3	60	13	12.6263620735472	0
"268"	75	"uniform"	"mean"	5	-5	1	3	60	13	19.278909586973	0
"269"	80	"uniform"	"mean"	5	-5	1	3	60	13	5.61096186812841	1
"270"	85	"uniform"	"mean"	5	-5	1	3	60	13	11.5128161395516	0
"271"	90	"uniform"	"mean"	5	-5	1	3	60	13	11.2293448971728	1
"272"	95	"uniform"	"mean"	5	-5	1	3	60	13	7.51603777858368	0
"273"	100	"uniform"	"mean"	5	-5	1	3	60	13	9.7957110178881	0
"274"	0	"uniform"	"mean"	5	-5	1	3	60	14	5	1
"275"	5	"uniform"	"mean"	5	-5	1	3	60	14	60.8073937830546	0
"276"	10	"uniform"	"mean"	5	-5	1	3	60	14	12.4313437485204	0
"277"	15	"uniform"	"mean"	5	-5	1	3	60	14	52.8985648071675	0
"278"	20	"uniform"	"mean"	5	-5	1	3	60	14	15.5753243040764	0
"279"	25	"uniform"	"mean"	5	-5	1	3	60	14	20.3375974572928	0
"280"	30	"uniform"	"mean"	5	-5	1	3	60	14	20.9964331906856	1
"281"	35	"uniform"	"mean"	5	-5	1	3	60	14	17.8641961249701	0
"282"	40	"uniform"	"mean"	5	-5	1	3	60	14	10.8678614341538	1
"283"	45	"uniform"	"mean"	5	-5	1	3	60	14	9.70200053559803	1
"284"	50	"uniform"	"mean"	5	-5	1	3	60	14	17.1690004443388	0
"285"	55	"uniform"	"mean"	5	-5	1	3	60	14	22.7978006233829	1
"286"	60	"uniform"	"mean"	5	-5	1	3	60	14	13.959613527999	1
"287"	65	"uniform"	"mean"	5	-5	1	3	60	14	19.3601806349345	0
"288"	70	"uniform"	"mean"	5	-5	1	3	60	14	19.6398995432688	1
"289"	75	"uniform"	"mean"	5	-5	1	3	60	14	16.5941843273979	0
"290"	80	"uniform"	"mean"	5	-5	1	3	60	14	9.52267633384658	1
"291"	85	"uniform"	"mean"	5	-5	1	3	60	14	12.6873769923979	0
"292"	90	"uniform"	"mean"	5	-5	1	3	60	14	12.3718958139463	1
"293"	95	"uniform"	"mean"	5	-5	1	3	60	14	13.4618492163431	0
"294"	100	"uniform"	"mean"	5	-5	1	3	60	14	15.6086103470861	1
"295"	0	"uniform"	"mean"	5	-5	1	3	60	15	5	0
"296"	5	"uniform"	"mean"	5	-5	1	3	60	15	41.2913252793044	0
"297"	10	"uniform"	"mean"	5	-5	1	3	60	15	20.0169173810264	0
"298"	15	"uniform"	"mean"	5	-5	1	3	60	15	13.9287574798776	1
"299"	20	"uniform"	"mean"	5	-5	1	3	60	15	24.8753088975139	0
"300"	25	"uniform"	"mean"	5	-5	1	3	60	15	23.7020613192959	0
"301"	30	"uniform"	"mean"	5	-5	1	3	60	15	12.0857209491273	0
"302"	35	"uniform"	"mean"	5	-5	1	3	60	15	17.148539375191	0
"303"	40	"uniform"	"mean"	5	-5	1	3	60	15	11.9133010209428	0
"304"	45	"uniform"	"mean"	5	-5	1	3	60	15	31.2873853460799	1
"305"	50	"uniform"	"mean"	5	-5	1	3	60	15	24.2342014846542	1
"306"	55	"uniform"	"mean"	5	-5	1	3	60	15	16.2272750662045	0
"307"	60	"uniform"	"mean"	5	-5	1	3	60	15	10.2891126143986	0
"308"	65	"uniform"	"mean"	5	-5	1	3	60	15	17.8952635001973	0
"309"	70	"uniform"	"mean"	5	-5	1	3	60	15	12.888376941333	1
"310"	75	"uniform"	"mean"	5	-5	1	3	60	15	9.4296241487747	0
"311"	80	"uniform"	"mean"	5	-5	1	3	60	15	12.5386537692626	1
"312"	85	"uniform"	"mean"	5	-5	1	3	60	15	9.69266569186625	0
"313"	90	"uniform"	"mean"	5	-5	1	3	60	15	13.4237877964899	1
"314"	95	"uniform"	"mean"	5	-5	1	3	60	15	7.33977154443496	0
"315"	100	"uniform"	"mean"	5	-5	1	3	60	15	10.919592133352	1
"316"	0	"uniform"	"mean"	5	-5	1	3	60	16	5	0
"317"	5	"uniform"	"mean"	5	-5	1	3	60	16	22.1073981906426	0
"318"	10	"uniform"	"mean"	5	-5	1	3	60	16	46.2275816021069	0
"319"	15	"uniform"	"mean"	5	-5	1	3	60	16	42.2642148044735	0
"320"	20	"uniform"	"mean"	5	-5	1	3	60	16	20.6904667182502	1
"321"	25	"uniform"	"mean"	5	-5	1	3	60	16	20.3801134280795	0
"322"	30	"uniform"	"mean"	5	-5	1	3	60	16	12.1994302387713	1
"323"	35	"uniform"	"mean"	5	-5	1	3	60	16	15.7014251417832	1
"324"	40	"uniform"	"mean"	5	-5	1	3	60	16	26.2057302560642	0
"325"	45	"uniform"	"mean"	5	-5	1	3	60	16	13.8458439580271	0
"326"	50	"uniform"	"mean"	5	-5	1	3	60	16	7.38624773091078	0
"327"	55	"uniform"	"mean"	5	-5	1	3	60	16	20.64592406472	0
"328"	60	"uniform"	"mean"	5	-5	1	3	60	16	12.7384269636787	0
"329"	65	"uniform"	"mean"	5	-5	1	3	60	16	7.61079645952032	1
"330"	70	"uniform"	"mean"	5	-5	1	3	60	16	11.190508334396	1
"331"	75	"uniform"	"mean"	5	-5	1	3	60	16	17.4462506038928	1
"332"	80	"uniform"	"mean"	5	-5	1	3	60	16	6.87555976514127	1
"333"	85	"uniform"	"mean"	5	-5	1	3	60	16	15.3818146050931	0
"334"	90	"uniform"	"mean"	5	-5	1	3	60	16	18.7604902690232	1
"335"	95	"uniform"	"mean"	5	-5	1	3	60	16	5.89233717754262	0
"336"	100	"uniform"	"mean"	5	-5	1	3	60	16	13.282859290333	0
"337"	0	"uniform"	"mean"	5	-5	1	3	60	17	5	1
"338"	5	"uniform"	"mean"	5	-5	1	3	60	17	54.0055247462268	0
"339"	10	"uniform"	"mean"	5	-5	1	3	60	17	47.0040055877883	1
"340"	15	"uniform"	"mean"	5	-5	1	3	60	17	26.4150289145311	0
"341"	20	"uniform"	"mean"	5	-5	1	3	60	17	40.2729292657227	0
"342"	25	"uniform"	"mean"	5	-5	1	3	60	17	9.41999714084452	1
"343"	30	"uniform"	"mean"	5	-5	1	3	60	17	23.0204726243905	1
"344"	35	"uniform"	"mean"	5	-5	1	3	60	17	27.6748956790924	1
"345"	40	"uniform"	"mean"	5	-5	1	3	60	17	32.1669493985898	0
"346"	45	"uniform"	"mean"	5	-5	1	3	60	17	15.4552171261755	0
"347"	50	"uniform"	"mean"	5	-5	1	3	60	17	16.4002358869518	0
"348"	55	"uniform"	"mean"	5	-5	1	3	60	17	8.17103351909491	0
