"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"36"	70	"uniform"	"mean"	5	-5	1	2	10	2	0.633057922416386	1
"37"	75	"uniform"	"mean"	5	-5	1	2	10	2	1.63642152494724	1
"38"	80	"uniform"	"mean"	5	-5	1	2	10	2	3.15091145631196	1
"39"	85	"uniform"	"mean"	5	-5	1	2	10	2	2.08855222721957	1
"40"	90	"uniform"	"mean"	5	-5	1	2	10	2	0.483630905571425	1
"41"	95	"uniform"	"mean"	5	-5	1	2	10	2	1.85642767958791	1
"42"	100	"uniform"	"mean"	5	-5	1	2	10	2	1.20165299489639	1
"43"	0	"uniform"	"mean"	5	-5	1	2	10	3	5	1
"44"	5	"uniform"	"mean"	5	-5	1	2	10	3	4.67927739879227	0
"45"	10	"uniform"	"mean"	5	-5	1	2	10	3	7.13418445616937	1
"46"	15	"uniform"	"mean"	5	-5	1	2	10	3	6.17509245617211	0
"47"	20	"uniform"	"mean"	5	-5	1	2	10	3	4.79768117458134	1
"48"	25	"uniform"	"mean"	5	-5	1	2	10	3	2.50418494841778	1
"49"	30	"uniform"	"mean"	5	-5	1	2	10	3	2.92870634174895	1
"50"	35	"uniform"	"mean"	5	-5	1	2	10	3	0.929263913292819	1
"51"	40	"uniform"	"mean"	5	-5	1	2	10	3	2.24115041703731	1
"52"	45	"uniform"	"mean"	5	-5	1	2	10	3	2.83298354042535	1
"53"	50	"uniform"	"mean"	5	-5	1	2	10	3	1.94918180637759	1
"54"	55	"uniform"	"mean"	5	-5	1	2	10	3	3.80304061661253	1
"55"	60	"uniform"	"mean"	5	-5	1	2	10	3	2.76247231326361	1
"56"	65	"uniform"	"mean"	5	-5	1	2	10	3	1.23791176438665	1
"57"	70	"uniform"	"mean"	5	-5	1	2	10	3	2.52278047685565	1
"58"	75	"uniform"	"mean"	5	-5	1	2	10	3	2.44441914907096	1
"59"	80	"uniform"	"mean"	5	-5	1	2	10	3	1.52522575907062	1
"60"	85	"uniform"	"mean"	5	-5	1	2	10	3	1.82831808744968	1
"61"	90	"uniform"	"mean"	5	-5	1	2	10	3	1.46664758077922	1
"62"	95	"uniform"	"mean"	5	-5	1	2	10	3	0.340948862085249	1
"63"	100	"uniform"	"mean"	5	-5	1	2	10	3	1.18717685415142	1
"64"	0	"uniform"	"mean"	5	-5	1	2	10	4	5	1
"65"	5	"uniform"	"mean"	5	-5	1	2	10	4	10.8682630931542	1
"66"	10	"uniform"	"mean"	5	-5	1	2	10	4	9.67580444306296	0
"67"	15	"uniform"	"mean"	5	-5	1	2	10	4	6.78365721549608	1
"68"	20	"uniform"	"mean"	5	-5	1	2	10	4	1.81615356257055	1
"69"	25	"uniform"	"mean"	5	-5	1	2	10	4	2.27174899399161	1
"70"	30	"uniform"	"mean"	5	-5	1	2	10	4	3.7912824204774	1
"71"	35	"uniform"	"mean"	5	-5	1	2	10	4	1.23980423618441	1
"72"	40	"uniform"	"mean"	5	-5	1	2	10	4	2.44932540357824	1
"73"	45	"uniform"	"mean"	5	-5	1	2	10	4	1.95240711501333	1
"74"	50	"uniform"	"mean"	5	-5	1	2	10	4	4.09244489837709	1
"75"	55	"uniform"	"mean"	5	-5	1	2	10	4	1.25868715277246	1
"76"	60	"uniform"	"mean"	5	-5	1	2	10	4	1.48036037774795	1
"77"	65	"uniform"	"mean"	5	-5	1	2	10	4	2.45477741279929	1
"78"	70	"uniform"	"mean"	5	-5	1	2	10	4	0.264579695977967	1
"79"	75	"uniform"	"mean"	5	-5	1	2	10	4	2.62203340451071	1
"80"	80	"uniform"	"mean"	5	-5	1	2	10	4	0.878699835253803	1
"81"	85	"uniform"	"mean"	5	-5	1	2	10	4	1.13449234205045	1
"82"	90	"uniform"	"mean"	5	-5	1	2	10	4	2.44278139713174	1
"83"	95	"uniform"	"mean"	5	-5	1	2	10	4	1.03482082430657	1
"84"	100	"uniform"	"mean"	5	-5	1	2	10	4	2.07407185529686	1
"85"	0	"uniform"	"mean"	5	-5	1	2	10	5	5	0
"86"	5	"uniform"	"mean"	5	-5	1	2	10	5	9.68554096523722	1
"87"	10	"uniform"	"mean"	5	-5	1	2	10	5	7.19605934078456	0
"88"	15	"uniform"	"mean"	5	-5	1	2	10	5	4.8475817764495	1
"89"	20	"uniform"	"mean"	5	-5	1	2	10	5	4.05035978595154	1
"90"	25	"uniform"	"mean"	5	-5	1	2	10	5	2.82733277183486	1
"91"	30	"uniform"	"mean"	5	-5	1	2	10	5	2.40898776379179	1
"92"	35	"uniform"	"mean"	5	-5	1	2	10	5	1.83957850652314	1
"93"	40	"uniform"	"mean"	5	-5	1	2	10	5	2.89488596660795	1
"94"	45	"uniform"	"mean"	5	-5	1	2	10	5	3.39640730053557	1
"95"	50	"uniform"	"mean"	5	-5	1	2	10	5	2.53072686359907	1
"96"	55	"uniform"	"mean"	5	-5	1	2	10	5	2.14739226658898	1
"97"	60	"uniform"	"mean"	5	-5	1	2	10	5	1.58120099294748	1
"98"	65	"uniform"	"mean"	5	-5	1	2	10	5	1.56922176646196	1
"99"	70	"uniform"	"mean"	5	-5	1	2	10	5	0.889090156014377	1
"100"	75	"uniform"	"mean"	5	-5	1	2	10	5	1.56800419697601	1
"101"	80	"uniform"	"mean"	5	-5	1	2	10	5	1.29472679924763	1
"102"	85	"uniform"	"mean"	5	-5	1	2	10	5	2.14476996099693	1
"103"	90	"uniform"	"mean"	5	-5	1	2	10	5	1.81369477466658	1
"104"	95	"uniform"	"mean"	5	-5	1	2	10	5	1.29556118880326	1
"105"	100	"uniform"	"mean"	5	-5	1	2	10	5	1.55872728534243	1
"106"	0	"uniform"	"mean"	5	-5	1	2	10	6	5	1
"107"	5	"uniform"	"mean"	5	-5	1	2	10	6	2.8826822252404	1
"108"	10	"uniform"	"mean"	5	-5	1	2	10	6	5.52599244482084	1
"109"	15	"uniform"	"mean"	5	-5	1	2	10	6	3.42034392685782	1
"110"	20	"uniform"	"mean"	5	-5	1	2	10	6	4.00687971189365	0
"111"	25	"uniform"	"mean"	5	-5	1	2	10	6	2.69885575465044	1
"112"	30	"uniform"	"mean"	5	-5	1	2	10	6	2.37385924814267	1
"113"	35	"uniform"	"mean"	5	-5	1	2	10	6	4.29985488935242	1
"114"	40	"uniform"	"mean"	5	-5	1	2	10	6	1.47433745449155	1
"115"	45	"uniform"	"mean"	5	-5	1	2	10	6	1.29922981563922	1
"116"	50	"uniform"	"mean"	5	-5	1	2	10	6	1.71841298502756	1
"117"	55	"uniform"	"mean"	5	-5	1	2	10	6	1.25266539085393	1
"118"	60	"uniform"	"mean"	5	-5	1	2	10	6	1.88791194072964	1
"119"	65	"uniform"	"mean"	5	-5	1	2	10	6	1.73166279705502	1
"120"	70	"uniform"	"mean"	5	-5	1	2	10	6	0.946440911070325	1
"121"	75	"uniform"	"mean"	5	-5	1	2	10	6	1.25982092242135	1
"122"	80	"uniform"	"mean"	5	-5	1	2	10	6	0.786223771947541	1
"123"	85	"uniform"	"mean"	5	-5	1	2	10	6	1.18504955381169	1
"124"	90	"uniform"	"mean"	5	-5	1	2	10	6	0.968985781783711	1
"125"	95	"uniform"	"mean"	5	-5	1	2	10	6	0.665116382110261	1
"126"	100	"uniform"	"mean"	5	-5	1	2	10	6	1.4970594179751	1
"127"	0	"uniform"	"mean"	5	-5	1	2	10	7	5	0
"128"	5	"uniform"	"mean"	5	-5	1	2	10	7	11.3207224103124	1
"129"	10	"uniform"	"mean"	5	-5	1	2	10	7	1.71502708799903	1
"130"	15	"uniform"	"mean"	5	-5	1	2	10	7	0.939217765322491	1
"131"	20	"uniform"	"mean"	5	-5	1	2	10	7	2.87005685144008	1
"132"	25	"uniform"	"mean"	5	-5	1	2	10	7	4.21294912458245	1
"133"	30	"uniform"	"mean"	5	-5	1	2	10	7	3.97367751706918	1
"134"	35	"uniform"	"mean"	5	-5	1	2	10	7	1.30632303829352	1
"135"	40	"uniform"	"mean"	5	-5	1	2	10	7	3.451421855573	1
"136"	45	"uniform"	"mean"	5	-5	1	2	10	7	3.73065524506343	1
"137"	50	"uniform"	"mean"	5	-5	1	2	10	7	1.97228078842743	1
"138"	55	"uniform"	"mean"	5	-5	1	2	10	7	2.16986018224933	1
"139"	60	"uniform"	"mean"	5	-5	1	2	10	7	1.5639814584939	1
"140"	65	"uniform"	"mean"	5	-5	1	2	10	7	1.46571913989255	1
"141"	70	"uniform"	"mean"	5	-5	1	2	10	7	0.458691404699794	1
"142"	75	"uniform"	"mean"	5	-5	1	2	10	7	1.53407817940161	1
"143"	80	"uniform"	"mean"	5	-5	1	2	10	7	1.51189882872183	1
"144"	85	"uniform"	"mean"	5	-5	1	2	10	7	2.58088234383815	1
"145"	90	"uniform"	"mean"	5	-5	1	2	10	7	2.28682765310482	1
"146"	95	"uniform"	"mean"	5	-5	1	2	10	7	2.16277520208644	1
"147"	100	"uniform"	"mean"	5	-5	1	2	10	7	1.19088107274933	1
"148"	0	"uniform"	"mean"	5	-5	1	2	10	8	5	1
"149"	5	"uniform"	"mean"	5	-5	1	2	10	8	7.76859330108652	1
"150"	10	"uniform"	"mean"	5	-5	1	2	10	8	7.46624458320724	1
"151"	15	"uniform"	"mean"	5	-5	1	2	10	8	3.40335425420085	1
"152"	20	"uniform"	"mean"	5	-5	1	2	10	8	2.83424039554858	1
"153"	25	"uniform"	"mean"	5	-5	1	2	10	8	4.10277828913614	1
"154"	30	"uniform"	"mean"	5	-5	1	2	10	8	1.78892656961542	1
"155"	35	"uniform"	"mean"	5	-5	1	2	10	8	1.10709262099841	1
"156"	40	"uniform"	"mean"	5	-5	1	2	10	8	1.29372933926966	1
"157"	45	"uniform"	"mean"	5	-5	1	2	10	8	3.42203898608156	1
"158"	50	"uniform"	"mean"	5	-5	1	2	10	8	1.61592992005452	1
"159"	55	"uniform"	"mean"	5	-5	1	2	10	8	2.95339288812589	1
"160"	60	"uniform"	"mean"	5	-5	1	2	10	8	4.27094221666596	1
"161"	65	"uniform"	"mean"	5	-5	1	2	10	8	2.14260499964383	1
"162"	70	"uniform"	"mean"	5	-5	1	2	10	8	1.65276019011033	1
"163"	75	"uniform"	"mean"	5	-5	1	2	10	8	0.95968098462904	1
"164"	80	"uniform"	"mean"	5	-5	1	2	10	8	0.521934051430679	1
"165"	85	"uniform"	"mean"	5	-5	1	2	10	8	3.73893319365828	1
"166"	90	"uniform"	"mean"	5	-5	1	2	10	8	1.12169014790215	1
"167"	95	"uniform"	"mean"	5	-5	1	2	10	8	1.48729070083915	1
"168"	100	"uniform"	"mean"	5	-5	1	2	10	8	1.91868557449654	1
"169"	0	"uniform"	"mean"	5	-5	1	2	10	9	5	1
"170"	5	"uniform"	"mean"	5	-5	1	2	10	9	15.588832954958	0
"171"	10	"uniform"	"mean"	5	-5	1	2	10	9	4.16013554760705	0
"172"	15	"uniform"	"mean"	5	-5	1	2	10	9	4.53443779282157	1
"173"	20	"uniform"	"mean"	5	-5	1	2	10	9	2.47223797732896	1
"174"	25	"uniform"	"mean"	5	-5	1	2	10	9	4.69348398995698	0
"175"	30	"uniform"	"mean"	5	-5	1	2	10	9	2.98401084107025	1
"176"	35	"uniform"	"mean"	5	-5	1	2	10	9	2.32515489269072	1
"177"	40	"uniform"	"mean"	5	-5	1	2	10	9	4.31425647123626	1
"178"	45	"uniform"	"mean"	5	-5	1	2	10	9	2.43644460567532	1
"179"	50	"uniform"	"mean"	5	-5	1	2	10	9	4.73565936530031	1
"180"	55	"uniform"	"mean"	5	-5	1	2	10	9	4.02535394762747	1
"181"	60	"uniform"	"mean"	5	-5	1	2	10	9	1.84864543010675	1
"182"	65	"uniform"	"mean"	5	-5	1	2	10	9	2.40153127535383	1
"183"	70	"uniform"	"mean"	5	-5	1	2	10	9	0.64363022700564	1
"184"	75	"uniform"	"mean"	5	-5	1	2	10	9	2.27287803239216	1
"185"	80	"uniform"	"mean"	5	-5	1	2	10	9	0.859395045175911	1
"186"	85	"uniform"	"mean"	5	-5	1	2	10	9	3.31691244173311	1
"187"	90	"uniform"	"mean"	5	-5	1	2	10	9	2.53645119689636	1
"188"	95	"uniform"	"mean"	5	-5	1	2	10	9	2.61006232983597	1
"189"	100	"uniform"	"mean"	5	-5	1	2	10	9	0.864249536021952	1
"190"	0	"uniform"	"mean"	5	-5	1	2	10	10	5	0
"191"	5	"uniform"	"mean"	5	-5	1	2	10	10	2.24308493032151	1
"192"	10	"uniform"	"mean"	5	-5	1	2	10	10	4.20158772674314	1
"193"	15	"uniform"	"mean"	5	-5	1	2	10	10	3.54571693304699	1
"194"	20	"uniform"	"mean"	5	-5	1	2	10	10	2.6110210791544	1
"195"	25	"uniform"	"mean"	5	-5	1	2	10	10	4.1468901807069	1
"196"	30	"uniform"	"mean"	5	-5	1	2	10	10	3.01446769656059	1
"197"	35	"uniform"	"mean"	5	-5	1	2	10	10	4.42343656308476	1
"198"	40	"uniform"	"mean"	5	-5	1	2	10	10	2.48722194469284	1
"199"	45	"uniform"	"mean"	5	-5	1	2	10	10	3.71699760034636	1
"200"	50	"uniform"	"mean"	5	-5	1	2	10	10	3.2827706429337	1
"201"	55	"uniform"	"mean"	5	-5	1	2	10	10	0.498332569494037	1
"202"	60	"uniform"	"mean"	5	-5	1	2	10	10	2.62228548363477	1
"203"	65	"uniform"	"mean"	5	-5	1	2	10	10	2.64660944876342	1
"204"	70	"uniform"	"mean"	5	-5	1	2	10	10	1.96405758362191	1
"205"	75	"uniform"	"mean"	5	-5	1	2	10	10	1.53664953566576	1
"206"	80	"uniform"	"mean"	5	-5	1	2	10	10	1.50879185296038	1
"207"	85	"uniform"	"mean"	5	-5	1	2	10	10	2.95767854718449	1
"208"	90	"uniform"	"mean"	5	-5	1	2	10	10	1.2189884642808	1
"209"	95	"uniform"	"mean"	5	-5	1	2	10	10	0.754957067332114	1
"210"	100	"uniform"	"mean"	5	-5	1	2	10	10	1.44719510656547	1
"211"	0	"uniform"	"mean"	5	-5	1	2	10	11	5	0
"212"	5	"uniform"	"mean"	5	-5	1	2	10	11	5.9839535241395	1
"213"	10	"uniform"	"mean"	5	-5	1	2	10	11	7.29803812395245	0
"214"	15	"uniform"	"mean"	5	-5	1	2	10	11	1.97459360236251	1
"215"	20	"uniform"	"mean"	5	-5	1	2	10	11	4.10308609222111	1
"216"	25	"uniform"	"mean"	5	-5	1	2	10	11	3.24657953173744	1
"217"	30	"uniform"	"mean"	5	-5	1	2	10	11	2.53617170414899	1
"218"	35	"uniform"	"mean"	5	-5	1	2	10	11	2.10005137376669	1
"219"	40	"uniform"	"mean"	5	-5	1	2	10	11	1.29985790504827	1
"220"	45	"uniform"	"mean"	5	-5	1	2	10	11	2.03665021284989	1
"221"	50	"uniform"	"mean"	5	-5	1	2	10	11	3.00762660709272	1
"222"	55	"uniform"	"mean"	5	-5	1	2	10	11	2.67519187722102	1
"223"	60	"uniform"	"mean"	5	-5	1	2	10	11	1.08858022076794	1
"224"	65	"uniform"	"mean"	5	-5	1	2	10	11	1.42254366476631	1
"225"	70	"uniform"	"mean"	5	-5	1	2	10	11	1.58413984300412	1
"226"	75	"uniform"	"mean"	5	-5	1	2	10	11	2.17821048103125	1
"227"	80	"uniform"	"mean"	5	-5	1	2	10	11	1.50695795089282	1
"228"	85	"uniform"	"mean"	5	-5	1	2	10	11	2.35849872501855	1
"229"	90	"uniform"	"mean"	5	-5	1	2	10	11	1.60208719303997	1
"230"	95	"uniform"	"mean"	5	-5	1	2	10	11	0.652599957855173	1
"231"	100	"uniform"	"mean"	5	-5	1	2	10	11	2.56212126444989	1
"232"	0	"uniform"	"mean"	5	-5	1	2	10	12	5	0
"233"	5	"uniform"	"mean"	5	-5	1	2	10	12	6.7101703779828	0
"234"	10	"uniform"	"mean"	5	-5	1	2	10	12	3.95984526311252	1
"235"	15	"uniform"	"mean"	5	-5	1	2	10	12	6.47957447122333	0
"236"	20	"uniform"	"mean"	5	-5	1	2	10	12	7.10735598183848	0
"237"	25	"uniform"	"mean"	5	-5	1	2	10	12	5.66556082021318	1
"238"	30	"uniform"	"mean"	5	-5	1	2	10	12	3.01526890008939	1
"239"	35	"uniform"	"mean"	5	-5	1	2	10	12	4.4474548719031	1
"240"	40	"uniform"	"mean"	5	-5	1	2	10	12	1.73451315467914	1
"241"	45	"uniform"	"mean"	5	-5	1	2	10	12	1.15110774995704	1
"242"	50	"uniform"	"mean"	5	-5	1	2	10	12	1.31753584448606	1
"243"	55	"uniform"	"mean"	5	-5	1	2	10	12	1.68987260477952	1
"244"	60	"uniform"	"mean"	5	-5	1	2	10	12	1.03261844837092	1
"245"	65	"uniform"	"mean"	5	-5	1	2	10	12	1.20369370273727	1
"246"	70	"uniform"	"mean"	5	-5	1	2	10	12	1.13834518897258	1
"247"	75	"uniform"	"mean"	5	-5	1	2	10	12	1.67987442068978	1
"248"	80	"uniform"	"mean"	5	-5	1	2	10	12	2.22516860449472	1
"249"	85	"uniform"	"mean"	5	-5	1	2	10	12	1.11073787171484	1
"250"	90	"uniform"	"mean"	5	-5	1	2	10	12	1.70136631525766	1
"251"	95	"uniform"	"mean"	5	-5	1	2	10	12	2.85709281779038	1
"252"	100	"uniform"	"mean"	5	-5	1	2	10	12	1.83649725780719	1
"253"	0	"uniform"	"mean"	5	-5	1	2	10	13	5	0
"254"	5	"uniform"	"mean"	5	-5	1	2	10	13	10.6676569109942	1
"255"	10	"uniform"	"mean"	5	-5	1	2	10	13	3.51470131667601	1
"256"	15	"uniform"	"mean"	5	-5	1	2	10	13	4.3487716106684	1
"257"	20	"uniform"	"mean"	5	-5	1	2	10	13	8.47263169445852	1
"258"	25	"uniform"	"mean"	5	-5	1	2	10	13	2.42303608112904	1
"259"	30	"uniform"	"mean"	5	-5	1	2	10	13	4.84481740948076	1
"260"	35	"uniform"	"mean"	5	-5	1	2	10	13	2.65402451595947	1
"261"	40	"uniform"	"mean"	5	-5	1	2	10	13	1.16604379848849	1
"262"	45	"uniform"	"mean"	5	-5	1	2	10	13	1.56868630038265	1
"263"	50	"uniform"	"mean"	5	-5	1	2	10	13	2.80993667888244	1
"264"	55	"uniform"	"mean"	5	-5	1	2	10	13	2.1709961447821	1
"265"	60	"uniform"	"mean"	5	-5	1	2	10	13	2.19448340033781	1
"266"	65	"uniform"	"mean"	5	-5	1	2	10	13	1.6134835890957	1
"267"	70	"uniform"	"mean"	5	-5	1	2	10	13	1.82000817418116	1
"268"	75	"uniform"	"mean"	5	-5	1	2	10	13	3.47851834222241	1
"269"	80	"uniform"	"mean"	5	-5	1	2	10	13	3.11734615532681	1
"270"	85	"uniform"	"mean"	5	-5	1	2	10	13	2.98190550595917	1
"271"	90	"uniform"	"mean"	5	-5	1	2	10	13	1.71426486172481	1
"272"	95	"uniform"	"mean"	5	-5	1	2	10	13	1.1712356544819	1
"273"	100	"uniform"	"mean"	5	-5	1	2	10	13	2.45179562973368	1
"274"	0	"uniform"	"mean"	5	-5	1	2	10	14	5	1
"275"	5	"uniform"	"mean"	5	-5	1	2	10	14	7.26283770593758	0
"276"	10	"uniform"	"mean"	5	-5	1	2	10	14	5.32310979565461	0
"277"	15	"uniform"	"mean"	5	-5	1	2	10	14	9.82818695612098	1
"278"	20	"uniform"	"mean"	5	-5	1	2	10	14	4.59331279331236	1
"279"	25	"uniform"	"mean"	5	-5	1	2	10	14	5.55705434671607	1
"280"	30	"uniform"	"mean"	5	-5	1	2	10	14	3.9599986586538	1
"281"	35	"uniform"	"mean"	5	-5	1	2	10	14	3.70486872482167	1
"282"	40	"uniform"	"mean"	5	-5	1	2	10	14	2.04404850870385	1
"283"	45	"uniform"	"mean"	5	-5	1	2	10	14	2.43018287094594	1
"284"	50	"uniform"	"mean"	5	-5	1	2	10	14	4.39418646371663	1
"285"	55	"uniform"	"mean"	5	-5	1	2	10	14	3.95927816506336	1
"286"	60	"uniform"	"mean"	5	-5	1	2	10	14	1.83868512720817	1
"287"	65	"uniform"	"mean"	5	-5	1	2	10	14	1.32783197396217	1
"288"	70	"uniform"	"mean"	5	-5	1	2	10	14	1.58737406757859	1
"289"	75	"uniform"	"mean"	5	-5	1	2	10	14	2.21993004429206	1
"290"	80	"uniform"	"mean"	5	-5	1	2	10	14	1.45384546604806	1
"291"	85	"uniform"	"mean"	5	-5	1	2	10	14	1.67020098387032	1
"292"	90	"uniform"	"mean"	5	-5	1	2	10	14	0.41207405963075	1
"293"	95	"uniform"	"mean"	5	-5	1	2	10	14	2.48651965603946	1
"294"	100	"uniform"	"mean"	5	-5	1	2	10	14	2.20264851320808	1
"295"	0	"uniform"	"mean"	5	-5	1	2	10	15	5	0
"296"	5	"uniform"	"mean"	5	-5	1	2	10	15	4.72356044885427	0
"297"	10	"uniform"	"mean"	5	-5	1	2	10	15	7.93836424483254	0
"298"	15	"uniform"	"mean"	5	-5	1	2	10	15	5.87267749886767	1
"299"	20	"uniform"	"mean"	5	-5	1	2	10	15	0.742486743179876	1
"300"	25	"uniform"	"mean"	5	-5	1	2	10	15	4.01053378152404	1
"301"	30	"uniform"	"mean"	5	-5	1	2	10	15	4.68122991099543	1
"302"	35	"uniform"	"mean"	5	-5	1	2	10	15	2.2835361753875	1
"303"	40	"uniform"	"mean"	5	-5	1	2	10	15	2.92900532431223	1
"304"	45	"uniform"	"mean"	5	-5	1	2	10	15	1.62924573355623	1
"305"	50	"uniform"	"mean"	5	-5	1	2	10	15	3.47088895161885	1
"306"	55	"uniform"	"mean"	5	-5	1	2	10	15	2.85980445390328	1
"307"	60	"uniform"	"mean"	5	-5	1	2	10	15	2.24332870148302	1
"308"	65	"uniform"	"mean"	5	-5	1	2	10	15	2.31353805336712	1
"309"	70	"uniform"	"mean"	5	-5	1	2	10	15	1.42018506515835	1
"310"	75	"uniform"	"mean"	5	-5	1	2	10	15	1.76384095202395	1
"311"	80	"uniform"	"mean"	5	-5	1	2	10	15	1.99766860252636	1
"312"	85	"uniform"	"mean"	5	-5	1	2	10	15	2.29879198469202	1
"313"	90	"uniform"	"mean"	5	-5	1	2	10	15	0.669222118383959	1
"314"	95	"uniform"	"mean"	5	-5	1	2	10	15	2.75035010157197	1
"315"	100	"uniform"	"mean"	5	-5	1	2	10	15	1.95066863832391	1
"316"	0	"uniform"	"mean"	5	-5	1	2	10	16	5	0
"317"	5	"uniform"	"mean"	5	-5	1	2	10	16	8.63617756795134	1
"318"	10	"uniform"	"mean"	5	-5	1	2	10	16	3.67132048127491	1
"319"	15	"uniform"	"mean"	5	-5	1	2	10	16	2.33238816256808	1
"320"	20	"uniform"	"mean"	5	-5	1	2	10	16	4.4341165218778	1
"321"	25	"uniform"	"mean"	5	-5	1	2	10	16	6.24863158657953	0
"322"	30	"uniform"	"mean"	5	-5	1	2	10	16	0.857310440828224	1
"323"	35	"uniform"	"mean"	5	-5	1	2	10	16	2.40416213682044	1
"324"	40	"uniform"	"mean"	5	-5	1	2	10	16	2.19667486589184	1
"325"	45	"uniform"	"mean"	5	-5	1	2	10	16	2.22088137506238	1
"326"	50	"uniform"	"mean"	5	-5	1	2	10	16	0.97242523132226	1
"327"	55	"uniform"	"mean"	5	-5	1	2	10	16	1.6370275757877	1
"328"	60	"uniform"	"mean"	5	-5	1	2	10	16	2.61043970904907	1
"329"	65	"uniform"	"mean"	5	-5	1	2	10	16	2.17303213797438	1
"330"	70	"uniform"	"mean"	5	-5	1	2	10	16	2.07822215774089	1
"331"	75	"uniform"	"mean"	5	-5	1	2	10	16	1.27791530361255	1
"332"	80	"uniform"	"mean"	5	-5	1	2	10	16	2.49775197153105	1
"333"	85	"uniform"	"mean"	5	-5	1	2	10	16	2.282518781407	1
"334"	90	"uniform"	"mean"	5	-5	1	2	10	16	1.22260809460561	1
"335"	95	"uniform"	"mean"	5	-5	1	2	10	16	2.32884730641647	1
"336"	100	"uniform"	"mean"	5	-5	1	2	10	16	1.25987905165953	1
"337"	0	"uniform"	"mean"	5	-5	1	2	10	17	5	0
"338"	5	"uniform"	"mean"	5	-5	1	2	10	17	5.51890540855012	1
"339"	10	"uniform"	"mean"	5	-5	1	2	10	17	1.79449129024823	1
"340"	15	"uniform"	"mean"	5	-5	1	2	10	17	3.12911521303077	1
"341"	20	"uniform"	"mean"	5	-5	1	2	10	17	7.73788805149738	1
"342"	25	"uniform"	"mean"	5	-5	1	2	10	17	2.70813005113522	1
"343"	30	"uniform"	"mean"	5	-5	1	2	10	17	5.04424025085089	0
"344"	35	"uniform"	"mean"	5	-5	1	2	10	17	4.19687620246942	0
"345"	40	"uniform"	"mean"	5	-5	1	2	10	17	1.8123323124488	1
"346"	45	"uniform"	"mean"	5	-5	1	2	10	17	1.21156433426844	1
"347"	50	"uniform"	"mean"	5	-5	1	2	10	17	1.02948218610931	1
"348"	55	"uniform"	"mean"	5	-5	1	2	10	17	1.26591620795036	1
