"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"26"	20	"uniform"	"mean"	5	-5	1	2	60	2	21.262576636245	1
"27"	25	"uniform"	"mean"	5	-5	1	2	60	2	20.6086813521021	0
"28"	30	"uniform"	"mean"	5	-5	1	2	60	2	19.2005019537344	1
"29"	35	"uniform"	"mean"	5	-5	1	2	60	2	22.025732085722	1
"30"	40	"uniform"	"mean"	5	-5	1	2	60	2	26.1523207094866	1
"31"	45	"uniform"	"mean"	5	-5	1	2	60	2	13.3394771762954	0
"32"	50	"uniform"	"mean"	5	-5	1	2	60	2	16.8895006593743	0
"33"	55	"uniform"	"mean"	5	-5	1	2	60	2	9.37569803116123	0
"34"	60	"uniform"	"mean"	5	-5	1	2	60	2	16.5456216700006	0
"35"	65	"uniform"	"mean"	5	-5	1	2	60	2	12.1077584930659	0
"36"	70	"uniform"	"mean"	5	-5	1	2	60	2	8.69488236569327	1
"37"	75	"uniform"	"mean"	5	-5	1	2	60	2	12.005761462417	1
"38"	80	"uniform"	"mean"	5	-5	1	2	60	2	3.82736862144464	1
"39"	85	"uniform"	"mean"	5	-5	1	2	60	2	12.3992673243242	0
"40"	90	"uniform"	"mean"	5	-5	1	2	60	2	9.9134332352119	1
"41"	95	"uniform"	"mean"	5	-5	1	2	60	2	5.78477487860318	1
"42"	100	"uniform"	"mean"	5	-5	1	2	60	2	10.6868341134785	1
"43"	0	"uniform"	"mean"	5	-5	1	2	60	3	5	0
"44"	5	"uniform"	"mean"	5	-5	1	2	60	3	45.8053677651392	1
"45"	10	"uniform"	"mean"	5	-5	1	2	60	3	44.5040997361972	0
"46"	15	"uniform"	"mean"	5	-5	1	2	60	3	27.971865264421	0
"47"	20	"uniform"	"mean"	5	-5	1	2	60	3	26.1339837611736	0
"48"	25	"uniform"	"mean"	5	-5	1	2	60	3	21.6520546287749	1
"49"	30	"uniform"	"mean"	5	-5	1	2	60	3	15.1697955512148	1
"50"	35	"uniform"	"mean"	5	-5	1	2	60	3	25.5802594059789	0
"51"	40	"uniform"	"mean"	5	-5	1	2	60	3	24.4399293769171	1
"52"	45	"uniform"	"mean"	5	-5	1	2	60	3	11.9040268443103	0
"53"	50	"uniform"	"mean"	5	-5	1	2	60	3	11.675710891666	0
"54"	55	"uniform"	"mean"	5	-5	1	2	60	3	14.544715022211	0
"55"	60	"uniform"	"mean"	5	-5	1	2	60	3	13.6752532082689	1
"56"	65	"uniform"	"mean"	5	-5	1	2	60	3	10.7383458451898	0
"57"	70	"uniform"	"mean"	5	-5	1	2	60	3	17.0257486267084	0
"58"	75	"uniform"	"mean"	5	-5	1	2	60	3	7.38303852149555	0
"59"	80	"uniform"	"mean"	5	-5	1	2	60	3	2.91792085154415	1
"60"	85	"uniform"	"mean"	5	-5	1	2	60	3	16.3698230186438	0
"61"	90	"uniform"	"mean"	5	-5	1	2	60	3	14.1428598907618	1
"62"	95	"uniform"	"mean"	5	-5	1	2	60	3	4.97650356846941	1
"63"	100	"uniform"	"mean"	5	-5	1	2	60	3	14.9115280708027	0
"64"	0	"uniform"	"mean"	5	-5	1	2	60	4	5	0
"65"	5	"uniform"	"mean"	5	-5	1	2	60	4	39.3220672661557	0
"66"	10	"uniform"	"mean"	5	-5	1	2	60	4	29.5327686651394	0
"67"	15	"uniform"	"mean"	5	-5	1	2	60	4	16.753829518932	0
"68"	20	"uniform"	"mean"	5	-5	1	2	60	4	22.5318643972785	0
"69"	25	"uniform"	"mean"	5	-5	1	2	60	4	37.2808371997416	0
"70"	30	"uniform"	"mean"	5	-5	1	2	60	4	13.5610820819356	1
"71"	35	"uniform"	"mean"	5	-5	1	2	60	4	21.8068720319544	1
"72"	40	"uniform"	"mean"	5	-5	1	2	60	4	16.4395210533266	0
"73"	45	"uniform"	"mean"	5	-5	1	2	60	4	12.3708545300721	0
"74"	50	"uniform"	"mean"	5	-5	1	2	60	4	13.2481710283349	1
"75"	55	"uniform"	"mean"	5	-5	1	2	60	4	12.3953447733992	1
"76"	60	"uniform"	"mean"	5	-5	1	2	60	4	20.0728042440786	1
"77"	65	"uniform"	"mean"	5	-5	1	2	60	4	13.1474564778458	1
"78"	70	"uniform"	"mean"	5	-5	1	2	60	4	7.06869708281382	1
"79"	75	"uniform"	"mean"	5	-5	1	2	60	4	21.6032933023066	0
"80"	80	"uniform"	"mean"	5	-5	1	2	60	4	12.1927788899684	1
"81"	85	"uniform"	"mean"	5	-5	1	2	60	4	11.3179870819296	1
"82"	90	"uniform"	"mean"	5	-5	1	2	60	4	17.3154070334869	0
"83"	95	"uniform"	"mean"	5	-5	1	2	60	4	8.28014367372567	1
"84"	100	"uniform"	"mean"	5	-5	1	2	60	4	8.81776326121816	1
"85"	0	"uniform"	"mean"	5	-5	1	2	60	5	5	0
"86"	5	"uniform"	"mean"	5	-5	1	2	60	5	63.4458236869156	1
"87"	10	"uniform"	"mean"	5	-5	1	2	60	5	12.6219292559184	1
"88"	15	"uniform"	"mean"	5	-5	1	2	60	5	39.0529520339353	0
"89"	20	"uniform"	"mean"	5	-5	1	2	60	5	21.869322512549	1
"90"	25	"uniform"	"mean"	5	-5	1	2	60	5	10.1928751896671	0
"91"	30	"uniform"	"mean"	5	-5	1	2	60	5	13.9430590383929	1
"92"	35	"uniform"	"mean"	5	-5	1	2	60	5	11.067139989698	1
"93"	40	"uniform"	"mean"	5	-5	1	2	60	5	13.9882381933087	0
"94"	45	"uniform"	"mean"	5	-5	1	2	60	5	19.6506017568571	1
"95"	50	"uniform"	"mean"	5	-5	1	2	60	5	9.08512068677128	1
"96"	55	"uniform"	"mean"	5	-5	1	2	60	5	10.8775886025854	1
"97"	60	"uniform"	"mean"	5	-5	1	2	60	5	18.4446108036583	1
"98"	65	"uniform"	"mean"	5	-5	1	2	60	5	16.5546468621879	0
"99"	70	"uniform"	"mean"	5	-5	1	2	60	5	6.11307972441122	1
"100"	75	"uniform"	"mean"	5	-5	1	2	60	5	12.3482151169627	0
"101"	80	"uniform"	"mean"	5	-5	1	2	60	5	9.59148608259114	1
"102"	85	"uniform"	"mean"	5	-5	1	2	60	5	10.3640617031081	0
"103"	90	"uniform"	"mean"	5	-5	1	2	60	5	13.884494697119	1
"104"	95	"uniform"	"mean"	5	-5	1	2	60	5	12.8539333364524	0
"105"	100	"uniform"	"mean"	5	-5	1	2	60	5	12.4189301603781	1
"106"	0	"uniform"	"mean"	5	-5	1	2	60	6	5	0
"107"	5	"uniform"	"mean"	5	-5	1	2	60	6	66.0722618309304	0
"108"	10	"uniform"	"mean"	5	-5	1	2	60	6	49.8239006235132	0
"109"	15	"uniform"	"mean"	5	-5	1	2	60	6	24.2649567925079	0
"110"	20	"uniform"	"mean"	5	-5	1	2	60	6	14.2527009171542	1
"111"	25	"uniform"	"mean"	5	-5	1	2	60	6	14.7880121570263	0
"112"	30	"uniform"	"mean"	5	-5	1	2	60	6	14.0518381233404	0
"113"	35	"uniform"	"mean"	5	-5	1	2	60	6	17.3529049619706	0
"114"	40	"uniform"	"mean"	5	-5	1	2	60	6	13.8088882893183	0
"115"	45	"uniform"	"mean"	5	-5	1	2	60	6	20.8237527308099	1
"116"	50	"uniform"	"mean"	5	-5	1	2	60	6	5.83351663292663	1
"117"	55	"uniform"	"mean"	5	-5	1	2	60	6	23.5058657806589	0
"118"	60	"uniform"	"mean"	5	-5	1	2	60	6	15.0085712525682	0
"119"	65	"uniform"	"mean"	5	-5	1	2	60	6	18.2286367342277	0
"120"	70	"uniform"	"mean"	5	-5	1	2	60	6	8.1567816616604	1
"121"	75	"uniform"	"mean"	5	-5	1	2	60	6	22.2735496025056	0
"122"	80	"uniform"	"mean"	5	-5	1	2	60	6	3.2811979443495	1
"123"	85	"uniform"	"mean"	5	-5	1	2	60	6	4.79151507840595	0
"124"	90	"uniform"	"mean"	5	-5	1	2	60	6	8.71402395656083	1
"125"	95	"uniform"	"mean"	5	-5	1	2	60	6	9.10891602478605	1
"126"	100	"uniform"	"mean"	5	-5	1	2	60	6	8.37887349257145	1
"127"	0	"uniform"	"mean"	5	-5	1	2	60	7	5	0
"128"	5	"uniform"	"mean"	5	-5	1	2	60	7	68.1500164536066	0
"129"	10	"uniform"	"mean"	5	-5	1	2	60	7	13.9245505352855	0
"130"	15	"uniform"	"mean"	5	-5	1	2	60	7	20.0034921666863	0
"131"	20	"uniform"	"mean"	5	-5	1	2	60	7	13.8632877051359	1
"132"	25	"uniform"	"mean"	5	-5	1	2	60	7	22.5402125783382	0
"133"	30	"uniform"	"mean"	5	-5	1	2	60	7	5.89477678672309	1
"134"	35	"uniform"	"mean"	5	-5	1	2	60	7	12.0737668067326	1
"135"	40	"uniform"	"mean"	5	-5	1	2	60	7	15.0552619165529	0
"136"	45	"uniform"	"mean"	5	-5	1	2	60	7	20.1189347354981	1
"137"	50	"uniform"	"mean"	5	-5	1	2	60	7	9.00332595151625	0
"138"	55	"uniform"	"mean"	5	-5	1	2	60	7	11.3390874362935	0
"139"	60	"uniform"	"mean"	5	-5	1	2	60	7	13.3434707812598	0
"140"	65	"uniform"	"mean"	5	-5	1	2	60	7	10.8195429423253	1
"141"	70	"uniform"	"mean"	5	-5	1	2	60	7	9.50970655082723	0
"142"	75	"uniform"	"mean"	5	-5	1	2	60	7	6.94450170453963	1
"143"	80	"uniform"	"mean"	5	-5	1	2	60	7	17.2764876728794	0
"144"	85	"uniform"	"mean"	5	-5	1	2	60	7	12.4097756774838	0
"145"	90	"uniform"	"mean"	5	-5	1	2	60	7	10.6091132091729	0
"146"	95	"uniform"	"mean"	5	-5	1	2	60	7	9.67415257224019	0
"147"	100	"uniform"	"mean"	5	-5	1	2	60	7	10.6020541610121	1
"148"	0	"uniform"	"mean"	5	-5	1	2	60	8	5	1
"149"	5	"uniform"	"mean"	5	-5	1	2	60	8	106.716701647242	1
"150"	10	"uniform"	"mean"	5	-5	1	2	60	8	40.8683778052247	0
"151"	15	"uniform"	"mean"	5	-5	1	2	60	8	47.3927481436554	1
"152"	20	"uniform"	"mean"	5	-5	1	2	60	8	14.0557523982991	0
"153"	25	"uniform"	"mean"	5	-5	1	2	60	8	29.4799303391962	0
"154"	30	"uniform"	"mean"	5	-5	1	2	60	8	5.05961153982352	1
"155"	35	"uniform"	"mean"	5	-5	1	2	60	8	26.6919100072347	1
"156"	40	"uniform"	"mean"	5	-5	1	2	60	8	4.20193466442925	1
"157"	45	"uniform"	"mean"	5	-5	1	2	60	8	17.3966843521902	0
"158"	50	"uniform"	"mean"	5	-5	1	2	60	8	7.55522452254381	1
"159"	55	"uniform"	"mean"	5	-5	1	2	60	8	13.9380334384808	1
"160"	60	"uniform"	"mean"	5	-5	1	2	60	8	11.9935858194716	0
"161"	65	"uniform"	"mean"	5	-5	1	2	60	8	14.4367767757828	0
"162"	70	"uniform"	"mean"	5	-5	1	2	60	8	14.1833161055153	1
"163"	75	"uniform"	"mean"	5	-5	1	2	60	8	11.8812712698213	0
"164"	80	"uniform"	"mean"	5	-5	1	2	60	8	7.90464895024286	1
"165"	85	"uniform"	"mean"	5	-5	1	2	60	8	18.4859172311693	0
"166"	90	"uniform"	"mean"	5	-5	1	2	60	8	8.00745030244435	0
"167"	95	"uniform"	"mean"	5	-5	1	2	60	8	7.84006467386399	1
"168"	100	"uniform"	"mean"	5	-5	1	2	60	8	7.0873961314189	1
"169"	0	"uniform"	"mean"	5	-5	1	2	60	9	5	0
"170"	5	"uniform"	"mean"	5	-5	1	2	60	9	54.8552393988778	0
"171"	10	"uniform"	"mean"	5	-5	1	2	60	9	34.6273032359968	0
"172"	15	"uniform"	"mean"	5	-5	1	2	60	9	63.2003003638363	0
"173"	20	"uniform"	"mean"	5	-5	1	2	60	9	30.0351962903046	1
"174"	25	"uniform"	"mean"	5	-5	1	2	60	9	25.2270470842939	0
"175"	30	"uniform"	"mean"	5	-5	1	2	60	9	14.5299449845802	0
"176"	35	"uniform"	"mean"	5	-5	1	2	60	9	13.0637814683815	1
"177"	40	"uniform"	"mean"	5	-5	1	2	60	9	5.8988684564719	1
"178"	45	"uniform"	"mean"	5	-5	1	2	60	9	16.4081064779832	1
"179"	50	"uniform"	"mean"	5	-5	1	2	60	9	5.76149745078746	0
"180"	55	"uniform"	"mean"	5	-5	1	2	60	9	14.512391712404	1
"181"	60	"uniform"	"mean"	5	-5	1	2	60	9	11.3640885052166	1
"182"	65	"uniform"	"mean"	5	-5	1	2	60	9	21.556776807208	1
"183"	70	"uniform"	"mean"	5	-5	1	2	60	9	13.3695061628016	1
"184"	75	"uniform"	"mean"	5	-5	1	2	60	9	3.20342393219786	1
"185"	80	"uniform"	"mean"	5	-5	1	2	60	9	15.693610873601	1
"186"	85	"uniform"	"mean"	5	-5	1	2	60	9	16.2992932338281	1
"187"	90	"uniform"	"mean"	5	-5	1	2	60	9	9.51417593627272	1
"188"	95	"uniform"	"mean"	5	-5	1	2	60	9	10.9227396815284	1
"189"	100	"uniform"	"mean"	5	-5	1	2	60	9	6.11863133661023	1
"190"	0	"uniform"	"mean"	5	-5	1	2	60	10	5	1
"191"	5	"uniform"	"mean"	5	-5	1	2	60	10	60.9783662205338	1
"192"	10	"uniform"	"mean"	5	-5	1	2	60	10	29.5012451641357	0
"193"	15	"uniform"	"mean"	5	-5	1	2	60	10	22.5776088468859	0
"194"	20	"uniform"	"mean"	5	-5	1	2	60	10	15.2498554254916	0
"195"	25	"uniform"	"mean"	5	-5	1	2	60	10	31.3273621145015	0
"196"	30	"uniform"	"mean"	5	-5	1	2	60	10	9.00985338043657	0
"197"	35	"uniform"	"mean"	5	-5	1	2	60	10	17.7209480213199	1
"198"	40	"uniform"	"mean"	5	-5	1	2	60	10	13.5242042162978	1
"199"	45	"uniform"	"mean"	5	-5	1	2	60	10	29.3226555902186	0
"200"	50	"uniform"	"mean"	5	-5	1	2	60	10	6.13855747926321	1
"201"	55	"uniform"	"mean"	5	-5	1	2	60	10	21.8679477916448	0
"202"	60	"uniform"	"mean"	5	-5	1	2	60	10	16.1988178522398	1
"203"	65	"uniform"	"mean"	5	-5	1	2	60	10	12.8066258260195	1
"204"	70	"uniform"	"mean"	5	-5	1	2	60	10	2.18714375359131	1
"205"	75	"uniform"	"mean"	5	-5	1	2	60	10	10.2282431470179	0
"206"	80	"uniform"	"mean"	5	-5	1	2	60	10	5.7352160167528	0
"207"	85	"uniform"	"mean"	5	-5	1	2	60	10	5.2428350513165	1
"208"	90	"uniform"	"mean"	5	-5	1	2	60	10	13.3853453096212	0
"209"	95	"uniform"	"mean"	5	-5	1	2	60	10	6.22117674475183	1
"210"	100	"uniform"	"mean"	5	-5	1	2	60	10	5.33174581123405	1
"211"	0	"uniform"	"mean"	5	-5	1	2	60	11	5	0
"212"	5	"uniform"	"mean"	5	-5	1	2	60	11	64.3988979710336	0
"213"	10	"uniform"	"mean"	5	-5	1	2	60	11	36.2023851389757	0
"214"	15	"uniform"	"mean"	5	-5	1	2	60	11	15.7623211459346	1
"215"	20	"uniform"	"mean"	5	-5	1	2	60	11	16.3018753312346	0
"216"	25	"uniform"	"mean"	5	-5	1	2	60	11	35.7415225518183	1
"217"	30	"uniform"	"mean"	5	-5	1	2	60	11	20.7783598809848	0
"218"	35	"uniform"	"mean"	5	-5	1	2	60	11	13.5541388068771	1
"219"	40	"uniform"	"mean"	5	-5	1	2	60	11	8.27093519801806	1
"220"	45	"uniform"	"mean"	5	-5	1	2	60	11	19.5430579157924	0
"221"	50	"uniform"	"mean"	5	-5	1	2	60	11	16.531042952276	0
"222"	55	"uniform"	"mean"	5	-5	1	2	60	11	26.9240138663334	0
"223"	60	"uniform"	"mean"	5	-5	1	2	60	11	20.4467357043285	1
"224"	65	"uniform"	"mean"	5	-5	1	2	60	11	13.4626810980042	1
"225"	70	"uniform"	"mean"	5	-5	1	2	60	11	8.28780821034741	0
"226"	75	"uniform"	"mean"	5	-5	1	2	60	11	7.07790555618196	0
"227"	80	"uniform"	"mean"	5	-5	1	2	60	11	10.4207745234739	1
"228"	85	"uniform"	"mean"	5	-5	1	2	60	11	13.8568636225171	1
"229"	90	"uniform"	"mean"	5	-5	1	2	60	11	6.21599668838593	0
"230"	95	"uniform"	"mean"	5	-5	1	2	60	11	8.24051068941808	1
"231"	100	"uniform"	"mean"	5	-5	1	2	60	11	10.5693847170006	0
"232"	0	"uniform"	"mean"	5	-5	1	2	60	12	5	0
"233"	5	"uniform"	"mean"	5	-5	1	2	60	12	45.8867130910694	0
"234"	10	"uniform"	"mean"	5	-5	1	2	60	12	11.8558122667895	0
"235"	15	"uniform"	"mean"	5	-5	1	2	60	12	27.2869340493386	0
"236"	20	"uniform"	"mean"	5	-5	1	2	60	12	25.1612157835103	0
"237"	25	"uniform"	"mean"	5	-5	1	2	60	12	28.6761377888794	1
"238"	30	"uniform"	"mean"	5	-5	1	2	60	12	34.5795505822935	0
"239"	35	"uniform"	"mean"	5	-5	1	2	60	12	6.42777443852208	1
"240"	40	"uniform"	"mean"	5	-5	1	2	60	12	16.5609187266546	0
"241"	45	"uniform"	"mean"	5	-5	1	2	60	12	15.4928433071358	0
"242"	50	"uniform"	"mean"	5	-5	1	2	60	12	19.0996509917638	1
"243"	55	"uniform"	"mean"	5	-5	1	2	60	12	14.112333578742	0
"244"	60	"uniform"	"mean"	5	-5	1	2	60	12	12.7111635646745	1
"245"	65	"uniform"	"mean"	5	-5	1	2	60	12	5.25621792585911	0
"246"	70	"uniform"	"mean"	5	-5	1	2	60	12	3.83871269585404	1
"247"	75	"uniform"	"mean"	5	-5	1	2	60	12	20.0684976953732	0
"248"	80	"uniform"	"mean"	5	-5	1	2	60	12	18.710035193764	0
"249"	85	"uniform"	"mean"	5	-5	1	2	60	12	8.99455725442541	0
"250"	90	"uniform"	"mean"	5	-5	1	2	60	12	15.097420285866	1
"251"	95	"uniform"	"mean"	5	-5	1	2	60	12	9.51920643815989	0
"252"	100	"uniform"	"mean"	5	-5	1	2	60	12	15.5358086291226	0
"253"	0	"uniform"	"mean"	5	-5	1	2	60	13	5	0
"254"	5	"uniform"	"mean"	5	-5	1	2	60	13	63.0088260338461	1
"255"	10	"uniform"	"mean"	5	-5	1	2	60	13	69.7496260935318	0
"256"	15	"uniform"	"mean"	5	-5	1	2	60	13	18.180657733208	0
"257"	20	"uniform"	"mean"	5	-5	1	2	60	13	22.7556848058189	0
"258"	25	"uniform"	"mean"	5	-5	1	2	60	13	15.1395873686689	1
"259"	30	"uniform"	"mean"	5	-5	1	2	60	13	21.8715629136502	0
"260"	35	"uniform"	"mean"	5	-5	1	2	60	13	14.7157967023093	0
"261"	40	"uniform"	"mean"	5	-5	1	2	60	13	9.81035064609291	1
"262"	45	"uniform"	"mean"	5	-5	1	2	60	13	20.2177480418101	0
"263"	50	"uniform"	"mean"	5	-5	1	2	60	13	17.2177719594241	1
"264"	55	"uniform"	"mean"	5	-5	1	2	60	13	8.85425021479985	0
"265"	60	"uniform"	"mean"	5	-5	1	2	60	13	2.20280789866678	1
"266"	65	"uniform"	"mean"	5	-5	1	2	60	13	5.79832026520989	1
"267"	70	"uniform"	"mean"	5	-5	1	2	60	13	6.0753696318878	1
"268"	75	"uniform"	"mean"	5	-5	1	2	60	13	20.6240674728481	0
"269"	80	"uniform"	"mean"	5	-5	1	2	60	13	7.35606006654499	1
"270"	85	"uniform"	"mean"	5	-5	1	2	60	13	10.1409718440355	0
"271"	90	"uniform"	"mean"	5	-5	1	2	60	13	6.41817942111463	0
"272"	95	"uniform"	"mean"	5	-5	1	2	60	13	19.2641150172492	0
"273"	100	"uniform"	"mean"	5	-5	1	2	60	13	8.86976728922334	0
"274"	0	"uniform"	"mean"	5	-5	1	2	60	14	5	0
"275"	5	"uniform"	"mean"	5	-5	1	2	60	14	31.8714572147593	1
"276"	10	"uniform"	"mean"	5	-5	1	2	60	14	30.0388216527175	1
"277"	15	"uniform"	"mean"	5	-5	1	2	60	14	16.1102411118871	1
"278"	20	"uniform"	"mean"	5	-5	1	2	60	14	4.22841804288971	1
"279"	25	"uniform"	"mean"	5	-5	1	2	60	14	10.1453414312448	1
"280"	30	"uniform"	"mean"	5	-5	1	2	60	14	9.15973680445717	1
"281"	35	"uniform"	"mean"	5	-5	1	2	60	14	10.5963381467418	0
"282"	40	"uniform"	"mean"	5	-5	1	2	60	14	31.5208693240301	0
"283"	45	"uniform"	"mean"	5	-5	1	2	60	14	5.79954740107956	1
"284"	50	"uniform"	"mean"	5	-5	1	2	60	14	13.5639166287442	1
"285"	55	"uniform"	"mean"	5	-5	1	2	60	14	7.25419966171451	1
"286"	60	"uniform"	"mean"	5	-5	1	2	60	14	14.8589581787443	0
"287"	65	"uniform"	"mean"	5	-5	1	2	60	14	4.48364966107295	1
"288"	70	"uniform"	"mean"	5	-5	1	2	60	14	18.3361146109064	1
"289"	75	"uniform"	"mean"	5	-5	1	2	60	14	6.00530286616653	1
"290"	80	"uniform"	"mean"	5	-5	1	2	60	14	7.86685557642371	0
"291"	85	"uniform"	"mean"	5	-5	1	2	60	14	7.43349520913052	1
"292"	90	"uniform"	"mean"	5	-5	1	2	60	14	12.4074357343372	0
"293"	95	"uniform"	"mean"	5	-5	1	2	60	14	14.5204911066588	0
"294"	100	"uniform"	"mean"	5	-5	1	2	60	14	10.9101054418597	0
"295"	0	"uniform"	"mean"	5	-5	1	2	60	15	5	0
"296"	5	"uniform"	"mean"	5	-5	1	2	60	15	25.9967488415542	0
"297"	10	"uniform"	"mean"	5	-5	1	2	60	15	37.0630332551554	0
"298"	15	"uniform"	"mean"	5	-5	1	2	60	15	11.986621324708	0
"299"	20	"uniform"	"mean"	5	-5	1	2	60	15	18.8553736244816	1
"300"	25	"uniform"	"mean"	5	-5	1	2	60	15	15.710718577694	1
"301"	30	"uniform"	"mean"	5	-5	1	2	60	15	8.97566496789732	0
"302"	35	"uniform"	"mean"	5	-5	1	2	60	15	12.7050698560495	1
"303"	40	"uniform"	"mean"	5	-5	1	2	60	15	11.0297148625149	0
"304"	45	"uniform"	"mean"	5	-5	1	2	60	15	22.2500638077134	0
"305"	50	"uniform"	"mean"	5	-5	1	2	60	15	10.1504906494183	1
"306"	55	"uniform"	"mean"	5	-5	1	2	60	15	12.3367452234943	1
"307"	60	"uniform"	"mean"	5	-5	1	2	60	15	8.9466538612201	0
"308"	65	"uniform"	"mean"	5	-5	1	2	60	15	8.42569635421871	1
"309"	70	"uniform"	"mean"	5	-5	1	2	60	15	10.4938075047111	0
"310"	75	"uniform"	"mean"	5	-5	1	2	60	15	9.037169891188	1
"311"	80	"uniform"	"mean"	5	-5	1	2	60	15	11.7538187646772	1
"312"	85	"uniform"	"mean"	5	-5	1	2	60	15	11.6407942360072	1
"313"	90	"uniform"	"mean"	5	-5	1	2	60	15	15.2475959452334	0
"314"	95	"uniform"	"mean"	5	-5	1	2	60	15	14.5149892817308	0
"315"	100	"uniform"	"mean"	5	-5	1	2	60	15	21.9692475279048	1
"316"	0	"uniform"	"mean"	5	-5	1	2	60	16	5	0
"317"	5	"uniform"	"mean"	5	-5	1	2	60	16	36.0038931012155	0
"318"	10	"uniform"	"mean"	5	-5	1	2	60	16	27.8163649282604	0
"319"	15	"uniform"	"mean"	5	-5	1	2	60	16	37.7226537206206	0
"320"	20	"uniform"	"mean"	5	-5	1	2	60	16	12.6371631415643	1
"321"	25	"uniform"	"mean"	5	-5	1	2	60	16	8.56880580566896	1
"322"	30	"uniform"	"mean"	5	-5	1	2	60	16	18.6179293514516	0
"323"	35	"uniform"	"mean"	5	-5	1	2	60	16	31.5445922096652	0
"324"	40	"uniform"	"mean"	5	-5	1	2	60	16	32.0835638980318	0
"325"	45	"uniform"	"mean"	5	-5	1	2	60	16	8.80647156472386	0
"326"	50	"uniform"	"mean"	5	-5	1	2	60	16	15.2725191876959	1
"327"	55	"uniform"	"mean"	5	-5	1	2	60	16	18.5969821474625	0
"328"	60	"uniform"	"mean"	5	-5	1	2	60	16	9.47116540287128	0
"329"	65	"uniform"	"mean"	5	-5	1	2	60	16	10.712371189925	1
"330"	70	"uniform"	"mean"	5	-5	1	2	60	16	7.08565731757142	0
"331"	75	"uniform"	"mean"	5	-5	1	2	60	16	3.56044015757663	1
"332"	80	"uniform"	"mean"	5	-5	1	2	60	16	3.49804083156548	1
"333"	85	"uniform"	"mean"	5	-5	1	2	60	16	18.6598302746318	0
"334"	90	"uniform"	"mean"	5	-5	1	2	60	16	10.0054123216721	1
"335"	95	"uniform"	"mean"	5	-5	1	2	60	16	3.39250742533166	1
"336"	100	"uniform"	"mean"	5	-5	1	2	60	16	10.1537248677363	1
"337"	0	"uniform"	"mean"	5	-5	1	2	60	17	5	0
"338"	5	"uniform"	"mean"	5	-5	1	2	60	17	22.5871512546291	1
"339"	10	"uniform"	"mean"	5	-5	1	2	60	17	45.3814781055037	0
"340"	15	"uniform"	"mean"	5	-5	1	2	60	17	24.6716861096426	0
"341"	20	"uniform"	"mean"	5	-5	1	2	60	17	23.1803332043853	0
"342"	25	"uniform"	"mean"	5	-5	1	2	60	17	40.4754401411311	1
"343"	30	"uniform"	"mean"	5	-5	1	2	60	17	19.2072570702187	0
"344"	35	"uniform"	"mean"	5	-5	1	2	60	17	27.1455945332527	0
"345"	40	"uniform"	"mean"	5	-5	1	2	60	17	18.6959562149474	0
"346"	45	"uniform"	"mean"	5	-5	1	2	60	17	9.77914209211015	1
"347"	50	"uniform"	"mean"	5	-5	1	2	60	17	11.4866482473919	1
"348"	55	"uniform"	"mean"	5	-5	1	2	60	17	5.76810406008196	1
