"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"2498"	95	"uniform"	"mean"	5	-5	1	1	5	119	0.81206779107486	1
"2499"	100	"uniform"	"mean"	5	-5	1	1	5	119	0.38649725279011	1
"2500"	0	"uniform"	"mean"	5	-5	1	1	5	120	5	1
"2501"	5	"uniform"	"mean"	5	-5	1	1	5	120	5.10731584759345	1
"2502"	10	"uniform"	"mean"	5	-5	1	1	5	120	1.14153593149431	1
"2503"	15	"uniform"	"mean"	5	-5	1	1	5	120	1.54449123516189	1
"2504"	20	"uniform"	"mean"	5	-5	1	1	5	120	1.50248073644853	1
"2505"	25	"uniform"	"mean"	5	-5	1	1	5	120	1.03421268346967	1
"2506"	30	"uniform"	"mean"	5	-5	1	1	5	120	1.56577418649768	1
"2507"	35	"uniform"	"mean"	5	-5	1	1	5	120	1.35310029643767	1
"2508"	40	"uniform"	"mean"	5	-5	1	1	5	120	0.17171725588927	1
"2509"	45	"uniform"	"mean"	5	-5	1	1	5	120	0.417673430605731	1
"2510"	50	"uniform"	"mean"	5	-5	1	1	5	120	0.731759890178567	1
"2511"	55	"uniform"	"mean"	5	-5	1	1	5	120	1.22578739016399	1
"2512"	60	"uniform"	"mean"	5	-5	1	1	5	120	0.720099855068594	1
"2513"	65	"uniform"	"mean"	5	-5	1	1	5	120	0.469264154591805	1
"2514"	70	"uniform"	"mean"	5	-5	1	1	5	120	1.53858336405568	1
"2515"	75	"uniform"	"mean"	5	-5	1	1	5	120	0.650897609303813	1
"2516"	80	"uniform"	"mean"	5	-5	1	1	5	120	0.242295784882634	1
"2517"	85	"uniform"	"mean"	5	-5	1	1	5	120	1.06811578578741	1
"2518"	90	"uniform"	"mean"	5	-5	1	1	5	120	0.999922778016791	1
"2519"	95	"uniform"	"mean"	5	-5	1	1	5	120	1.01083507272551	1
"2520"	100	"uniform"	"mean"	5	-5	1	1	5	120	0.403108721439079	1
"2521"	0	"uniform"	"mean"	5	-5	1	1	5	121	5	1
"2522"	5	"uniform"	"mean"	5	-5	1	1	5	121	3.4968100287006	1
"2523"	10	"uniform"	"mean"	5	-5	1	1	5	121	3.82232974503579	1
"2524"	15	"uniform"	"mean"	5	-5	1	1	5	121	1.71410184062113	1
"2525"	20	"uniform"	"mean"	5	-5	1	1	5	121	1.12230354641818	1
"2526"	25	"uniform"	"mean"	5	-5	1	1	5	121	1.18016473242937	1
"2527"	30	"uniform"	"mean"	5	-5	1	1	5	121	1.06773465222565	1
"2528"	35	"uniform"	"mean"	5	-5	1	1	5	121	1.45304450091468	1
"2529"	40	"uniform"	"mean"	5	-5	1	1	5	121	0.823819542477116	1
"2530"	45	"uniform"	"mean"	5	-5	1	1	5	121	0.758248467646284	1
"2531"	50	"uniform"	"mean"	5	-5	1	1	5	121	0.511708860431367	1
"2532"	55	"uniform"	"mean"	5	-5	1	1	5	121	1.18782719741108	1
"2533"	60	"uniform"	"mean"	5	-5	1	1	5	121	0.975097242929786	1
"2534"	65	"uniform"	"mean"	5	-5	1	1	5	121	0.642288996439291	1
"2535"	70	"uniform"	"mean"	5	-5	1	1	5	121	1.23971057062128	1
"2536"	75	"uniform"	"mean"	5	-5	1	1	5	121	0.502751057617727	1
"2537"	80	"uniform"	"mean"	5	-5	1	1	5	121	1.51307587245359	1
"2538"	85	"uniform"	"mean"	5	-5	1	1	5	121	0.353829647090623	1
"2539"	90	"uniform"	"mean"	5	-5	1	1	5	121	0.589063125628607	1
"2540"	95	"uniform"	"mean"	5	-5	1	1	5	121	0.792961889152004	1
"2541"	100	"uniform"	"mean"	5	-5	1	1	5	121	0.325759077220729	1
"2542"	0	"uniform"	"mean"	5	-5	1	1	5	122	5	0
"2543"	5	"uniform"	"mean"	5	-5	1	1	5	122	1.3743428779308	1
"2544"	10	"uniform"	"mean"	5	-5	1	1	5	122	0.854041918863201	1
"2545"	15	"uniform"	"mean"	5	-5	1	1	5	122	1.19901608154033	1
"2546"	20	"uniform"	"mean"	5	-5	1	1	5	122	1.55786983348488	1
"2547"	25	"uniform"	"mean"	5	-5	1	1	5	122	1.22208625627067	1
"2548"	30	"uniform"	"mean"	5	-5	1	1	5	122	1.04063835014848	1
"2549"	35	"uniform"	"mean"	5	-5	1	1	5	122	1.6259851965195	1
"2550"	40	"uniform"	"mean"	5	-5	1	1	5	122	1.42038914967413	1
"2551"	45	"uniform"	"mean"	5	-5	1	1	5	122	0.520012910176392	1
"2552"	50	"uniform"	"mean"	5	-5	1	1	5	122	1.43313020167198	1
"2553"	55	"uniform"	"mean"	5	-5	1	1	5	122	0.57335053442619	1
"2554"	60	"uniform"	"mean"	5	-5	1	1	5	122	0.325322583506926	1
"2555"	65	"uniform"	"mean"	5	-5	1	1	5	122	0.470962448277847	1
"2556"	70	"uniform"	"mean"	5	-5	1	1	5	122	1.07916642677139	1
"2557"	75	"uniform"	"mean"	5	-5	1	1	5	122	1.56138484166332	1
"2558"	80	"uniform"	"mean"	5	-5	1	1	5	122	0.519857544403939	1
"2559"	85	"uniform"	"mean"	5	-5	1	1	5	122	1.02989721968935	1
"2560"	90	"uniform"	"mean"	5	-5	1	1	5	122	0.63735207531635	1
"2561"	95	"uniform"	"mean"	5	-5	1	1	5	122	0.543531874445904	1
"2562"	100	"uniform"	"mean"	5	-5	1	1	5	122	0.277620021615114	1
"2563"	0	"uniform"	"mean"	5	-5	1	1	5	123	5	1
"2564"	5	"uniform"	"mean"	5	-5	1	1	5	123	2.59691559026622	1
"2565"	10	"uniform"	"mean"	5	-5	1	1	5	123	4.32465535544664	1
"2566"	15	"uniform"	"mean"	5	-5	1	1	5	123	1.1604561679421	1
"2567"	20	"uniform"	"mean"	5	-5	1	1	5	123	0.906049382240055	1
"2568"	25	"uniform"	"mean"	5	-5	1	1	5	123	0.620751945612473	1
"2569"	30	"uniform"	"mean"	5	-5	1	1	5	123	0.29783930066079	1
"2570"	35	"uniform"	"mean"	5	-5	1	1	5	123	0.857182393212494	1
"2571"	40	"uniform"	"mean"	5	-5	1	1	5	123	0.182701510451777	1
"2572"	45	"uniform"	"mean"	5	-5	1	1	5	123	1.9227762414237	1
"2573"	50	"uniform"	"mean"	5	-5	1	1	5	123	0.900919799262533	1
"2574"	55	"uniform"	"mean"	5	-5	1	1	5	123	0.881134061838943	1
"2575"	60	"uniform"	"mean"	5	-5	1	1	5	123	1.18401252610781	1
"2576"	65	"uniform"	"mean"	5	-5	1	1	5	123	1.00458105849897	1
"2577"	70	"uniform"	"mean"	5	-5	1	1	5	123	0.987262237458234	1
"2578"	75	"uniform"	"mean"	5	-5	1	1	5	123	1.09322555867566	1
"2579"	80	"uniform"	"mean"	5	-5	1	1	5	123	0.214854996685819	1
"2580"	85	"uniform"	"mean"	5	-5	1	1	5	123	0.270018316980447	1
"2581"	90	"uniform"	"mean"	5	-5	1	1	5	123	0.508174181173773	1
"2582"	95	"uniform"	"mean"	5	-5	1	1	5	123	1.20290315466926	1
"2583"	100	"uniform"	"mean"	5	-5	1	1	5	123	0.293427698850093	1
"2584"	0	"uniform"	"mean"	5	-5	1	1	5	124	5	0
"2585"	5	"uniform"	"mean"	5	-5	1	1	5	124	3.62093565311796	1
"2586"	10	"uniform"	"mean"	5	-5	1	1	5	124	2.51913932223342	1
"2587"	15	"uniform"	"mean"	5	-5	1	1	5	124	1.85577181354317	1
"2588"	20	"uniform"	"mean"	5	-5	1	1	5	124	2.75772587937919	1
"2589"	25	"uniform"	"mean"	5	-5	1	1	5	124	1.78139509913587	1
"2590"	30	"uniform"	"mean"	5	-5	1	1	5	124	0.276515743879071	1
"2591"	35	"uniform"	"mean"	5	-5	1	1	5	124	1.20675884242985	1
"2592"	40	"uniform"	"mean"	5	-5	1	1	5	124	1.27529897389837	1
"2593"	45	"uniform"	"mean"	5	-5	1	1	5	124	1.84970440052394	1
"2594"	50	"uniform"	"mean"	5	-5	1	1	5	124	0.35764367584557	1
"2595"	55	"uniform"	"mean"	5	-5	1	1	5	124	0.485173802091227	1
"2596"	60	"uniform"	"mean"	5	-5	1	1	5	124	2.14036798423721	1
"2597"	65	"uniform"	"mean"	5	-5	1	1	5	124	1.49822295136747	1
"2598"	70	"uniform"	"mean"	5	-5	1	1	5	124	1.20424388712706	1
"2599"	75	"uniform"	"mean"	5	-5	1	1	5	124	0.384666151345523	1
"2600"	80	"uniform"	"mean"	5	-5	1	1	5	124	1.37627846272321	1
"2601"	85	"uniform"	"mean"	5	-5	1	1	5	124	0.493346070670841	1
"2602"	90	"uniform"	"mean"	5	-5	1	1	5	124	0.393013605799225	1
"2603"	95	"uniform"	"mean"	5	-5	1	1	5	124	0.835494588386845	1
"2604"	100	"uniform"	"mean"	5	-5	1	1	5	124	0.464812533639412	1
"2605"	0	"uniform"	"mean"	5	-5	1	1	5	125	5	1
"2606"	5	"uniform"	"mean"	5	-5	1	1	5	125	3.64665614292467	1
"2607"	10	"uniform"	"mean"	5	-5	1	1	5	125	4.27254914587989	1
"2608"	15	"uniform"	"mean"	5	-5	1	1	5	125	1.29024898835678	1
"2609"	20	"uniform"	"mean"	5	-5	1	1	5	125	0.957443810618173	1
"2610"	25	"uniform"	"mean"	5	-5	1	1	5	125	0.428663986171714	1
"2611"	30	"uniform"	"mean"	5	-5	1	1	5	125	0.698207203506592	1
"2612"	35	"uniform"	"mean"	5	-5	1	1	5	125	2.89300364602404	1
"2613"	40	"uniform"	"mean"	5	-5	1	1	5	125	0.284632481005888	1
"2614"	45	"uniform"	"mean"	5	-5	1	1	5	125	0.390206740916724	1
"2615"	50	"uniform"	"mean"	5	-5	1	1	5	125	0.557491450335195	1
"2616"	55	"uniform"	"mean"	5	-5	1	1	5	125	1.26616666173899	1
"2617"	60	"uniform"	"mean"	5	-5	1	1	5	125	0.201318153110817	1
"2618"	65	"uniform"	"mean"	5	-5	1	1	5	125	0.112661915963656	1
"2619"	70	"uniform"	"mean"	5	-5	1	1	5	125	0.228166525195921	1
"2620"	75	"uniform"	"mean"	5	-5	1	1	5	125	0.282330174169777	1
"2621"	80	"uniform"	"mean"	5	-5	1	1	5	125	1.45759873481879	1
"2622"	85	"uniform"	"mean"	5	-5	1	1	5	125	0.883107153492592	1
"2623"	90	"uniform"	"mean"	5	-5	1	1	5	125	0.183874843873432	1
"2624"	95	"uniform"	"mean"	5	-5	1	1	5	125	1.02025964610882	1
"2625"	100	"uniform"	"mean"	5	-5	1	1	5	125	1.22770392419073	1
"2626"	0	"uniform"	"mean"	5	-5	1	1	5	126	5	1
"2627"	5	"uniform"	"mean"	5	-5	1	1	5	126	2.60107526672209	1
"2628"	10	"uniform"	"mean"	5	-5	1	1	5	126	4.66829372936891	1
"2629"	15	"uniform"	"mean"	5	-5	1	1	5	126	2.49061609682541	1
"2630"	20	"uniform"	"mean"	5	-5	1	1	5	126	3.39635546778563	1
"2631"	25	"uniform"	"mean"	5	-5	1	1	5	126	2.76843038478002	1
"2632"	30	"uniform"	"mean"	5	-5	1	1	5	126	1.33156733868187	1
"2633"	35	"uniform"	"mean"	5	-5	1	1	5	126	0.101463987580382	1
"2634"	40	"uniform"	"mean"	5	-5	1	1	5	126	0.339711727038791	1
"2635"	45	"uniform"	"mean"	5	-5	1	1	5	126	1.53601925869206	1
"2636"	50	"uniform"	"mean"	5	-5	1	1	5	126	0.432088780184043	1
"2637"	55	"uniform"	"mean"	5	-5	1	1	5	126	1.38479563537197	1
"2638"	60	"uniform"	"mean"	5	-5	1	1	5	126	1.20470865792962	1
"2639"	65	"uniform"	"mean"	5	-5	1	1	5	126	0.600003970930176	1
"2640"	70	"uniform"	"mean"	5	-5	1	1	5	126	0.881204046610891	1
"2641"	75	"uniform"	"mean"	5	-5	1	1	5	126	1.31220100196521	1
"2642"	80	"uniform"	"mean"	5	-5	1	1	5	126	1.59532191980246	1
"2643"	85	"uniform"	"mean"	5	-5	1	1	5	126	0.508526284463252	1
"2644"	90	"uniform"	"mean"	5	-5	1	1	5	126	0.862079846596889	1
"2645"	95	"uniform"	"mean"	5	-5	1	1	5	126	0.527808547713802	1
"2646"	100	"uniform"	"mean"	5	-5	1	1	5	126	0.262358660074302	1
"2647"	0	"uniform"	"mean"	5	-5	1	1	5	127	5	1
"2648"	5	"uniform"	"mean"	5	-5	1	1	5	127	1.07207447442601	1
"2649"	10	"uniform"	"mean"	5	-5	1	1	5	127	2.8068441466013	1
"2650"	15	"uniform"	"mean"	5	-5	1	1	5	127	1.66857377295965	1
"2651"	20	"uniform"	"mean"	5	-5	1	1	5	127	2.6672667059941	1
"2652"	25	"uniform"	"mean"	5	-5	1	1	5	127	1.94265996406501	1
"2653"	30	"uniform"	"mean"	5	-5	1	1	5	127	1.39464619516279	1
"2654"	35	"uniform"	"mean"	5	-5	1	1	5	127	1.30566127739951	1
"2655"	40	"uniform"	"mean"	5	-5	1	1	5	127	2.52772708510814	1
"2656"	45	"uniform"	"mean"	5	-5	1	1	5	127	0.658470906675681	1
"2657"	50	"uniform"	"mean"	5	-5	1	1	5	127	0.254399527742474	1
"2658"	55	"uniform"	"mean"	5	-5	1	1	5	127	1.0822827202573	1
"2659"	60	"uniform"	"mean"	5	-5	1	1	5	127	0.410221943677005	1
"2660"	65	"uniform"	"mean"	5	-5	1	1	5	127	2.56937352797929	1
"2661"	70	"uniform"	"mean"	5	-5	1	1	5	127	0.906508638510348	1
"2662"	75	"uniform"	"mean"	5	-5	1	1	5	127	0.998723998700346	1
"2663"	80	"uniform"	"mean"	5	-5	1	1	5	127	0.528178569605365	1
"2664"	85	"uniform"	"mean"	5	-5	1	1	5	127	0.256842954818249	1
"2665"	90	"uniform"	"mean"	5	-5	1	1	5	127	0.930223096484349	1
"2666"	95	"uniform"	"mean"	5	-5	1	1	5	127	0.61569837891634	1
"2667"	100	"uniform"	"mean"	5	-5	1	1	5	127	0.40841619317358	1
"2668"	0	"uniform"	"mean"	5	-5	1	1	5	128	5	1
"2669"	5	"uniform"	"mean"	5	-5	1	1	5	128	3.63049582012957	1
"2670"	10	"uniform"	"mean"	5	-5	1	1	5	128	1.86154161469388	1
"2671"	15	"uniform"	"mean"	5	-5	1	1	5	128	0.206400798528016	1
"2672"	20	"uniform"	"mean"	5	-5	1	1	5	128	1.77991119559145	1
"2673"	25	"uniform"	"mean"	5	-5	1	1	5	128	1.40322823382216	1
"2674"	30	"uniform"	"mean"	5	-5	1	1	5	128	0.78401327607162	1
"2675"	35	"uniform"	"mean"	5	-5	1	1	5	128	0.811961733069582	1
"2676"	40	"uniform"	"mean"	5	-5	1	1	5	128	0.817609601658892	1
"2677"	45	"uniform"	"mean"	5	-5	1	1	5	128	0.753463661914748	1
"2678"	50	"uniform"	"mean"	5	-5	1	1	5	128	0.138034944222479	1
"2679"	55	"uniform"	"mean"	5	-5	1	1	5	128	0.620776351277441	1
"2680"	60	"uniform"	"mean"	5	-5	1	1	5	128	1.10583186643812	1
"2681"	65	"uniform"	"mean"	5	-5	1	1	5	128	0.979195409321289	1
"2682"	70	"uniform"	"mean"	5	-5	1	1	5	128	0.662998263286096	1
"2683"	75	"uniform"	"mean"	5	-5	1	1	5	128	0.705155370201453	1
"2684"	80	"uniform"	"mean"	5	-5	1	1	5	128	0.157718574638493	1
"2685"	85	"uniform"	"mean"	5	-5	1	1	5	128	0.443151677970593	1
"2686"	90	"uniform"	"mean"	5	-5	1	1	5	128	0.251212247427951	1
"2687"	95	"uniform"	"mean"	5	-5	1	1	5	128	0.777176791648908	1
"2688"	100	"uniform"	"mean"	5	-5	1	1	5	128	0.860406323003438	1
"2689"	0	"uniform"	"mean"	5	-5	1	1	5	129	5	1
"2690"	5	"uniform"	"mean"	5	-5	1	1	5	129	0.828055600676182	1
"2691"	10	"uniform"	"mean"	5	-5	1	1	5	129	0.576544170084489	1
"2692"	15	"uniform"	"mean"	5	-5	1	1	5	129	2.61718406391355	1
"2693"	20	"uniform"	"mean"	5	-5	1	1	5	129	2.5594539986761	1
"2694"	25	"uniform"	"mean"	5	-5	1	1	5	129	0.905737716079559	1
"2695"	30	"uniform"	"mean"	5	-5	1	1	5	129	2.60081137330988	1
"2696"	35	"uniform"	"mean"	5	-5	1	1	5	129	1.25414533459432	1
"2697"	40	"uniform"	"mean"	5	-5	1	1	5	129	2.06461780919356	1
"2698"	45	"uniform"	"mean"	5	-5	1	1	5	129	0.62603721334406	1
"2699"	50	"uniform"	"mean"	5	-5	1	1	5	129	0.0224234060526078	1
"2700"	55	"uniform"	"mean"	5	-5	1	1	5	129	0.65893846269066	1
"2701"	60	"uniform"	"mean"	5	-5	1	1	5	129	1.19466644995619	1
"2702"	65	"uniform"	"mean"	5	-5	1	1	5	129	2.11131067066755	1
"2703"	70	"uniform"	"mean"	5	-5	1	1	5	129	1.11885716010017	1
"2704"	75	"uniform"	"mean"	5	-5	1	1	5	129	1.05271737762551	1
"2705"	80	"uniform"	"mean"	5	-5	1	1	5	129	0.135005384281321	1
"2706"	85	"uniform"	"mean"	5	-5	1	1	5	129	0.132662858008813	1
"2707"	90	"uniform"	"mean"	5	-5	1	1	5	129	0.673449447421945	1
"2708"	95	"uniform"	"mean"	5	-5	1	1	5	129	0.738811989888864	1
"2709"	100	"uniform"	"mean"	5	-5	1	1	5	129	0.412326004311647	1
"2710"	0	"uniform"	"mean"	5	-5	1	1	5	130	5	1
"2711"	5	"uniform"	"mean"	5	-5	1	1	5	130	1.62363160042017	1
"2712"	10	"uniform"	"mean"	5	-5	1	1	5	130	2.35502316842119	1
"2713"	15	"uniform"	"mean"	5	-5	1	1	5	130	0.910277391753887	1
"2714"	20	"uniform"	"mean"	5	-5	1	1	5	130	2.11697682316499	1
"2715"	25	"uniform"	"mean"	5	-5	1	1	5	130	0.52629924412058	1
"2716"	30	"uniform"	"mean"	5	-5	1	1	5	130	0.665446385782708	1
"2717"	35	"uniform"	"mean"	5	-5	1	1	5	130	0.106276944465912	1
"2718"	40	"uniform"	"mean"	5	-5	1	1	5	130	1.45475699040569	1
"2719"	45	"uniform"	"mean"	5	-5	1	1	5	130	0.729238344091777	1
"2720"	50	"uniform"	"mean"	5	-5	1	1	5	130	0.300319249525557	1
"2721"	55	"uniform"	"mean"	5	-5	1	1	5	130	0.808164376422528	1
"2722"	60	"uniform"	"mean"	5	-5	1	1	5	130	0.549087221427541	1
"2723"	65	"uniform"	"mean"	5	-5	1	1	5	130	1.25168446265637	1
"2724"	70	"uniform"	"mean"	5	-5	1	1	5	130	0.68668462727493	1
"2725"	75	"uniform"	"mean"	5	-5	1	1	5	130	0.684816040291471	1
"2726"	80	"uniform"	"mean"	5	-5	1	1	5	130	0.898822469033373	1
"2727"	85	"uniform"	"mean"	5	-5	1	1	5	130	0.913334541598145	1
"2728"	90	"uniform"	"mean"	5	-5	1	1	5	130	0.651241734924561	1
"2729"	95	"uniform"	"mean"	5	-5	1	1	5	130	0.84859528494207	1
"2730"	100	"uniform"	"mean"	5	-5	1	1	5	130	0.354433049093759	1
"2731"	0	"uniform"	"mean"	5	-5	1	1	5	131	5	0
"2732"	5	"uniform"	"mean"	5	-5	1	1	5	131	4.75362764946278	1
"2733"	10	"uniform"	"mean"	5	-5	1	1	5	131	1.79046311934558	1
"2734"	15	"uniform"	"mean"	5	-5	1	1	5	131	2.06387581987685	1
"2735"	20	"uniform"	"mean"	5	-5	1	1	5	131	1.27932983836499	1
"2736"	25	"uniform"	"mean"	5	-5	1	1	5	131	1.63074397739562	1
"2737"	30	"uniform"	"mean"	5	-5	1	1	5	131	0.863820439177613	1
"2738"	35	"uniform"	"mean"	5	-5	1	1	5	131	0.228879149139377	1
"2739"	40	"uniform"	"mean"	5	-5	1	1	5	131	0.264860018451745	1
"2740"	45	"uniform"	"mean"	5	-5	1	1	5	131	1.5013252482574	1
"2741"	50	"uniform"	"mean"	5	-5	1	1	5	131	1.4027918980675	1
"2742"	55	"uniform"	"mean"	5	-5	1	1	5	131	0.352797864982783	1
"2743"	60	"uniform"	"mean"	5	-5	1	1	5	131	1.0980958455304	1
"2744"	65	"uniform"	"mean"	5	-5	1	1	5	131	0.585910531522454	1
"2745"	70	"uniform"	"mean"	5	-5	1	1	5	131	1.84543478236559	1
"2746"	75	"uniform"	"mean"	5	-5	1	1	5	131	0.953801647027389	1
"2747"	80	"uniform"	"mean"	5	-5	1	1	5	131	0.391971664983242	1
"2748"	85	"uniform"	"mean"	5	-5	1	1	5	131	0.782852011611845	1
"2749"	90	"uniform"	"mean"	5	-5	1	1	5	131	0.764493749942849	1
"2750"	95	"uniform"	"mean"	5	-5	1	1	5	131	0.556501760256033	1
"2751"	100	"uniform"	"mean"	5	-5	1	1	5	131	1.46838436689594	1
"2752"	0	"uniform"	"mean"	5	-5	1	1	5	132	5	0
"2753"	5	"uniform"	"mean"	5	-5	1	1	5	132	5.14540540918788	1
"2754"	10	"uniform"	"mean"	5	-5	1	1	5	132	1.24903396810795	1
"2755"	15	"uniform"	"mean"	5	-5	1	1	5	132	2.31103332390145	1
"2756"	20	"uniform"	"mean"	5	-5	1	1	5	132	0.547511839704394	1
"2757"	25	"uniform"	"mean"	5	-5	1	1	5	132	0.439992781183592	1
"2758"	30	"uniform"	"mean"	5	-5	1	1	5	132	0.908289404489418	1
"2759"	35	"uniform"	"mean"	5	-5	1	1	5	132	0.147254950136493	1
"2760"	40	"uniform"	"mean"	5	-5	1	1	5	132	0.330037589024386	1
"2761"	45	"uniform"	"mean"	5	-5	1	1	5	132	1.9528638375475	1
"2762"	50	"uniform"	"mean"	5	-5	1	1	5	132	0.868403378532254	1
"2763"	55	"uniform"	"mean"	5	-5	1	1	5	132	1.00292944115154	1
"2764"	60	"uniform"	"mean"	5	-5	1	1	5	132	0.125333917288795	1
"2765"	65	"uniform"	"mean"	5	-5	1	1	5	132	1.32663146401409	1
"2766"	70	"uniform"	"mean"	5	-5	1	1	5	132	1.06395638406308	1
"2767"	75	"uniform"	"mean"	5	-5	1	1	5	132	0.675500243828854	1
"2768"	80	"uniform"	"mean"	5	-5	1	1	5	132	1.39739356994412	1
"2769"	85	"uniform"	"mean"	5	-5	1	1	5	132	0.482682589099781	1
"2770"	90	"uniform"	"mean"	5	-5	1	1	5	132	0.398831197889689	1
"2771"	95	"uniform"	"mean"	5	-5	1	1	5	132	1.49931234444773	1
"2772"	100	"uniform"	"mean"	5	-5	1	1	5	132	0.344127053228111	1
"2773"	0	"uniform"	"mean"	5	-5	1	1	5	133	5	0
"2774"	5	"uniform"	"mean"	5	-5	1	1	5	133	1.10492471483838	1
"2775"	10	"uniform"	"mean"	5	-5	1	1	5	133	2.65376033671439	1
"2776"	15	"uniform"	"mean"	5	-5	1	1	5	133	2.49146697713986	1
"2777"	20	"uniform"	"mean"	5	-5	1	1	5	133	0.682489994746388	1
"2778"	25	"uniform"	"mean"	5	-5	1	1	5	133	2.02827431875118	1
"2779"	30	"uniform"	"mean"	5	-5	1	1	5	133	1.37985888693686	1
"2780"	35	"uniform"	"mean"	5	-5	1	1	5	133	0.67699307076935	1
"2781"	40	"uniform"	"mean"	5	-5	1	1	5	133	0.551390275230098	1
"2782"	45	"uniform"	"mean"	5	-5	1	1	5	133	0.960347711572787	1
"2783"	50	"uniform"	"mean"	5	-5	1	1	5	133	0.825830713777213	1
"2784"	55	"uniform"	"mean"	5	-5	1	1	5	133	1.32876158120628	1
"2785"	60	"uniform"	"mean"	5	-5	1	1	5	133	0.406160829155801	1
"2786"	65	"uniform"	"mean"	5	-5	1	1	5	133	0.949646035712654	1
"2787"	70	"uniform"	"mean"	5	-5	1	1	5	133	1.05391074220724	1
"2788"	75	"uniform"	"mean"	5	-5	1	1	5	133	0.803587020145054	1
"2789"	80	"uniform"	"mean"	5	-5	1	1	5	133	1.02282652055952	1
"2790"	85	"uniform"	"mean"	5	-5	1	1	5	133	0.616466297945353	1
"2791"	90	"uniform"	"mean"	5	-5	1	1	5	133	0.94092677742362	1
"2792"	95	"uniform"	"mean"	5	-5	1	1	5	133	0.132938074670885	1
"2793"	100	"uniform"	"mean"	5	-5	1	1	5	133	0.840963734584364	1
"2794"	0	"uniform"	"mean"	5	-5	1	1	5	134	5	1
"2795"	5	"uniform"	"mean"	5	-5	1	1	5	134	3.51961763968808	1
"2796"	10	"uniform"	"mean"	5	-5	1	1	5	134	0.607837173725808	1
"2797"	15	"uniform"	"mean"	5	-5	1	1	5	134	0.881728270405058	1
"2798"	20	"uniform"	"mean"	5	-5	1	1	5	134	0.892909903426553	1
"2799"	25	"uniform"	"mean"	5	-5	1	1	5	134	0.819297946376475	1
"2800"	30	"uniform"	"mean"	5	-5	1	1	5	134	0.720232360588949	1
"2801"	35	"uniform"	"mean"	5	-5	1	1	5	134	0.910150117792208	1
"2802"	40	"uniform"	"mean"	5	-5	1	1	5	134	0.431699611812904	1
"2803"	45	"uniform"	"mean"	5	-5	1	1	5	134	2.17548541989796	1
"2804"	50	"uniform"	"mean"	5	-5	1	1	5	134	0.0888377116776327	1
"2805"	55	"uniform"	"mean"	5	-5	1	1	5	134	0.412721684323492	1
"2806"	60	"uniform"	"mean"	5	-5	1	1	5	134	0.558172118833951	1
"2807"	65	"uniform"	"mean"	5	-5	1	1	5	134	0.449605176680663	1
"2808"	70	"uniform"	"mean"	5	-5	1	1	5	134	1.14489777494467	1
"2809"	75	"uniform"	"mean"	5	-5	1	1	5	134	0.477734079499971	1
"2810"	80	"uniform"	"mean"	5	-5	1	1	5	134	0.61290270815891	1
"2811"	85	"uniform"	"mean"	5	-5	1	1	5	134	0.625219272771543	1
"2812"	90	"uniform"	"mean"	5	-5	1	1	5	134	0.399969952145385	1
"2813"	95	"uniform"	"mean"	5	-5	1	1	5	134	1.07912408777751	1
"2814"	100	"uniform"	"mean"	5	-5	1	1	5	134	0.840246715202502	1
"2815"	0	"uniform"	"mean"	5	-5	1	1	5	135	5	1
"2816"	5	"uniform"	"mean"	5	-5	1	1	5	135	2.10834362369708	1
"2817"	10	"uniform"	"mean"	5	-5	1	1	5	135	3.48680612952979	1
"2818"	15	"uniform"	"mean"	5	-5	1	1	5	135	0.423154911470007	1
"2819"	20	"uniform"	"mean"	5	-5	1	1	5	135	0.410034378660912	1
"2820"	25	"uniform"	"mean"	5	-5	1	1	5	135	2.25077325216535	1
"2821"	30	"uniform"	"mean"	5	-5	1	1	5	135	2.33278402357243	1
"2822"	35	"uniform"	"mean"	5	-5	1	1	5	135	0.955044910518228	1
"2823"	40	"uniform"	"mean"	5	-5	1	1	5	135	0.555447873322441	1
"2824"	45	"uniform"	"mean"	5	-5	1	1	5	135	1.85520235862204	1
"2825"	50	"uniform"	"mean"	5	-5	1	1	5	135	1.59887036853332	1
"2826"	55	"uniform"	"mean"	5	-5	1	1	5	135	1.81212672847882	1
"2827"	60	"uniform"	"mean"	5	-5	1	1	5	135	1.08965594074065	1
"2828"	65	"uniform"	"mean"	5	-5	1	1	5	135	0.260911831718313	1
"2829"	70	"uniform"	"mean"	5	-5	1	1	5	135	0.716349982336437	1
"2830"	75	"uniform"	"mean"	5	-5	1	1	5	135	0.605268204964496	1
"2831"	80	"uniform"	"mean"	5	-5	1	1	5	135	0.298454354300469	1
"2832"	85	"uniform"	"mean"	5	-5	1	1	5	135	0.545746169076138	1
"2833"	90	"uniform"	"mean"	5	-5	1	1	5	135	0.622540525267388	1
"2834"	95	"uniform"	"mean"	5	-5	1	1	5	135	0.70608847933115	1
"2835"	100	"uniform"	"mean"	5	-5	1	1	5	135	0.24298754234589	1
"2836"	0	"uniform"	"mean"	5	-5	1	1	5	136	5	0
"2837"	5	"uniform"	"mean"	5	-5	1	1	5	136	2.13653656225547	1
"2838"	10	"uniform"	"mean"	5	-5	1	1	5	136	3.51023169165815	1
