"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"59"	80	"uniform"	"mean"	5	-5	1	4	10	3	2.0121503988369	1
"60"	85	"uniform"	"mean"	5	-5	1	4	10	3	2.38157198168907	1
"61"	90	"uniform"	"mean"	5	-5	1	4	10	3	2.63154349379995	1
"62"	95	"uniform"	"mean"	5	-5	1	4	10	3	0.709604515501354	1
"63"	100	"uniform"	"mean"	5	-5	1	4	10	3	1.50933370247808	1
"64"	0	"uniform"	"mean"	5	-5	1	4	10	4	5	0
"65"	5	"uniform"	"mean"	5	-5	1	4	10	4	4.77914391636915	1
"66"	10	"uniform"	"mean"	5	-5	1	4	10	4	7.44907663495329	1
"67"	15	"uniform"	"mean"	5	-5	1	4	10	4	4.26603852442053	1
"68"	20	"uniform"	"mean"	5	-5	1	4	10	4	4.83571483611239	0
"69"	25	"uniform"	"mean"	5	-5	1	4	10	4	3.536715075697	1
"70"	30	"uniform"	"mean"	5	-5	1	4	10	4	1.60452095506932	1
"71"	35	"uniform"	"mean"	5	-5	1	4	10	4	2.44869012049275	1
"72"	40	"uniform"	"mean"	5	-5	1	4	10	4	3.8967722678093	1
"73"	45	"uniform"	"mean"	5	-5	1	4	10	4	2.825022859303	1
"74"	50	"uniform"	"mean"	5	-5	1	4	10	4	2.5827356765162	1
"75"	55	"uniform"	"mean"	5	-5	1	4	10	4	2.91981690499287	1
"76"	60	"uniform"	"mean"	5	-5	1	4	10	4	3.93374933096079	1
"77"	65	"uniform"	"mean"	5	-5	1	4	10	4	1.93375719012888	1
"78"	70	"uniform"	"mean"	5	-5	1	4	10	4	1.6194238874029	1
"79"	75	"uniform"	"mean"	5	-5	1	4	10	4	1.50670851877806	1
"80"	80	"uniform"	"mean"	5	-5	1	4	10	4	1.96263585275776	1
"81"	85	"uniform"	"mean"	5	-5	1	4	10	4	2.73082082226686	1
"82"	90	"uniform"	"mean"	5	-5	1	4	10	4	3.15153683602898	1
"83"	95	"uniform"	"mean"	5	-5	1	4	10	4	1.99161394594646	1
"84"	100	"uniform"	"mean"	5	-5	1	4	10	4	2.11578072199315	1
"85"	0	"uniform"	"mean"	5	-5	1	4	10	5	5	0
"86"	5	"uniform"	"mean"	5	-5	1	4	10	5	12.3290647688282	1
"87"	10	"uniform"	"mean"	5	-5	1	4	10	5	10.2975962510989	0
"88"	15	"uniform"	"mean"	5	-5	1	4	10	5	3.55704682562602	1
"89"	20	"uniform"	"mean"	5	-5	1	4	10	5	4.38170734368217	1
"90"	25	"uniform"	"mean"	5	-5	1	4	10	5	3.52507435512609	1
"91"	30	"uniform"	"mean"	5	-5	1	4	10	5	4.64498689435655	1
"92"	35	"uniform"	"mean"	5	-5	1	4	10	5	2.04070013516181	1
"93"	40	"uniform"	"mean"	5	-5	1	4	10	5	2.99127271557934	1
"94"	45	"uniform"	"mean"	5	-5	1	4	10	5	1.56074884335831	1
"95"	50	"uniform"	"mean"	5	-5	1	4	10	5	2.13480552601588	1
"96"	55	"uniform"	"mean"	5	-5	1	4	10	5	3.06042390287724	1
"97"	60	"uniform"	"mean"	5	-5	1	4	10	5	2.02073355275783	1
"98"	65	"uniform"	"mean"	5	-5	1	4	10	5	2.29943025768371	1
"99"	70	"uniform"	"mean"	5	-5	1	4	10	5	2.52047461431208	1
"100"	75	"uniform"	"mean"	5	-5	1	4	10	5	1.73457899835526	1
"101"	80	"uniform"	"mean"	5	-5	1	4	10	5	1.08815389025767	1
"102"	85	"uniform"	"mean"	5	-5	1	4	10	5	3.79751283751617	0
"103"	90	"uniform"	"mean"	5	-5	1	4	10	5	1.26711187228716	1
"104"	95	"uniform"	"mean"	5	-5	1	4	10	5	3.3689594464808	1
"105"	100	"uniform"	"mean"	5	-5	1	4	10	5	2.49929074231765	1
"106"	0	"uniform"	"mean"	5	-5	1	4	10	6	5	0
"107"	5	"uniform"	"mean"	5	-5	1	4	10	6	7.93724766696177	1
"108"	10	"uniform"	"mean"	5	-5	1	4	10	6	8.03216048493828	0
"109"	15	"uniform"	"mean"	5	-5	1	4	10	6	10.2088480695756	1
"110"	20	"uniform"	"mean"	5	-5	1	4	10	6	3.57205331878447	1
"111"	25	"uniform"	"mean"	5	-5	1	4	10	6	4.62343507811177	1
"112"	30	"uniform"	"mean"	5	-5	1	4	10	6	1.81285023875564	1
"113"	35	"uniform"	"mean"	5	-5	1	4	10	6	5.66928196954797	1
"114"	40	"uniform"	"mean"	5	-5	1	4	10	6	4.77641973324643	1
"115"	45	"uniform"	"mean"	5	-5	1	4	10	6	3.17283904796766	1
"116"	50	"uniform"	"mean"	5	-5	1	4	10	6	2.48423297984918	1
"117"	55	"uniform"	"mean"	5	-5	1	4	10	6	1.36409342622602	1
"118"	60	"uniform"	"mean"	5	-5	1	4	10	6	1.27774833502479	1
"119"	65	"uniform"	"mean"	5	-5	1	4	10	6	2.02608914323768	1
"120"	70	"uniform"	"mean"	5	-5	1	4	10	6	1.84209603395737	1
"121"	75	"uniform"	"mean"	5	-5	1	4	10	6	2.32314595103138	1
"122"	80	"uniform"	"mean"	5	-5	1	4	10	6	2.29883620551449	1
"123"	85	"uniform"	"mean"	5	-5	1	4	10	6	0.789729200322798	1
"124"	90	"uniform"	"mean"	5	-5	1	4	10	6	2.29343079324205	1
"125"	95	"uniform"	"mean"	5	-5	1	4	10	6	1.67108679455605	1
"126"	100	"uniform"	"mean"	5	-5	1	4	10	6	1.08276250902036	1
"127"	0	"uniform"	"mean"	5	-5	1	4	10	7	5	0
"128"	5	"uniform"	"mean"	5	-5	1	4	10	7	5.67220972724634	0
"129"	10	"uniform"	"mean"	5	-5	1	4	10	7	6.89301256583285	1
"130"	15	"uniform"	"mean"	5	-5	1	4	10	7	5.87223088111834	1
"131"	20	"uniform"	"mean"	5	-5	1	4	10	7	2.64941860392442	1
"132"	25	"uniform"	"mean"	5	-5	1	4	10	7	2.28380584021454	1
"133"	30	"uniform"	"mean"	5	-5	1	4	10	7	4.58100092620375	1
"134"	35	"uniform"	"mean"	5	-5	1	4	10	7	3.47086967678334	1
"135"	40	"uniform"	"mean"	5	-5	1	4	10	7	3.30117449438357	0
"136"	45	"uniform"	"mean"	5	-5	1	4	10	7	1.06825823024935	1
"137"	50	"uniform"	"mean"	5	-5	1	4	10	7	3.71429902800523	0
"138"	55	"uniform"	"mean"	5	-5	1	4	10	7	2.85718469669922	1
"139"	60	"uniform"	"mean"	5	-5	1	4	10	7	3.30969518173527	1
"140"	65	"uniform"	"mean"	5	-5	1	4	10	7	0.804450234947977	1
"141"	70	"uniform"	"mean"	5	-5	1	4	10	7	1.59245970785134	1
"142"	75	"uniform"	"mean"	5	-5	1	4	10	7	1.06053022899334	1
"143"	80	"uniform"	"mean"	5	-5	1	4	10	7	1.08507061966733	1
"144"	85	"uniform"	"mean"	5	-5	1	4	10	7	1.51666022752866	1
"145"	90	"uniform"	"mean"	5	-5	1	4	10	7	1.45373134310418	1
"146"	95	"uniform"	"mean"	5	-5	1	4	10	7	1.22899345672662	1
"147"	100	"uniform"	"mean"	5	-5	1	4	10	7	2.03378616508329	1
"148"	0	"uniform"	"mean"	5	-5	1	4	10	8	5	0
"149"	5	"uniform"	"mean"	5	-5	1	4	10	8	7.7787079326211	0
"150"	10	"uniform"	"mean"	5	-5	1	4	10	8	9.41111499268396	0
"151"	15	"uniform"	"mean"	5	-5	1	4	10	8	3.83376781850438	0
"152"	20	"uniform"	"mean"	5	-5	1	4	10	8	2.99179245138756	1
"153"	25	"uniform"	"mean"	5	-5	1	4	10	8	3.41822533020055	1
"154"	30	"uniform"	"mean"	5	-5	1	4	10	8	2.56101157443644	1
"155"	35	"uniform"	"mean"	5	-5	1	4	10	8	3.42449332877196	1
"156"	40	"uniform"	"mean"	5	-5	1	4	10	8	2.98966230110345	1
"157"	45	"uniform"	"mean"	5	-5	1	4	10	8	5.07840393052512	1
"158"	50	"uniform"	"mean"	5	-5	1	4	10	8	3.55050263922255	1
"159"	55	"uniform"	"mean"	5	-5	1	4	10	8	2.74093684187675	1
"160"	60	"uniform"	"mean"	5	-5	1	4	10	8	1.68134877371581	1
"161"	65	"uniform"	"mean"	5	-5	1	4	10	8	2.80294080234292	1
"162"	70	"uniform"	"mean"	5	-5	1	4	10	8	2.69081673617566	1
"163"	75	"uniform"	"mean"	5	-5	1	4	10	8	1.80389499394065	1
"164"	80	"uniform"	"mean"	5	-5	1	4	10	8	3.46978743574217	1
"165"	85	"uniform"	"mean"	5	-5	1	4	10	8	2.28085806033985	1
"166"	90	"uniform"	"mean"	5	-5	1	4	10	8	1.81739174276245	1
"167"	95	"uniform"	"mean"	5	-5	1	4	10	8	1.8400967872005	1
"168"	100	"uniform"	"mean"	5	-5	1	4	10	8	2.8530563974858	1
"169"	0	"uniform"	"mean"	5	-5	1	4	10	9	5	0
"170"	5	"uniform"	"mean"	5	-5	1	4	10	9	13.083243796763	0
"171"	10	"uniform"	"mean"	5	-5	1	4	10	9	8.97406622994149	0
"172"	15	"uniform"	"mean"	5	-5	1	4	10	9	4.81460738096427	1
"173"	20	"uniform"	"mean"	5	-5	1	4	10	9	4.44172171371252	1
"174"	25	"uniform"	"mean"	5	-5	1	4	10	9	2.91718317791675	1
"175"	30	"uniform"	"mean"	5	-5	1	4	10	9	6.72112738022378	1
"176"	35	"uniform"	"mean"	5	-5	1	4	10	9	4.14682236714855	1
"177"	40	"uniform"	"mean"	5	-5	1	4	10	9	3.29144762908166	1
"178"	45	"uniform"	"mean"	5	-5	1	4	10	9	3.07656958634102	1
"179"	50	"uniform"	"mean"	5	-5	1	4	10	9	3.03811920189761	1
"180"	55	"uniform"	"mean"	5	-5	1	4	10	9	1.60633403274526	1
"181"	60	"uniform"	"mean"	5	-5	1	4	10	9	2.84317964772265	1
"182"	65	"uniform"	"mean"	5	-5	1	4	10	9	2.25603529486007	1
"183"	70	"uniform"	"mean"	5	-5	1	4	10	9	0.659092058899213	1
"184"	75	"uniform"	"mean"	5	-5	1	4	10	9	2.03279522945816	1
"185"	80	"uniform"	"mean"	5	-5	1	4	10	9	3.62990718590769	1
"186"	85	"uniform"	"mean"	5	-5	1	4	10	9	3.00610974307343	1
"187"	90	"uniform"	"mean"	5	-5	1	4	10	9	2.06009025312085	1
"188"	95	"uniform"	"mean"	5	-5	1	4	10	9	1.84990633257962	1
"189"	100	"uniform"	"mean"	5	-5	1	4	10	9	2.67805355836349	1
"190"	0	"uniform"	"mean"	5	-5	1	4	10	10	5	0
"191"	5	"uniform"	"mean"	5	-5	1	4	10	10	8.0969355768305	1
"192"	10	"uniform"	"mean"	5	-5	1	4	10	10	9.50805999615212	0
"193"	15	"uniform"	"mean"	5	-5	1	4	10	10	4.44569553507255	1
"194"	20	"uniform"	"mean"	5	-5	1	4	10	10	1.72339410262433	1
"195"	25	"uniform"	"mean"	5	-5	1	4	10	10	2.60658908357938	1
"196"	30	"uniform"	"mean"	5	-5	1	4	10	10	3.59091186013462	1
"197"	35	"uniform"	"mean"	5	-5	1	4	10	10	4.36100484650849	1
"198"	40	"uniform"	"mean"	5	-5	1	4	10	10	3.38188159610761	1
"199"	45	"uniform"	"mean"	5	-5	1	4	10	10	5.31964620238767	0
"200"	50	"uniform"	"mean"	5	-5	1	4	10	10	4.09644163252957	0
"201"	55	"uniform"	"mean"	5	-5	1	4	10	10	5.5997559456811	1
"202"	60	"uniform"	"mean"	5	-5	1	4	10	10	2.48722086868912	1
"203"	65	"uniform"	"mean"	5	-5	1	4	10	10	3.47839014187732	1
"204"	70	"uniform"	"mean"	5	-5	1	4	10	10	2.77074143009747	1
"205"	75	"uniform"	"mean"	5	-5	1	4	10	10	2.21269781732281	1
"206"	80	"uniform"	"mean"	5	-5	1	4	10	10	2.12598697459639	1
"207"	85	"uniform"	"mean"	5	-5	1	4	10	10	2.06678849313481	1
"208"	90	"uniform"	"mean"	5	-5	1	4	10	10	2.39819229530419	1
"209"	95	"uniform"	"mean"	5	-5	1	4	10	10	1.08843728617122	1
"210"	100	"uniform"	"mean"	5	-5	1	4	10	10	1.92328341355846	1
"211"	0	"uniform"	"mean"	5	-5	1	4	10	11	5	0
"212"	5	"uniform"	"mean"	5	-5	1	4	10	11	5.10844862355985	1
"213"	10	"uniform"	"mean"	5	-5	1	4	10	11	8.84461679478259	0
"214"	15	"uniform"	"mean"	5	-5	1	4	10	11	2.33047948143385	1
"215"	20	"uniform"	"mean"	5	-5	1	4	10	11	5.54059515764915	0
"216"	25	"uniform"	"mean"	5	-5	1	4	10	11	3.5083447807223	1
"217"	30	"uniform"	"mean"	5	-5	1	4	10	11	2.47326842575238	1
"218"	35	"uniform"	"mean"	5	-5	1	4	10	11	4.10168327765979	1
"219"	40	"uniform"	"mean"	5	-5	1	4	10	11	1.72395945752782	1
"220"	45	"uniform"	"mean"	5	-5	1	4	10	11	4.45953102779865	0
"221"	50	"uniform"	"mean"	5	-5	1	4	10	11	3.36673630966549	0
"222"	55	"uniform"	"mean"	5	-5	1	4	10	11	3.0011771743607	1
"223"	60	"uniform"	"mean"	5	-5	1	4	10	11	1.6784734682519	1
"224"	65	"uniform"	"mean"	5	-5	1	4	10	11	2.50892664730971	1
"225"	70	"uniform"	"mean"	5	-5	1	4	10	11	4.43682609586187	1
"226"	75	"uniform"	"mean"	5	-5	1	4	10	11	2.02590129879493	1
"227"	80	"uniform"	"mean"	5	-5	1	4	10	11	1.73001329440391	1
"228"	85	"uniform"	"mean"	5	-5	1	4	10	11	3.79947376238927	1
"229"	90	"uniform"	"mean"	5	-5	1	4	10	11	1.98362238867007	1
"230"	95	"uniform"	"mean"	5	-5	1	4	10	11	1.89110385316502	1
"231"	100	"uniform"	"mean"	5	-5	1	4	10	11	2.74036521794637	1
"232"	0	"uniform"	"mean"	5	-5	1	4	10	12	5	0
"233"	5	"uniform"	"mean"	5	-5	1	4	10	12	12.9150665596284	0
"234"	10	"uniform"	"mean"	5	-5	1	4	10	12	7.82222396357779	0
"235"	15	"uniform"	"mean"	5	-5	1	4	10	12	7.11365039784262	0
"236"	20	"uniform"	"mean"	5	-5	1	4	10	12	5.87978547390702	1
"237"	25	"uniform"	"mean"	5	-5	1	4	10	12	3.43542637171109	1
"238"	30	"uniform"	"mean"	5	-5	1	4	10	12	3.154959652428	1
"239"	35	"uniform"	"mean"	5	-5	1	4	10	12	2.63790692836015	1
"240"	40	"uniform"	"mean"	5	-5	1	4	10	12	2.50091783088517	1
"241"	45	"uniform"	"mean"	5	-5	1	4	10	12	4.6282130404279	1
"242"	50	"uniform"	"mean"	5	-5	1	4	10	12	3.73245955136754	1
"243"	55	"uniform"	"mean"	5	-5	1	4	10	12	3.73140652957272	1
"244"	60	"uniform"	"mean"	5	-5	1	4	10	12	2.62635476076723	1
"245"	65	"uniform"	"mean"	5	-5	1	4	10	12	2.14352771299858	1
"246"	70	"uniform"	"mean"	5	-5	1	4	10	12	1.36395215800469	1
"247"	75	"uniform"	"mean"	5	-5	1	4	10	12	1.93098727499702	1
"248"	80	"uniform"	"mean"	5	-5	1	4	10	12	1.74078626923396	1
"249"	85	"uniform"	"mean"	5	-5	1	4	10	12	1.81310668158625	1
"250"	90	"uniform"	"mean"	5	-5	1	4	10	12	2.01775318703991	1
"251"	95	"uniform"	"mean"	5	-5	1	4	10	12	1.83791333914722	1
"252"	100	"uniform"	"mean"	5	-5	1	4	10	12	1.75505171139914	1
"253"	0	"uniform"	"mean"	5	-5	1	4	10	13	5	0
"254"	5	"uniform"	"mean"	5	-5	1	4	10	13	9.24602705123152	1
"255"	10	"uniform"	"mean"	5	-5	1	4	10	13	4.25894461118285	1
"256"	15	"uniform"	"mean"	5	-5	1	4	10	13	5.43635531625807	1
"257"	20	"uniform"	"mean"	5	-5	1	4	10	13	6.85028470686271	0
"258"	25	"uniform"	"mean"	5	-5	1	4	10	13	4.13012827495883	1
"259"	30	"uniform"	"mean"	5	-5	1	4	10	13	2.72601912277385	1
"260"	35	"uniform"	"mean"	5	-5	1	4	10	13	2.6679721660706	1
"261"	40	"uniform"	"mean"	5	-5	1	4	10	13	3.23226058638234	1
"262"	45	"uniform"	"mean"	5	-5	1	4	10	13	3.32366173103405	1
"263"	50	"uniform"	"mean"	5	-5	1	4	10	13	1.94972306592159	1
"264"	55	"uniform"	"mean"	5	-5	1	4	10	13	2.65373157682179	1
"265"	60	"uniform"	"mean"	5	-5	1	4	10	13	2.15579998634957	1
"266"	65	"uniform"	"mean"	5	-5	1	4	10	13	1.52505804814609	1
"267"	70	"uniform"	"mean"	5	-5	1	4	10	13	1.43505241830311	1
"268"	75	"uniform"	"mean"	5	-5	1	4	10	13	2.3118512880712	1
"269"	80	"uniform"	"mean"	5	-5	1	4	10	13	1.40718347601038	1
"270"	85	"uniform"	"mean"	5	-5	1	4	10	13	1.62844947316217	1
"271"	90	"uniform"	"mean"	5	-5	1	4	10	13	3.17867198729042	1
"272"	95	"uniform"	"mean"	5	-5	1	4	10	13	2.25550789693728	1
"273"	100	"uniform"	"mean"	5	-5	1	4	10	13	1.71742667229474	1
"274"	0	"uniform"	"mean"	5	-5	1	4	10	14	5	1
"275"	5	"uniform"	"mean"	5	-5	1	4	10	14	8.22055320773315	0
"276"	10	"uniform"	"mean"	5	-5	1	4	10	14	5.6818463812198	0
"277"	15	"uniform"	"mean"	5	-5	1	4	10	14	7.57918000743496	0
"278"	20	"uniform"	"mean"	5	-5	1	4	10	14	6.07207627393554	0
"279"	25	"uniform"	"mean"	5	-5	1	4	10	14	3.36792291401639	1
"280"	30	"uniform"	"mean"	5	-5	1	4	10	14	2.37387507651961	1
"281"	35	"uniform"	"mean"	5	-5	1	4	10	14	2.20697003465746	1
"282"	40	"uniform"	"mean"	5	-5	1	4	10	14	4.41372448629943	1
"283"	45	"uniform"	"mean"	5	-5	1	4	10	14	2.26374750192836	1
"284"	50	"uniform"	"mean"	5	-5	1	4	10	14	2.9430264257652	1
"285"	55	"uniform"	"mean"	5	-5	1	4	10	14	3.00307874569228	1
"286"	60	"uniform"	"mean"	5	-5	1	4	10	14	4.27115212384837	1
"287"	65	"uniform"	"mean"	5	-5	1	4	10	14	2.7789413972948	1
"288"	70	"uniform"	"mean"	5	-5	1	4	10	14	1.97648138308217	1
"289"	75	"uniform"	"mean"	5	-5	1	4	10	14	3.49124671869393	1
"290"	80	"uniform"	"mean"	5	-5	1	4	10	14	2.04257152323591	1
"291"	85	"uniform"	"mean"	5	-5	1	4	10	14	1.61768455793016	1
"292"	90	"uniform"	"mean"	5	-5	1	4	10	14	2.0301544730846	1
"293"	95	"uniform"	"mean"	5	-5	1	4	10	14	2.22943380067966	1
"294"	100	"uniform"	"mean"	5	-5	1	4	10	14	1.96322831653051	1
"295"	0	"uniform"	"mean"	5	-5	1	4	10	15	5	0
"296"	5	"uniform"	"mean"	5	-5	1	4	10	15	11.1120141773771	0
"297"	10	"uniform"	"mean"	5	-5	1	4	10	15	7.11923480604302	0
"298"	15	"uniform"	"mean"	5	-5	1	4	10	15	8.18670913215372	1
"299"	20	"uniform"	"mean"	5	-5	1	4	10	15	5.52708071219816	1
"300"	25	"uniform"	"mean"	5	-5	1	4	10	15	3.69769573489561	1
"301"	30	"uniform"	"mean"	5	-5	1	4	10	15	3.08144183752107	0
"302"	35	"uniform"	"mean"	5	-5	1	4	10	15	4.00325200614088	1
"303"	40	"uniform"	"mean"	5	-5	1	4	10	15	2.79831770131629	1
"304"	45	"uniform"	"mean"	5	-5	1	4	10	15	2.43299705365589	1
"305"	50	"uniform"	"mean"	5	-5	1	4	10	15	4.66805779806652	1
"306"	55	"uniform"	"mean"	5	-5	1	4	10	15	2.05468741228637	1
"307"	60	"uniform"	"mean"	5	-5	1	4	10	15	2.82292257391009	1
"308"	65	"uniform"	"mean"	5	-5	1	4	10	15	2.2409577961354	1
"309"	70	"uniform"	"mean"	5	-5	1	4	10	15	2.39851493583544	1
"310"	75	"uniform"	"mean"	5	-5	1	4	10	15	1.27806628670036	1
"311"	80	"uniform"	"mean"	5	-5	1	4	10	15	3.28346634600371	1
"312"	85	"uniform"	"mean"	5	-5	1	4	10	15	1.60956292094871	1
"313"	90	"uniform"	"mean"	5	-5	1	4	10	15	1.16128257406805	1
"314"	95	"uniform"	"mean"	5	-5	1	4	10	15	1.89557213839275	1
"315"	100	"uniform"	"mean"	5	-5	1	4	10	15	1.71608634756579	1
"316"	0	"uniform"	"mean"	5	-5	1	4	10	16	5	0
"317"	5	"uniform"	"mean"	5	-5	1	4	10	16	9.33432751579337	0
"318"	10	"uniform"	"mean"	5	-5	1	4	10	16	8.84558450843911	0
"319"	15	"uniform"	"mean"	5	-5	1	4	10	16	2.0044254162874	1
"320"	20	"uniform"	"mean"	5	-5	1	4	10	16	5.4957393751315	0
"321"	25	"uniform"	"mean"	5	-5	1	4	10	16	4.41081462776335	1
"322"	30	"uniform"	"mean"	5	-5	1	4	10	16	2.18652251646016	1
"323"	35	"uniform"	"mean"	5	-5	1	4	10	16	3.12537776490916	1
"324"	40	"uniform"	"mean"	5	-5	1	4	10	16	3.27815826134059	0
"325"	45	"uniform"	"mean"	5	-5	1	4	10	16	2.62093949141066	1
"326"	50	"uniform"	"mean"	5	-5	1	4	10	16	3.83029891618552	1
"327"	55	"uniform"	"mean"	5	-5	1	4	10	16	2.90630454895609	1
"328"	60	"uniform"	"mean"	5	-5	1	4	10	16	2.16643742520439	1
"329"	65	"uniform"	"mean"	5	-5	1	4	10	16	2.14364372119104	1
"330"	70	"uniform"	"mean"	5	-5	1	4	10	16	1.51630327263296	1
"331"	75	"uniform"	"mean"	5	-5	1	4	10	16	2.80382057226002	1
"332"	80	"uniform"	"mean"	5	-5	1	4	10	16	1.33720724598422	1
"333"	85	"uniform"	"mean"	5	-5	1	4	10	16	2.68284225742732	0
"334"	90	"uniform"	"mean"	5	-5	1	4	10	16	2.508649825021	1
"335"	95	"uniform"	"mean"	5	-5	1	4	10	16	4.20644437655387	1
"336"	100	"uniform"	"mean"	5	-5	1	4	10	16	1.18728561056411	1
"337"	0	"uniform"	"mean"	5	-5	1	4	10	17	5	1
"338"	5	"uniform"	"mean"	5	-5	1	4	10	17	11.2015088490395	0
"339"	10	"uniform"	"mean"	5	-5	1	4	10	17	7.03199454050619	1
"340"	15	"uniform"	"mean"	5	-5	1	4	10	17	7.41686160161095	0
"341"	20	"uniform"	"mean"	5	-5	1	4	10	17	7.43160567449277	0
"342"	25	"uniform"	"mean"	5	-5	1	4	10	17	3.60143760456811	0
"343"	30	"uniform"	"mean"	5	-5	1	4	10	17	4.79305647011007	0
"344"	35	"uniform"	"mean"	5	-5	1	4	10	17	4.11738032106275	1
"345"	40	"uniform"	"mean"	5	-5	1	4	10	17	2.82910411728843	1
"346"	45	"uniform"	"mean"	5	-5	1	4	10	17	4.67120501952508	1
"347"	50	"uniform"	"mean"	5	-5	1	4	10	17	4.05499294894059	1
"348"	55	"uniform"	"mean"	5	-5	1	4	10	17	2.49242538274098	1
