"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"47"	20	"uniform"	"mean"	5	-5	1	4	60	3	19.8890664105961	0
"48"	25	"uniform"	"mean"	5	-5	1	4	60	3	36.1753766169803	0
"49"	30	"uniform"	"mean"	5	-5	1	4	60	3	20.2722954860654	0
"50"	35	"uniform"	"mean"	5	-5	1	4	60	3	24.2941001743504	0
"51"	40	"uniform"	"mean"	5	-5	1	4	60	3	21.0526716239797	0
"52"	45	"uniform"	"mean"	5	-5	1	4	60	3	16.8572885646486	1
"53"	50	"uniform"	"mean"	5	-5	1	4	60	3	9.05584032699154	0
"54"	55	"uniform"	"mean"	5	-5	1	4	60	3	10.0071034234001	0
"55"	60	"uniform"	"mean"	5	-5	1	4	60	3	18.0688221712327	0
"56"	65	"uniform"	"mean"	5	-5	1	4	60	3	15.1813587246383	1
"57"	70	"uniform"	"mean"	5	-5	1	4	60	3	9.21359184369066	0
"58"	75	"uniform"	"mean"	5	-5	1	4	60	3	11.8735670550718	0
"59"	80	"uniform"	"mean"	5	-5	1	4	60	3	3.91875759944629	1
"60"	85	"uniform"	"mean"	5	-5	1	4	60	3	12.6015883874066	0
"61"	90	"uniform"	"mean"	5	-5	1	4	60	3	15.4249237383954	1
"62"	95	"uniform"	"mean"	5	-5	1	4	60	3	9.83874719068271	1
"63"	100	"uniform"	"mean"	5	-5	1	4	60	3	26.9393929212183	0
"64"	0	"uniform"	"mean"	5	-5	1	4	60	4	5	1
"65"	5	"uniform"	"mean"	5	-5	1	4	60	4	67.5871085056177	0
"66"	10	"uniform"	"mean"	5	-5	1	4	60	4	48.3056307456038	0
"67"	15	"uniform"	"mean"	5	-5	1	4	60	4	58.9329481809527	0
"68"	20	"uniform"	"mean"	5	-5	1	4	60	4	26.2610741516898	0
"69"	25	"uniform"	"mean"	5	-5	1	4	60	4	16.4011429701421	0
"70"	30	"uniform"	"mean"	5	-5	1	4	60	4	13.6046358644952	1
"71"	35	"uniform"	"mean"	5	-5	1	4	60	4	19.9109678644757	1
"72"	40	"uniform"	"mean"	5	-5	1	4	60	4	16.0502458268241	0
"73"	45	"uniform"	"mean"	5	-5	1	4	60	4	17.4741671639208	1
"74"	50	"uniform"	"mean"	5	-5	1	4	60	4	28.2971813074704	1
"75"	55	"uniform"	"mean"	5	-5	1	4	60	4	13.7752488746031	0
"76"	60	"uniform"	"mean"	5	-5	1	4	60	4	15.5831719875326	0
"77"	65	"uniform"	"mean"	5	-5	1	4	60	4	11.3035011255427	1
"78"	70	"uniform"	"mean"	5	-5	1	4	60	4	14.6245495994079	1
"79"	75	"uniform"	"mean"	5	-5	1	4	60	4	13.2393958876451	0
"80"	80	"uniform"	"mean"	5	-5	1	4	60	4	9.15409113782885	0
"81"	85	"uniform"	"mean"	5	-5	1	4	60	4	13.0731538885864	0
"82"	90	"uniform"	"mean"	5	-5	1	4	60	4	12.2172013874629	0
"83"	95	"uniform"	"mean"	5	-5	1	4	60	4	13.0451738333644	0
"84"	100	"uniform"	"mean"	5	-5	1	4	60	4	8.90584682397357	1
"85"	0	"uniform"	"mean"	5	-5	1	4	60	5	5	0
"86"	5	"uniform"	"mean"	5	-5	1	4	60	5	37.8680183693934	0
"87"	10	"uniform"	"mean"	5	-5	1	4	60	5	25.0399223811055	0
"88"	15	"uniform"	"mean"	5	-5	1	4	60	5	42.7921076005705	0
"89"	20	"uniform"	"mean"	5	-5	1	4	60	5	32.4935173708223	1
"90"	25	"uniform"	"mean"	5	-5	1	4	60	5	34.6032163475609	0
"91"	30	"uniform"	"mean"	5	-5	1	4	60	5	21.3849697735938	0
"92"	35	"uniform"	"mean"	5	-5	1	4	60	5	19.0985715930542	0
"93"	40	"uniform"	"mean"	5	-5	1	4	60	5	30.6818947734688	0
"94"	45	"uniform"	"mean"	5	-5	1	4	60	5	20.0010645000242	0
"95"	50	"uniform"	"mean"	5	-5	1	4	60	5	16.2586587909547	0
"96"	55	"uniform"	"mean"	5	-5	1	4	60	5	21.7826809577272	1
"97"	60	"uniform"	"mean"	5	-5	1	4	60	5	16.2995783502814	1
"98"	65	"uniform"	"mean"	5	-5	1	4	60	5	12.8525244198817	1
"99"	70	"uniform"	"mean"	5	-5	1	4	60	5	14.7321590320857	0
"100"	75	"uniform"	"mean"	5	-5	1	4	60	5	16.5511985875137	0
"101"	80	"uniform"	"mean"	5	-5	1	4	60	5	4.45792342087677	0
"102"	85	"uniform"	"mean"	5	-5	1	4	60	5	9.62927506834688	1
"103"	90	"uniform"	"mean"	5	-5	1	4	60	5	13.03991760975	0
"104"	95	"uniform"	"mean"	5	-5	1	4	60	5	14.8902836229616	1
"105"	100	"uniform"	"mean"	5	-5	1	4	60	5	12.9944874277785	1
"106"	0	"uniform"	"mean"	5	-5	1	4	60	6	5	0
"107"	5	"uniform"	"mean"	5	-5	1	4	60	6	33.3608203328283	0
"108"	10	"uniform"	"mean"	5	-5	1	4	60	6	75.146057947237	0
"109"	15	"uniform"	"mean"	5	-5	1	4	60	6	32.7009541952799	0
"110"	20	"uniform"	"mean"	5	-5	1	4	60	6	19.9967629750329	0
"111"	25	"uniform"	"mean"	5	-5	1	4	60	6	27.7946545258441	0
"112"	30	"uniform"	"mean"	5	-5	1	4	60	6	17.7262384959177	0
"113"	35	"uniform"	"mean"	5	-5	1	4	60	6	20.9936310942739	0
"114"	40	"uniform"	"mean"	5	-5	1	4	60	6	28.3747421144159	1
"115"	45	"uniform"	"mean"	5	-5	1	4	60	6	12.0373368950423	1
"116"	50	"uniform"	"mean"	5	-5	1	4	60	6	13.5623284459176	0
"117"	55	"uniform"	"mean"	5	-5	1	4	60	6	14.98811386687	0
"118"	60	"uniform"	"mean"	5	-5	1	4	60	6	16.2501378470534	1
"119"	65	"uniform"	"mean"	5	-5	1	4	60	6	11.3676471031423	0
"120"	70	"uniform"	"mean"	5	-5	1	4	60	6	19.2590990474176	1
"121"	75	"uniform"	"mean"	5	-5	1	4	60	6	8.79603133546801	0
"122"	80	"uniform"	"mean"	5	-5	1	4	60	6	28.3773129746648	0
"123"	85	"uniform"	"mean"	5	-5	1	4	60	6	10.0436010231667	0
"124"	90	"uniform"	"mean"	5	-5	1	4	60	6	15.9799744771642	1
"125"	95	"uniform"	"mean"	5	-5	1	4	60	6	9.86757961509716	1
"126"	100	"uniform"	"mean"	5	-5	1	4	60	6	9.79043583630867	0
"127"	0	"uniform"	"mean"	5	-5	1	4	60	7	5	0
"128"	5	"uniform"	"mean"	5	-5	1	4	60	7	66.9270789743923	1
"129"	10	"uniform"	"mean"	5	-5	1	4	60	7	30.0844082798664	0
"130"	15	"uniform"	"mean"	5	-5	1	4	60	7	35.3223009998377	0
"131"	20	"uniform"	"mean"	5	-5	1	4	60	7	25.2041003640164	0
"132"	25	"uniform"	"mean"	5	-5	1	4	60	7	30.9734456284986	1
"133"	30	"uniform"	"mean"	5	-5	1	4	60	7	19.7111296314024	1
"134"	35	"uniform"	"mean"	5	-5	1	4	60	7	22.7575491690107	1
"135"	40	"uniform"	"mean"	5	-5	1	4	60	7	24.9319576546426	0
"136"	45	"uniform"	"mean"	5	-5	1	4	60	7	21.481227180516	1
"137"	50	"uniform"	"mean"	5	-5	1	4	60	7	5.83880015949613	0
"138"	55	"uniform"	"mean"	5	-5	1	4	60	7	24.4207417227573	1
"139"	60	"uniform"	"mean"	5	-5	1	4	60	7	9.38820636767524	0
"140"	65	"uniform"	"mean"	5	-5	1	4	60	7	16.1269920828931	0
"141"	70	"uniform"	"mean"	5	-5	1	4	60	7	14.6537430495711	0
"142"	75	"uniform"	"mean"	5	-5	1	4	60	7	9.00642652243613	0
"143"	80	"uniform"	"mean"	5	-5	1	4	60	7	17.5360418104365	1
"144"	85	"uniform"	"mean"	5	-5	1	4	60	7	4.24771566014214	1
"145"	90	"uniform"	"mean"	5	-5	1	4	60	7	13.7421478009036	0
"146"	95	"uniform"	"mean"	5	-5	1	4	60	7	6.31027226082262	0
"147"	100	"uniform"	"mean"	5	-5	1	4	60	7	15.8678073856605	0
"148"	0	"uniform"	"mean"	5	-5	1	4	60	8	5	0
"149"	5	"uniform"	"mean"	5	-5	1	4	60	8	27.7918665455657	0
"150"	10	"uniform"	"mean"	5	-5	1	4	60	8	32.3853077441979	0
"151"	15	"uniform"	"mean"	5	-5	1	4	60	8	33.0015850474178	1
"152"	20	"uniform"	"mean"	5	-5	1	4	60	8	14.7401826603842	0
"153"	25	"uniform"	"mean"	5	-5	1	4	60	8	28.8287576305091	0
"154"	30	"uniform"	"mean"	5	-5	1	4	60	8	24.2423883645879	0
"155"	35	"uniform"	"mean"	5	-5	1	4	60	8	15.9049814495947	0
"156"	40	"uniform"	"mean"	5	-5	1	4	60	8	10.7495909031486	0
"157"	45	"uniform"	"mean"	5	-5	1	4	60	8	16.1302270591337	1
"158"	50	"uniform"	"mean"	5	-5	1	4	60	8	17.8215587193915	1
"159"	55	"uniform"	"mean"	5	-5	1	4	60	8	15.1381399149316	1
"160"	60	"uniform"	"mean"	5	-5	1	4	60	8	23.0454903502396	0
"161"	65	"uniform"	"mean"	5	-5	1	4	60	8	9.14039808719355	0
"162"	70	"uniform"	"mean"	5	-5	1	4	60	8	18.2956529509804	0
"163"	75	"uniform"	"mean"	5	-5	1	4	60	8	16.739150362779	1
"164"	80	"uniform"	"mean"	5	-5	1	4	60	8	14.53420493208	1
"165"	85	"uniform"	"mean"	5	-5	1	4	60	8	4.2047614212473	1
"166"	90	"uniform"	"mean"	5	-5	1	4	60	8	16.6760595380797	0
"167"	95	"uniform"	"mean"	5	-5	1	4	60	8	9.03586336481855	0
"168"	100	"uniform"	"mean"	5	-5	1	4	60	8	12.2973774228888	0
"169"	0	"uniform"	"mean"	5	-5	1	4	60	9	5	0
"170"	5	"uniform"	"mean"	5	-5	1	4	60	9	46.9823068833883	1
"171"	10	"uniform"	"mean"	5	-5	1	4	60	9	50.4530636015846	0
"172"	15	"uniform"	"mean"	5	-5	1	4	60	9	52.1061262657908	0
"173"	20	"uniform"	"mean"	5	-5	1	4	60	9	17.9135593242848	0
"174"	25	"uniform"	"mean"	5	-5	1	4	60	9	18.993446182987	0
"175"	30	"uniform"	"mean"	5	-5	1	4	60	9	16.3731268296951	0
"176"	35	"uniform"	"mean"	5	-5	1	4	60	9	22.3522911511238	0
"177"	40	"uniform"	"mean"	5	-5	1	4	60	9	12.6559265340951	0
"178"	45	"uniform"	"mean"	5	-5	1	4	60	9	30.8208125886717	1
"179"	50	"uniform"	"mean"	5	-5	1	4	60	9	19.8900157184829	0
"180"	55	"uniform"	"mean"	5	-5	1	4	60	9	18.8267686761676	0
"181"	60	"uniform"	"mean"	5	-5	1	4	60	9	16.8745083168551	1
"182"	65	"uniform"	"mean"	5	-5	1	4	60	9	7.43605413650267	0
"183"	70	"uniform"	"mean"	5	-5	1	4	60	9	10.3410632828352	1
"184"	75	"uniform"	"mean"	5	-5	1	4	60	9	21.1096134655324	0
"185"	80	"uniform"	"mean"	5	-5	1	4	60	9	15.7896056134084	0
"186"	85	"uniform"	"mean"	5	-5	1	4	60	9	14.7116611794782	0
"187"	90	"uniform"	"mean"	5	-5	1	4	60	9	22.6368235104109	0
"188"	95	"uniform"	"mean"	5	-5	1	4	60	9	12.9582190346529	0
"189"	100	"uniform"	"mean"	5	-5	1	4	60	9	3.49158838491908	1
"190"	0	"uniform"	"mean"	5	-5	1	4	60	10	5	1
"191"	5	"uniform"	"mean"	5	-5	1	4	60	10	46.8301378477474	0
"192"	10	"uniform"	"mean"	5	-5	1	4	60	10	78.5328446942107	1
"193"	15	"uniform"	"mean"	5	-5	1	4	60	10	26.4510076030151	0
"194"	20	"uniform"	"mean"	5	-5	1	4	60	10	28.7234218401771	0
"195"	25	"uniform"	"mean"	5	-5	1	4	60	10	28.5791886486093	0
"196"	30	"uniform"	"mean"	5	-5	1	4	60	10	19.6093250519002	0
"197"	35	"uniform"	"mean"	5	-5	1	4	60	10	24.9213815018244	0
"198"	40	"uniform"	"mean"	5	-5	1	4	60	10	32.5738774947669	0
"199"	45	"uniform"	"mean"	5	-5	1	4	60	10	19.0774240475794	0
"200"	50	"uniform"	"mean"	5	-5	1	4	60	10	21.2099216675727	0
"201"	55	"uniform"	"mean"	5	-5	1	4	60	10	20.1156274785595	0
"202"	60	"uniform"	"mean"	5	-5	1	4	60	10	16.874728281437	0
"203"	65	"uniform"	"mean"	5	-5	1	4	60	10	14.8000102452963	1
"204"	70	"uniform"	"mean"	5	-5	1	4	60	10	13.2107300526676	0
"205"	75	"uniform"	"mean"	5	-5	1	4	60	10	14.5678001202252	0
"206"	80	"uniform"	"mean"	5	-5	1	4	60	10	18.3145543878207	0
"207"	85	"uniform"	"mean"	5	-5	1	4	60	10	4.40047690752937	1
"208"	90	"uniform"	"mean"	5	-5	1	4	60	10	6.35443733233141	0
"209"	95	"uniform"	"mean"	5	-5	1	4	60	10	12.9927070093023	0
"210"	100	"uniform"	"mean"	5	-5	1	4	60	10	8.30696412210986	0
"211"	0	"uniform"	"mean"	5	-5	1	4	60	11	5	0
"212"	5	"uniform"	"mean"	5	-5	1	4	60	11	55.0684695355441	0
"213"	10	"uniform"	"mean"	5	-5	1	4	60	11	48.2295124510287	1
"214"	15	"uniform"	"mean"	5	-5	1	4	60	11	49.3431422735671	0
"215"	20	"uniform"	"mean"	5	-5	1	4	60	11	31.6451682102106	0
"216"	25	"uniform"	"mean"	5	-5	1	4	60	11	15.9339542661616	1
"217"	30	"uniform"	"mean"	5	-5	1	4	60	11	28.324034733914	0
"218"	35	"uniform"	"mean"	5	-5	1	4	60	11	16.3986218425483	1
"219"	40	"uniform"	"mean"	5	-5	1	4	60	11	21.6098791984404	1
"220"	45	"uniform"	"mean"	5	-5	1	4	60	11	14.8035641159014	0
"221"	50	"uniform"	"mean"	5	-5	1	4	60	11	17.8956797166986	0
"222"	55	"uniform"	"mean"	5	-5	1	4	60	11	26.4965815099712	1
"223"	60	"uniform"	"mean"	5	-5	1	4	60	11	15.2704170771053	0
"224"	65	"uniform"	"mean"	5	-5	1	4	60	11	33.9004819173137	0
"225"	70	"uniform"	"mean"	5	-5	1	4	60	11	22.4311997426641	0
"226"	75	"uniform"	"mean"	5	-5	1	4	60	11	16.8102197440108	0
"227"	80	"uniform"	"mean"	5	-5	1	4	60	11	8.54210420763665	1
"228"	85	"uniform"	"mean"	5	-5	1	4	60	11	14.525970934027	0
"229"	90	"uniform"	"mean"	5	-5	1	4	60	11	6.70806681855749	0
"230"	95	"uniform"	"mean"	5	-5	1	4	60	11	22.8055857136622	0
"231"	100	"uniform"	"mean"	5	-5	1	4	60	11	9.54166380342083	1
"232"	0	"uniform"	"mean"	5	-5	1	4	60	12	5	1
"233"	5	"uniform"	"mean"	5	-5	1	4	60	12	39.057051857925	0
"234"	10	"uniform"	"mean"	5	-5	1	4	60	12	39.3371647649603	0
"235"	15	"uniform"	"mean"	5	-5	1	4	60	12	52.1673476157423	0
"236"	20	"uniform"	"mean"	5	-5	1	4	60	12	30.2000363888886	0
"237"	25	"uniform"	"mean"	5	-5	1	4	60	12	16.1052715880455	0
"238"	30	"uniform"	"mean"	5	-5	1	4	60	12	24.8460657489084	0
"239"	35	"uniform"	"mean"	5	-5	1	4	60	12	20.9547349802957	0
"240"	40	"uniform"	"mean"	5	-5	1	4	60	12	15.7620695761035	0
"241"	45	"uniform"	"mean"	5	-5	1	4	60	12	15.0427434139337	0
"242"	50	"uniform"	"mean"	5	-5	1	4	60	12	19.9235817323669	0
"243"	55	"uniform"	"mean"	5	-5	1	4	60	12	13.6798913976406	1
"244"	60	"uniform"	"mean"	5	-5	1	4	60	12	11.6294540675204	0
"245"	65	"uniform"	"mean"	5	-5	1	4	60	12	8.14545566963188	1
"246"	70	"uniform"	"mean"	5	-5	1	4	60	12	11.8200602992476	1
"247"	75	"uniform"	"mean"	5	-5	1	4	60	12	14.1938499174299	0
"248"	80	"uniform"	"mean"	5	-5	1	4	60	12	15.5220882175306	0
"249"	85	"uniform"	"mean"	5	-5	1	4	60	12	12.5395498106158	0
"250"	90	"uniform"	"mean"	5	-5	1	4	60	12	11.7104495461377	1
"251"	95	"uniform"	"mean"	5	-5	1	4	60	12	10.9827135618606	1
"252"	100	"uniform"	"mean"	5	-5	1	4	60	12	11.6420381660514	0
"253"	0	"uniform"	"mean"	5	-5	1	4	60	13	5	0
"254"	5	"uniform"	"mean"	5	-5	1	4	60	13	48.7968960157213	0
"255"	10	"uniform"	"mean"	5	-5	1	4	60	13	42.0201500532338	0
"256"	15	"uniform"	"mean"	5	-5	1	4	60	13	27.9149155095526	0
"257"	20	"uniform"	"mean"	5	-5	1	4	60	13	21.775873026833	1
"258"	25	"uniform"	"mean"	5	-5	1	4	60	13	26.0622522699027	0
"259"	30	"uniform"	"mean"	5	-5	1	4	60	13	17.9180566834719	0
"260"	35	"uniform"	"mean"	5	-5	1	4	60	13	21.024873821803	0
"261"	40	"uniform"	"mean"	5	-5	1	4	60	13	21.9244146017629	0
"262"	45	"uniform"	"mean"	5	-5	1	4	60	13	24.7663785994251	0
"263"	50	"uniform"	"mean"	5	-5	1	4	60	13	17.2931493465364	0
"264"	55	"uniform"	"mean"	5	-5	1	4	60	13	23.8947674168785	0
"265"	60	"uniform"	"mean"	5	-5	1	4	60	13	10.1873440949971	0
"266"	65	"uniform"	"mean"	5	-5	1	4	60	13	15.647678878058	0
"267"	70	"uniform"	"mean"	5	-5	1	4	60	13	15.3809032750963	1
"268"	75	"uniform"	"mean"	5	-5	1	4	60	13	15.042310797467	0
"269"	80	"uniform"	"mean"	5	-5	1	4	60	13	12.9307650540999	0
"270"	85	"uniform"	"mean"	5	-5	1	4	60	13	16.3201175970974	0
"271"	90	"uniform"	"mean"	5	-5	1	4	60	13	9.05472867233249	0
"272"	95	"uniform"	"mean"	5	-5	1	4	60	13	8.04493715733102	1
"273"	100	"uniform"	"mean"	5	-5	1	4	60	13	9.23277347680171	0
"274"	0	"uniform"	"mean"	5	-5	1	4	60	14	5	0
"275"	5	"uniform"	"mean"	5	-5	1	4	60	14	58.5821024104211	0
"276"	10	"uniform"	"mean"	5	-5	1	4	60	14	32.7030232789034	0
"277"	15	"uniform"	"mean"	5	-5	1	4	60	14	45.0351534702606	1
"278"	20	"uniform"	"mean"	5	-5	1	4	60	14	51.0093415593358	1
"279"	25	"uniform"	"mean"	5	-5	1	4	60	14	15.8087393669298	0
"280"	30	"uniform"	"mean"	5	-5	1	4	60	14	16.6685323743479	0
"281"	35	"uniform"	"mean"	5	-5	1	4	60	14	14.4792949425892	0
"282"	40	"uniform"	"mean"	5	-5	1	4	60	14	25.6914028771581	0
"283"	45	"uniform"	"mean"	5	-5	1	4	60	14	10.8375040392243	0
"284"	50	"uniform"	"mean"	5	-5	1	4	60	14	27.3398800049796	0
"285"	55	"uniform"	"mean"	5	-5	1	4	60	14	19.7074313564686	1
"286"	60	"uniform"	"mean"	5	-5	1	4	60	14	19.1219347020209	0
"287"	65	"uniform"	"mean"	5	-5	1	4	60	14	16.8302630414279	0
"288"	70	"uniform"	"mean"	5	-5	1	4	60	14	14.9930749172731	1
"289"	75	"uniform"	"mean"	5	-5	1	4	60	14	7.29839238476959	0
"290"	80	"uniform"	"mean"	5	-5	1	4	60	14	11.812333970342	0
"291"	85	"uniform"	"mean"	5	-5	1	4	60	14	12.9464736227327	0
"292"	90	"uniform"	"mean"	5	-5	1	4	60	14	17.0502929532174	0
"293"	95	"uniform"	"mean"	5	-5	1	4	60	14	5.75606623500625	1
"294"	100	"uniform"	"mean"	5	-5	1	4	60	14	19.745282509321	0
"295"	0	"uniform"	"mean"	5	-5	1	4	60	15	5	0
"296"	5	"uniform"	"mean"	5	-5	1	4	60	15	44.2711730009488	0
"297"	10	"uniform"	"mean"	5	-5	1	4	60	15	43.8162984473215	0
"298"	15	"uniform"	"mean"	5	-5	1	4	60	15	38.2533865833301	0
"299"	20	"uniform"	"mean"	5	-5	1	4	60	15	23.7391045533362	0
"300"	25	"uniform"	"mean"	5	-5	1	4	60	15	31.937313399388	0
"301"	30	"uniform"	"mean"	5	-5	1	4	60	15	27.35282641163	0
"302"	35	"uniform"	"mean"	5	-5	1	4	60	15	20.5455089303497	0
"303"	40	"uniform"	"mean"	5	-5	1	4	60	15	21.4052238978951	0
"304"	45	"uniform"	"mean"	5	-5	1	4	60	15	10.011017620154	0
"305"	50	"uniform"	"mean"	5	-5	1	4	60	15	18.1894812195737	0
"306"	55	"uniform"	"mean"	5	-5	1	4	60	15	13.6807113253548	1
"307"	60	"uniform"	"mean"	5	-5	1	4	60	15	10.8940684944158	0
"308"	65	"uniform"	"mean"	5	-5	1	4	60	15	8.55691987566648	0
"309"	70	"uniform"	"mean"	5	-5	1	4	60	15	9.29624266896949	1
"310"	75	"uniform"	"mean"	5	-5	1	4	60	15	15.8561654649339	1
"311"	80	"uniform"	"mean"	5	-5	1	4	60	15	12.1784664377628	0
"312"	85	"uniform"	"mean"	5	-5	1	4	60	15	15.5485602900813	0
"313"	90	"uniform"	"mean"	5	-5	1	4	60	15	14.9827297119766	1
"314"	95	"uniform"	"mean"	5	-5	1	4	60	15	8.84855194189721	0
"315"	100	"uniform"	"mean"	5	-5	1	4	60	15	6.93765158444869	1
"316"	0	"uniform"	"mean"	5	-5	1	4	60	16	5	0
"317"	5	"uniform"	"mean"	5	-5	1	4	60	16	75.2834442214202	0
"318"	10	"uniform"	"mean"	5	-5	1	4	60	16	58.8046945893244	0
"319"	15	"uniform"	"mean"	5	-5	1	4	60	16	36.6010292867692	1
"320"	20	"uniform"	"mean"	5	-5	1	4	60	16	30.240876873144	1
"321"	25	"uniform"	"mean"	5	-5	1	4	60	16	24.425786503193	1
"322"	30	"uniform"	"mean"	5	-5	1	4	60	16	7.61693054031163	0
"323"	35	"uniform"	"mean"	5	-5	1	4	60	16	22.7864362733451	1
"324"	40	"uniform"	"mean"	5	-5	1	4	60	16	12.2169619984485	1
"325"	45	"uniform"	"mean"	5	-5	1	4	60	16	6.22714181306392	1
"326"	50	"uniform"	"mean"	5	-5	1	4	60	16	17.4694890824648	0
"327"	55	"uniform"	"mean"	5	-5	1	4	60	16	4.98905627924897	0
"328"	60	"uniform"	"mean"	5	-5	1	4	60	16	18.5009666878291	0
"329"	65	"uniform"	"mean"	5	-5	1	4	60	16	16.0655737831679	0
"330"	70	"uniform"	"mean"	5	-5	1	4	60	16	20.8786443021281	0
"331"	75	"uniform"	"mean"	5	-5	1	4	60	16	27.1426718919937	1
"332"	80	"uniform"	"mean"	5	-5	1	4	60	16	6.00250958252887	1
"333"	85	"uniform"	"mean"	5	-5	1	4	60	16	11.5294316704023	0
"334"	90	"uniform"	"mean"	5	-5	1	4	60	16	11.6455973183584	0
"335"	95	"uniform"	"mean"	5	-5	1	4	60	16	9.83637209961281	0
"336"	100	"uniform"	"mean"	5	-5	1	4	60	16	9.24875964362192	0
"337"	0	"uniform"	"mean"	5	-5	1	4	60	17	5	0
"338"	5	"uniform"	"mean"	5	-5	1	4	60	17	61.1367564849229	0
"339"	10	"uniform"	"mean"	5	-5	1	4	60	17	63.3472673818423	0
"340"	15	"uniform"	"mean"	5	-5	1	4	60	17	20.1974581009226	0
"341"	20	"uniform"	"mean"	5	-5	1	4	60	17	19.1477931896442	0
"342"	25	"uniform"	"mean"	5	-5	1	4	60	17	18.1369831798783	1
"343"	30	"uniform"	"mean"	5	-5	1	4	60	17	28.0338045505274	0
"344"	35	"uniform"	"mean"	5	-5	1	4	60	17	16.365162058363	1
"345"	40	"uniform"	"mean"	5	-5	1	4	60	17	17.5383793677472	0
"346"	45	"uniform"	"mean"	5	-5	1	4	60	17	10.4641656015117	0
"347"	50	"uniform"	"mean"	5	-5	1	4	60	17	11.1585001146901	0
"348"	55	"uniform"	"mean"	5	-5	1	4	60	17	17.6775217481109	1
